36.15,145.36,191.27,5
0,0,0,0
263.18,152.22,61.109,8
91.555,155.75,256.54,4
128.45,157.47,257.6,12
0,0,0,0
355.24,136.55,130.76,16
68.914,133.09,169.56,9
316.43,140.74,64.554,15
331.12,158.98,96.246,25
30.356,150.31,142.61,4
42.031,136.56,141.11,31
35.951,165.06,190.86,10
235.5,160.45,42.924,15
126.78,155.42,256.07,9
61.109,135.86,214.66,10
49.349,117.29,149,25
141.74,141.56,263.55,43
184.11,153,321.49,39
27.93,157.7,130.64,8
58.529,128.93,226.36,8
28.329,158.03,131.24,4
16.077,120.53,159.4,16
67.377,152.6,181.47,16
38.219,116.6,144.85,17
357.08,158.3,118.44,8
167.58,164.15,259.28,20
29.03,164.34,186.3,88
325.44,146.84,108.45,4
292.74,150.41,31.113,4
68.617,135.44,221.17,19
50.096,170.08,162.22,12
106.77,126.29,240.02,29
49.514,117.62,149.49,78
42.733,137.4,142.43,12
24.873,147.93,178.47,9
24.359,140.76,164.74,8
123.01,129.57,284.31,47
107.24,126.01,240.61,6
10.829,148.53,187.82,17
42.543,137.02,141.79,59
243.98,158.52,9.0314,30
195.86,153.34,357.72,54
341.15,167.17,100.63,19
170.39,152.25,329.85,33
74.614,125.95,159.27,4
167.87,163.73,259.57,68
271.34,155.43,16.929,29
312.61,155.24,52.159,10
86.934,152.44,218.9,104
103.44,167.19,202.11,9
352.2,141.17,85.533,12
75.052,140.54,193.1,8
167.42,151.82,328.09,19
168.14,164.18,259.69,15
288.75,152.31,30.357,7
3.1741,158.05,132.53,10
322.99,144.1,109.86,23
167.4,151,328.29,32
259.74,164.75,18.263,10
61.377,122.8,217.68,29
339.86,168.37,99.406,6
24.055,141.07,168.63,14
104.51,123.7,241.91,30
339.73,167.82,99.467,22
115.94,125.26,253.95,6
129.13,138.43,241.92,32
172.63,150.35,339.67,10
121.29,129.8,217.67,23
27.161,124.13,195.12,10
116.26,124.91,254.42,6
102.73,167.35,201.48,32
116.07,125.24,254.09,15
105.57,119.67,230.62,8
100.65,116.54,213.58,10
75.099,140.79,193.39,5
64.886,120.03,208.98,4
167.46,151.37,328.17,46
116.06,140.73,196.34,8
75.896,134.48,227.65,9
104.45,163.78,247.44,10
156.75,153.06,320.31,15
94.95,105.73,204.11,12
61.154,122.72,217.28,66
340.04,167.94,99.722,11
75.622,134.33,227.06,315
143.25,129.19,281.15,47
70.142,167.83,160.17,7
102.79,167.41,201.5,18
68.43,163.86,162.1,21
27.082,124.61,195.38,99
220.61,154.14,308.44,58
72.105,167.87,162.1,53
105.57,163.72,248.81,21
102.3,124.94,225.37,51
70.462,119.06,165.35,73
110.63,153.2,228.06,24
160.9,164.36,313.61,30
168.09,164.7,259.72,24
2.6499,157.5,131.85,42
172.29,150.35,249.65,10
267.66,160.11,14.646,17
29.842,145.26,184.41,14
143.36,128.94,281.4,31
87.615,109.46,201.16,12
52.515,119.58,147.76,11
183.76,150.7,280.56,11
100.91,116.12,207.58,20
168.89,139.67,290.05,8
2.7631,157.2,131.86,27
70.313,163.96,164.13,13
49.37,146.76,224.55,16
95.066,105.56,204.82,22
142.27,131.92,278.17,90
44.346,123.37,148.93,12
105.28,119.68,230.88,114
10.197,155.53,178.52,24
253.27,155.32,23.371,14
20.775,170.66,180.47,23
317.32,146.24,55.065,8
101.2,115.82,208.28,16
29.666,145.56,184.47,8
311.77,148.62,63.696,12
72.945,156.63,200.83,4
8.5298,137.6,100.04,12
358.54,144.59,117.16,31
143.3,128.71,281.56,25
31.71,136.14,131.98,6
26.539,128.14,162.25,51
71.648,139.6,187.47,39
87.021,143.04,246.64,8
101.05,132.01,236.71,26
164.34,148.66,319.69,10
317.27,146.22,54.927,25
87.395,142.92,247.23,5
87.573,143.01,247.51,20
75.629,146.7,208.85,46
25.676,126.38,161.38,31
354.6,138.01,89.718,16
179.32,143.41,267.87,10
9.4261,174.77,110.15,4
310.62,149.1,62.505,11
254.94,168.45,17.12,113
261.56,172.62,43.187,4
159.63,161.28,312.25,36
318.75,144.82,57.187,21
258.61,166.97,31.729,61
317.11,146.39,54.68,24
315.41,153.96,52.417,16
91.536,134.55,253.01,13
105.02,133.43,271.76,33
104.68,138.39,210.73,256
16.911,161.08,138.45,34
311.7,148.44,63.672,20
156.74,156.9,309.11,4
9.5522,174.66,110.55,6
44.104,129.99,193.84,8
104.35,138.68,210.21,28
57.967,127.88,197.42,14
83.425,131.95,196.08,18
311.64,148.45,63.597,6
156.72,157.38,309.19,25
27.446,125.34,166.76,33
10.627,156.36,178.98,53
105.18,119.76,230.95,28
349.27,149.29,114.48,16
55.821,126.03,203.91,26
91.934,138.4,251.56,10
72.606,118.19,174.55,15
104.65,138.57,210.53,8
8.8627,174.72,109.75,20
326.12,156.3,132.49,8
148.23,151.41,275.6,29
24.135,141.87,192.4,8
316.3,153.57,112.37,8
15.24,126.74,152.6,4
48.032,126.85,144.79,39
10.352,156.41,178.84,14
148.56,156.73,277.18,15
356.34,171.4,149.49,54
1.0646,142.84,95.119,26
113.21,153.11,222.31,11
33.308,164.16,124.06,4
39.602,173.85,135.27,34
106.21,129.56,236.36,21
15.171,127.21,152.71,158
22.34,125.68,125.35,30
315.72,156.91,122.55,6
232.09,161.41,340.24,28
230.03,163.55,36.365,8
347.96,148.56,142.01,11
104.74,107.86,207.39,8
114.23,142.26,202.82,4
24.393,148.77,173.55,32
20.347,151.75,172.44,11
71.559,113.1,188.8,39
169.94,144.19,249.1,8
1.3633,141.12,123.04,38
58.184,118.12,198.94,18
60.726,141.07,233.89,8
157.33,140.57,309.37,16
196.99,160.51,294.55,20
85.5,125.02,170.54,10
284.24,155.52,26.186,38
314.28,154.61,110.33,13
330.32,166.59,101.04,30
57.352,117.32,197.03,6
85.255,125.08,170.21,26
161.7,155.48,283.63,19
59.488,131.96,208.54,5
5.5292,121.26,159.01,24
58.084,117.54,198.06,205
114.11,141.56,199.08,52
97.732,113.38,208.52,11
1.1657,142.81,95.311,43
348.04,148.16,142.06,85
1.4452,141.11,122.99,6
315.15,154.07,111.18,25
323.76,169.02,87.775,15
34.416,148.62,122.88,6
151.55,130.89,292.7,83
19.582,150.81,171.48,189
72.391,118.27,174.46,4
332.49,154.37,146.83,14
14.04,166.63,133.7,9
64.907,122.62,178.36,8
275.39,153.4,72.009,33
97.825,113.37,208.9,31
106.92,108.36,212.07,10
6.2063,155.3,166.96,16
58.143,117.73,198.21,39
74.41,152.72,198.12,11
58.187,117.94,198.65,31
163.31,129.35,297.49,18
358.56,142.87,115.16,7
46.344,130.04,172.41,16
76.64,126.78,227.39,101
111.08,156.05,250.63,207
148.67,130.34,297.25,16
95.829,117.41,243.03,25
273.68,154.54,14.64,18
88.939,116.77,212.6,12
272.15,154.57,12.927,6
339.45,155.87,102.97,21
339.91,155.59,103.24,12
60.252,132.38,209.89,29
149.39,139.45,228.48,6
76.847,133.44,209.26,38
306.95,164.5,36.4,31
72.304,118.34,174,29
116.36,156.08,256.19,6
130.86,130.67,247.25,32
359.34,147.86,92.478,101
115.94,135.81,195.1,18
146.12,129.65,298.72,124
3.3833,170.98,123.39,12
306.41,164.52,35.982,6
180.07,176.95,279.03,35
5.5054,120.32,158.57,10
146.32,129.23,298.93,7
127.57,126.92,255.53,18
209.68,165.07,359.22,36
113.31,146.81,238.77,40
155.01,124.58,294.71,10
164.82,157.01,280.22,6
71.644,153.64,199.32,25
167.7,177.89,263.19,100
117.97,155.75,257.82,30
167.99,141.96,246.36,22
59.734,132.27,209.41,12
80.711,144.94,208.71,4
12.667,170.94,128.09,14
101.68,111.4,214.93,16
11.983,124,147.77,9
146.14,129.78,298.36,22
180.95,177.06,280.05,15
72.784,118.52,174.9,51
89.119,116.77,212.58,9
51.187,122.21,206.72,4
344.5,170.95,85.357,22
97.679,135.62,231.72,15
150.16,131.18,296.61,25
38.252,130.92,211.79,10
18.964,151.11,171.04,8
11.999,152.94,167.23,89
104.25,141.33,194.96,65
335.71,168.95,106.8,4
95.572,121.81,206.37,8
106.58,137.17,225.24,175
156.29,137.08,300.91,15
252.65,163.53,31.313,36
120.69,157.8,266.96,15
167.2,141.25,250.19,13
288.58,158.97,94.553,22
333.63,158.71,95.105,11
68.971,121.19,175.25,32
322.29,177.52,70.676,6
96.653,133.55,240.95,4
167.89,142.48,246.45,65
73.45,118.76,175.94,77
11.602,145.03,156.16,12
333.42,166.39,102.12,14
91.313,110.54,215.67,10
108.77,157.37,265.66,8
159.22,139.88,296.25,20
60.841,126.31,190.98,12
156.1,137.86,300.66,6
144.24,123.59,295.03,123
317.49,177.73,66.01,28
96.544,133.54,241.28,11
355.1,139.92,106.51,20
40.052,127.46,208.95,6
95.492,122.11,206.2,43
12.11,145.69,156.57,18
92.762,170.25,240.89,13
33.257,148.18,121.44,60
158.87,140.48,295.96,9
333.47,173.35,83.395,11
96.953,133.32,241.68,33
50.577,130.94,160.94,3
139.52,130.94,240.87,92
113.59,114.67,220.5,4
337.41,145.49,139.32,7
22.274,132.26,133.09,4
