25.71574716,5.617529333,37.01544215,1.945657686,170148.6521,63.86052493,2.218807466
27.40828589,3.913928421,37.18880566,1.929210101,178497.5296,65.38054446,1.955158231
26.60359122,5.419436972,37.18880566,1.929210101,178497.5296,65.38054446,1.955158231
11.23983028,4.918250192,42.61139645,1.947261986,207959.1832,58.80902299,2.742110664
26.53535345,5.390288334,36.82456431,1.654386196,686104.1913,65.19774684,1.995098009
26.53535345,5.390288334,35.97183799,1.654386196,686104.1913,65.19774684,1.995098009
10.13845544,22.5323128,30.10636804,1.660291025,688460.9527,53.71441099,3.316784086
26.60359122,3.913928421,41.47256874,1.929210101,178497.5296,65.38054446,1.955158231
26.60359122,3.913928421,37.18880566,1.929210101,178497.5296,65.38054446,1.955158231
11.12660981,4.887055362,10.0468971,1.94647623,207231.4078,59.01507609,2.739734078
27.12453001,1.785471359,31.22825147,1.667437786,652201.5177,55.71678966,4.386692002
1.294511837,14.28252505,40.11250976,1.975770611,181927.1864,52.11339002,3.955857347
11.12660981,4.887055362,10.0468971,1.94647623,207231.4078,55.24107591,4.357860726
1.480422797,1.09768933,39.15226677,1.978481637,209564.5742,53.1160107,3.953649021
8.4517486,22.18528004,71.29244973,1.65313785,695797.439,53.94668015,4.607407935
1.88622422,0.246165574,21.1473776,2.004303435,195325.7912,53.79365319,4.559146264
3.076381139,7.872276015,21.46260918,2.0117916,169865.9923,54.49974583,4.597497223
4.261654722,35.46913385,99.37897719,1.628514788,644057.6869,53.12994003,3.972935751
6.950449813,0.107975734,30.5517455,1.948228304,224068.9697,52.99669686,4.453897093
25.26385595,17.04229528,29.34537524,1.61957107,618274.9581,59.50633928,4.126314624
0.977886823,1.361293028,30.24445365,1.97782251,223768.8329,51.88827878,3.966615168
8.002554128,22.24423023,70.87458405,1.64541096,689250.4337,53.51910691,4.941691505
9.811343251,22.24228907,69.82319727,1.642129359,689249.1584,53.50313499,4.941572371
11.59250049,3.655537022,28.98635908,2.012027009,169882.0918,54.50430376,2.144480054
11.20503302,1.893986712,7.344916686,1.94974347,202079.9333,55.23906261,4.501930421
26.81711621,0.181860367,81.53386187,1.976715478,152205.7175,55.09470325,3.770012834
14.07692921,6.187887997,41.68421091,1.979373824,165808.4537,54.50304756,3.919903506
9.788488462,22.30945981,30.08807061,1.645245017,679720.6202,53.51413866,4.827870542
9.793980002,22.33179225,29.60313707,1.64526118,679667.8933,53.51962427,4.82374752
20.0536504,22.93920119,19.18027299,1.626769975,602490.6978,56.63148314,4.733760332
26.84501557,15.73699413,43.22368708,1.624736366,612575.6702,53.51185059,4.723947174
11.96559171,1.581431358,7.259422856,1.948939586,202075.4913,55.24801036,4.501902429
9.10916767,55.9803594,22.89569008,1.676547578,193224.0201,71.4905023,4.200405589
11.95473223,1.027348239,9.938260659,1.948905853,202266.2253,55.43998598,4.543733274
3.560377879,4.891222129,21.48335173,2.009913993,169878.9228,54.50124721,4.598002464
9.786804254,5.111719457,34.22730298,1.980909405,174267.3253,52.96706404,4.902356029
2.659823127,1.532291118,11.67737858,2.008024402,188288.1272,52.05804221,3.841500375
3.292933238,1.06075082,32.05056543,1.952112347,224863.9002,53.60621225,4.482840856
11.96559171,1.581431358,10.22127355,1.948939586,202075.4913,55.24801036,4.501902429
11.96559171,1.622926319,10.22127355,1.948939586,202075.4913,55.24801036,4.501902429
11.96559171,1.800433496,7.259422856,1.948939586,202075.4913,55.24801036,4.501902429
24.40222028,18.22210274,29.29916003,1.621822333,618342.1062,53.53511213,4.800012181
12.26699354,0.424131789,30.49137175,1.948319718,201759.5932,55.20252184,4.481584294
26.99447984,1.546360057,3.467805267,1.667848469,626200.4221,55.64361912,4.384506035
11.19417354,1.908454002,10.02375449,1.949709736,202270.6674,55.43103823,4.543761265
3.076381139,3.730264813,21.46260918,2.0117916,169865.9923,54.49974583,4.597497223
11.96559171,0.314861595,7.259422856,1.948939586,202075.4913,55.24801036,4.501902429
1.773176214,1.138152633,39.58617034,1.952640382,242493.1722,51.30766886,3.821490366
10.2260542,3.730264813,21.88966998,2.0117916,169865.9923,54.49974583,3.114122881
11.96559171,0.554728534,7.259422856,1.948939586,202075.4913,55.24801036,4.501902429
9.819477038,22.33174058,30.01550897,1.645172574,708020.8471,53.51962785,3.257561786
21.59702511,18.80315579,36.1509492,1.630619215,611489.1134,53.72442791,4.913431259
6.088175248,7.52749314,39.08222747,1.977548694,187544.4923,52.57562529,5.581404964
3.348507989,0.60480144,20.09026078,1.952077537,227369.6283,53.44654135,4.89695496
2.693047367,1.583779814,11.66327324,1.952404264,226373.9863,53.53627562,3.867597093
11.96559171,0.698425512,7.259422856,1.948939586,202075.4913,55.24801036,4.501902429
26.84501557,15.73699413,43.22368708,1.624736366,612575.6702,52.30735337,4.723947174
11.10389178,1.581431358,10.33576215,1.948939586,202075.4913,55.24801036,4.501902429
1.754166274,1.250151217,38.92180141,1.952059118,242894.2751,51.97474074,3.888722461
9.405534499,22.33174058,30.01550897,1.645172574,678234.5095,53.51962785,4.668898184
11.96559171,1.012880948,7.259422856,1.948939586,202075.4913,55.24801036,4.501902429
13.7648883,15.71813759,5.03600909,1.867162887,257195.7302,54.48826155,4.746938203
3.597974916,3.730264813,21.46260918,2.0117916,169865.9923,54.49974583,4.597497223
1.773176214,1.248424091,39.58617034,1.952640382,242493.1722,51.30766886,3.821490366
11.86721243,0.950514424,9.987369783,1.951531902,205506.4133,55.08062861,4.482727408
7.093796573,1.305207142,30.89114688,1.95222689,221232.2745,49.13714178,4.419644373
9.083144465,22.09748491,30.08485226,1.649717305,677975.6732,53.2327334,4.916677089
9.088636005,22.11981734,29.59991872,1.649733468,677922.9463,53.23821901,4.912554067
0.756358513,15.55939198,36.20296268,1.946374215,202655.5435,53.75020044,4.421014836
6.088175248,7.52749314,39.08222747,1.977548694,187544.4923,52.81941785,5.581404964
9.112038536,18.49217067,15.31848858,1.6714111,677765.4037,53.55258641,3.875643782
5.705920374,13.85583787,40.12259615,1.975481985,181387.0625,52.02259614,3.424517102
1.092441996,1.155723506,43.74572925,1.977811548,209570.152,55.55548334,3.919036803
3.437502286,0.431122376,29.86530904,2.006663762,193030.3276,50.54589966,5.327760927
27.57705204,15.76464677,40.74983368,1.622385768,613989.7219,51.4960685,5.457015398
6.030960853,7.923118269,5.594638222,1.985559491,189327.9175,48.84611463,3.984186965
1.417741694,5.856681403,9.150578299,1.977698689,207215.3516,54.73732412,3.951235178
17.44435124,7.061852549,36.52778544,1.955182446,173998.387,53.29256404,3.206066806
11.14851001,3.322458493,10.01813025,1.945680698,208568.6227,55.24069942,4.357735818
9.759845163,0.267991614,30.69791332,1.951685177,222151.6909,54.76877444,3.777477056
13.38117454,4.838090652,9.987369783,1.951531902,194663.2747,55.08062861,4.482727408
9.680203026,22.74717467,30.07879584,1.656147024,663584.0361,53.13462506,6.02326695
1.329722204,1.570768323,3.996295312,1.979443523,219797.5693,51.97046937,3.882547006
1.180762283,7.52749314,39.08222747,1.977548694,187544.4923,54.57613908,5.581404964
9.819477038,22.33174058,30.01550897,1.645172574,678234.5095,53.51962785,4.668898184
55.81289356,19.40403854,9.135306573,1.712416676,111756.6776,70.65631241,2.871379191
11.11501675,4.867650589,10.31123125,1.941829655,206860.2853,55.42327582,4.551012589
13.78875089,10.86076272,24.19050641,1.862193115,265916.1471,52.46727981,4.50707243
11.04689246,6.260494738,41.97175842,1.980773637,174529.6288,52.91398012,4.921266446
10.65613876,8.128107153,11.95787496,1.986266336,171033.9411,66.30283686,2.164737679
0.055077103,42.18256437,45.3011837,1.621339725,627892.1825,54.91072281,5.918584335
9.671437209,22.3336111,29.16758269,1.655689617,678459.1481,53.54087031,4.275794824
11.89038897,0.917233597,10.39961482,1.941960044,206519.6792,55.40824719,5.626558422
9.818812373,22.20596576,30.73860527,1.652322157,677204.4644,53.49022088,5.199310347
3.402501547,4.930420333,88.36945265,2.008206355,170410.6243,55.47457063,4.474312779
3.560377879,4.891222129,21.48335173,2.009913993,169878.9228,56.48197753,4.598002464
7.914692097,1.858973755,69.11383893,2.001667432,185253.9899,50.30309725,3.879490329
5.619502512,7.463883994,71.75144031,1.645492968,930331.3485,51.20277018,7.544594854
3.560377879,4.891222129,21.48335173,2.009913993,169167.9012,55.41124517,4.598002464
9.822510485,22.20755064,30.02482603,1.649712246,678180.7039,53.23727053,4.85472542
1.348732144,1.569041197,4.681792776,1.980024786,219396.4664,51.30339749,3.815314911
8.002554128,22.24423023,70.87458405,1.64541096,689250.4337,57.33695322,4.941691505
3.292933238,0.755471202,32.05056543,1.952112347,224863.9002,53.60621225,4.482840856
29.44337597,4.505967154,0.773980433,1.667025902,645386.1747,53.06619054,4.422486692
13.73152417,12.31795858,6.459816775,1.869370594,266089.8775,50.87404753,4.105645577
0.34920475,1.330643578,42.85205892,1.97396095,209531.0292,55.19937992,3.963375429
9.786804254,6.260692855,34.22730298,1.980909405,174267.3253,52.96706404,4.902356029
2.406247166,1.380783992,40.10344203,1.972476816,207849.7522,49.4239496,6.712595109
8.508422454,0.107975734,30.5517455,1.948228304,224068.9697,52.99669686,4.453897093
11.95886079,0.424131789,30.49137175,1.948319718,201759.5932,55.20252184,4.481584294
3.499437943,1.313006748,22.68612971,1.949453264,223381.628,52.55463605,5.409873117
1.720120284,0.937617789,30.5390977,1.983786279,205801.4035,49.01810004,6.09538306
24.4069182,17.04229528,29.34537524,1.61957107,618274.9581,59.50633928,4.126314624
0.373370658,50.5327875,20.89005456,1.681501697,348893.4817,58.11902102,7.413119904
6.445184294,0.810969443,87.87681213,1.947064734,228726.9948,53.04625775,4.543274881
3.076381139,3.730264813,21.46260918,2.0117916,169865.9923,54.49974583,4.554814626
0.055077103,42.18256437,39.9657792,1.621339725,627892.1825,51.44866847,5.918584335
29.20368424,1.538724136,0.768009272,1.666130167,654054.671,55.35606107,4.419366554
11.16376772,1.582832189,10.3138205,1.942063074,207034.5378,55.24125891,4.502124918
13.93467373,13.68502188,5.574633474,1.873252047,265568.0803,49.12613136,3.904196864
9.959962919,0.434848962,29.72461469,1.937917663,232648.915,52.71798605,4.498821022
3.076381139,3.730264813,19.1063793,2.0117916,169865.9923,54.49974583,4.597497223
8.044235711,22.24372387,70.87098093,1.643989089,689940.2943,58.09119579,4.939888912
3.560377879,4.891222129,21.48335173,2.009913993,169878.9228,55.41124517,4.598002464
10.38134457,1.39744822,21.37856339,2.012084769,165624.1294,56.22051312,4.350118672
6.686781842,3.628311051,43.90654865,1.985504455,191119.1791,50.34312323,6.056046408
5.031810805,16.84802755,38.1533808,1.648158864,783857.3804,53.12406893,6.477247633
28.16456684,15.77118274,2.063771176,1.656501229,613832.2132,53.8710193,6.016330801
1.092441996,1.155723506,38.42580877,1.977811548,209570.152,55.55548334,4.875359026
3.284359868,2.246625054,12.37999143,1.984390914,208268.1826,49.13035557,5.960801414
3.398216306,0.628206433,20.46268298,1.949727592,223495.7715,53.13916856,6.367670967
5.078710203,19.80173349,29.73646536,1.624038999,898073.86,49.25163714,5.645365293
11.11501675,1.526957702,10.31123125,1.941829655,206860.2853,55.42327582,4.551012589
2.027027973,1.958679606,8.732982739,1.972647407,208397.9791,57.35586986,3.891949517
3.398216306,0.327115557,20.46268298,1.949727592,223495.7715,52.71457823,6.367670967
4.715036473,0.60480144,20.09026078,1.952077537,227369.6283,53.44654135,4.89695496
5.078710203,19.80173349,31.00319395,1.624038999,898073.86,49.25163714,5.645365293
4.554653267,17.51957863,73.00366148,1.624308508,888366.3532,53.08475004,5.756641257
2.694650948,10.34581712,12.03844474,1.984539743,187948.1114,48.88340431,3.987983854
8.339907478,0.785749028,7.430012064,1.982246508,196468.7196,53.87786316,4.601445382
20.26041628,3.240022573,35.82868027,1.646172214,797563.3006,53.10273619,5.244280893
12.56718074,19.66301997,1.308965347,1.646336031,894061.5328,49.26414825,5.639631788
20.26041628,3.240022573,39.02574603,1.646172214,797563.3006,53.10273619,5.244280893
3.499075007,0.218740282,20.17636028,1.949828228,225218.3346,53.1667362,6.373505792
3.499075007,0.218740282,20.64570997,1.949828228,225218.3346,53.1667362,6.373505792
3.315283749,0.261607588,21.3964309,2.007697675,189283.7692,51.96830794,4.870858243
5.738154932,1.799184421,9.329973439,2.005747878,180274.3428,50.57592911,3.907667391
