49.88982949,4.490082419
49.89461187,4.490090892
49.47008399,4.290389354
50.8703114,4.355525673
49.94476347,4.719670793
49.86921891,4.512298979
50.07761222,4.687526443
50.07759937,4.687301474
50.11917209,4.674807275
50.08993059,4.678986836
49.96661899,4.52644124
48.75081604,4.489250282
48.74603366,4.489241808
49.97155296,4.534291253
49.06964492,4.421664395
48.62112,4.711477666
48.75239447,4.680725507
47.93257581,4.683504411
48.73892213,4.677055561
48.72934805,4.676160823
47.95851084,4.68073801
47.89014851,4.797069529
53.12001414,3.946083157
49.32422031,4.489517305
47.86369113,4.712156009
49.41215143,4.486450655
48.01710917,4.680943013
49.42761114,4.461078703
49.30360974,4.511733866
49.15301077,4.560927916
49.42155179,4.489585802
49.80682601,4.354153851
50.18324253,4.686157274
48.67344569,4.677057598
50.17366845,4.685262537
50.22817262,4.333492303
47.32583558,4.884272283
50.07267826,4.67967643
47.12898202,5.180384491
47.32851207,4.888005729
47.32663079,4.890361453
53.0726071,4.043408186
47.3307999,4.890052766
53.2570593,4.012720227
49.95214281,4.683788395
49.78567389,4.721011292
53.94932291,4.027789918
49.87793558,4.677887698
49.43083982,4.897488777
47.03089679,5.223879711
49.44839398,4.685718124
47.03158194,5.16624223
50.11240851,4.526555519
49.94100143,4.729634934
49.3634796,4.686157274
50.03687975,4.687289564
53.94932291,3.803100571
50.00485304,4.678405709
50.42295472,4.48973065
50.53773295,4.46774396
50.82445531,4.489585802
49.83435281,4.697407825
46.79401543,5.166894591
50.2537059,4.70945591
51.40395024,4.302790385
51.3918871,4.302830148
49.46461606,4.709852147
55.55977785,3.708153605
55.52564329,3.490509137
51.41827986,4.516678123
55.5656442,3.762087925
46.9803487,5.240929309
48.03167759,5.29850205
49.93458865,4.895559048
49.86595231,4.529127252
47.18857059,5.421007978
49.38465332,4.794938351
50.84915929,4.722383115
47.49555989,5.315253069
50.07761222,4.896605884
47.16482542,5.29850205
47.1675019,5.302235496
51.03152141,4.63519018
51.39214233,4.294330304
71.68944341,2.517526349
71.65372421,2.517591817
72.13546449,2.53096598
52.53868412,4.401199444
44.51957901,6.379572598
51.18178641,4.652076434
74.2641324,2.39939235
54.29938598,4.225239059
51.40420547,4.294290541
54.94641797,4.11882253
47.82045328,5.238985427
50.03517207,4.800866592
43.11699237,6.439517331
43.11211804,6.447390863
49.52606218,4.92172554
47.91872001,5.669628632
54.04556153,3.980487738
56.13873853,3.942887784
72.14052172,2.513702202
50.52340544,4.679617458
43.70521556,6.441910376
50.38432414,4.898900227
43.2786011,6.446455313
45.00600923,6.1644616
48.62658793,5.41640596
47.1467542,5.676472953
45.49856825,6.328987075
47.00765055,5.664754777
47.20609039,5.634343762
72.14173334,2.541001297
48.25593539,5.477967665
51.58793584,4.773511096
48.15265129,5.397619607
45.66035174,6.356807831
44.766087,6.359678067
47.16116202,5.851458017
74.86894551,2.399446764
74.86860641,2.399446774
74.85844847,2.399446544
74.85810937,2.399446553
42.55542877,7.38698955
43.11711747,6.632335763
42.16849485,7.278242314
47.33964795,5.529026521
47.12826068,5.725153424
48.22058152,5.557245509
49.23826699,5.404676244
43.00577906,6.560931198
43.10317818,6.745997452
75.98543715,2.404192444
47.12249674,5.668039348
53.98799502,4.324372272
47.12577832,5.662351219
40.3580147,8.800295044
49.46758563,5.149177528
73.00004751,2.534117405
51.6018281,4.73257911
45.67282089,6.43182309
42.24757159,7.969250738
52.98912736,4.527368735
52.97128116,4.528111415
53.06861263,4.528179911
53.3156641,4.491800289
53.17946535,4.512278115
53.66029147,4.538570671
42.73840142,7.255040269
76.48804859,2.399446774
84.36070539,2.112074218
84.32718287,2.138560963
50.15398062,5.226993516
41.41464975,7.940775259
84.32716355,2.138232833
47.27706016,6.112474367
52.74288637,4.521640586
52.99095246,4.511733866
47.1268132,6.146753476
41.96109535,7.874886414
53.10244109,4.488953393
85.13448948,2.117965933
54.1622661,4.306406389
82.51450753,2.194310035
85.14892206,2.116868613
43.94138117,6.809017368
52.76702384,4.428212504
54.02048882,4.322884516
38.97874716,7.871231146
74.36298919,2.509769974
42.22172531,7.731410429
43.71704812,7.160099905
85.55633619,2.116276412
85.79117831,2.073670468
84.08533153,2.112074218
49.72729061,5.343250882
84.57940981,2.136155305
49.76302931,5.171042885
43.11610239,7.27857411
85.70708048,2.072030264
