time,strain,stress,temperature,type,medium,strain_rate,youngs,poissons
0.00045444444444444444,5.438216675475981e-05,5.041707578992,25,tensile,air,36.0,211000,0.3
0.00047638888888888893,0.0001616931804581881,34.949848080966,,,,,,
0.0004938888888888889,0.0003159668894492313,61.98638952508199,,,,,,
0.0005297222222222222,0.0006362177247802826,118.21790280609,,,,,,
0.0005472222222222222,0.0008499055065060641,147.315964472835,,,,,,
0.0005822222222222223,0.001261410896863392,195.27654491415,,,,,,
0.0005997222222222222,0.001486186428347716,220.91620370742,,,,,,
0.0006172222222222222,0.001690228480201502,242.261660121246,,,,,,
0.000655,0.002319005303255651,282.565627285616,,,,,,
0.0006730555555555555,0.00271089210271498,300.692603341515,,,,,,
0.0007077777777777778,0.003525125699635873,326.688950038909,,,,,,
0.0007255555555555556,0.003971332852470392,338.626874304097,,,,,,
0.0007602777777777778,0.004873235490368234,356.262581077677,,,,,,
0.0007777777777777777,0.005425152409741276,364.452613771074,,,,,,
0.000795,0.005912094806457156,370.997899729632,,,,,,
0.0008308333333333334,0.006990145429114716,383.16787816392,,,,,,
0.0008483333333333333,0.007506643015220141,387.822291589161,,,,,,
0.0008861111111111111,0.008716003743856953,397.424783128219,,,,,,
0.0009036111111111111,0.009252935101890484,400.74503704797,,,,,,
0.0009383333333333333,0.0102846804787321,407.10653920717,,,,,,
0.0009580555555555555,0.01099946227026915,410.5954479270929,,,,,,
0.0009733333333333333,0.01141991200741439,412.5907874619301,,,,,,
0.0010080555555555557,0.0124736158308998,417.499228984452,,,,,,
0.0010280555555555555,0.01320038045218279,420.137779831935,,,,,,
0.0010627777777777777,0.01430848267352397,424.255135785024,,,,,,
0.0010802777777777777,0.01486918684594342,425.8929819848061,,,,,,
0.0010975,0.01551635487254049,427.7517108652439,,,,,,
0.0011322222222222222,0.01663056935487951,431.391317377356,,,,,,
0.001152777777777778,0.01741055101294528,433.294877082492,,,,,,
0.0011875000000000002,0.01857398566208598,436.503378046044,,,,,,
0.0012077777777777777,0.01931421815610635,438.012572598116,,,,,,
0.0012425,0.02052401570618143,441.023366893056,,,,,,
0.0012608333333333332,0.02113022291966456,442.37858339863,,,,,,
0.0012780555555555555,0.0218248693955285,443.789514399015,,,,,,
0.0013127777777777777,0.02299200008772025,446.510111285389,,,,,,
0.001331388888888889,0.02368751304385935,447.784686033,,,,,,
0.0013663888888888888,0.02485594080315219,450.222263877288,,,,,,
0.0013844444444444444,0.02554907982820935,451.6355885349,,,,,,
0.0014191666666666667,0.02672265406455566,453.6000694704699,,,,,,
0.0014366666666666666,0.0273677788796919,455.126138741296,,,,,,
0.001453888888888889,0.02797392151578745,456.227995896,,,,,,
0.0014916666666666667,0.0292727887094583,458.58536602336,,,,,,
0.001508888888888889,0.02983184499426838,459.819488569605,,,,,,
0.0015436111111111113,0.03095834834272124,461.6090687203559,,,,,,
0.001563888888888889,0.03173304965577844,463.233764172645,,,,,,
0.0015813888888888887,0.03229498726068294,464.12523363293,,,,,,
0.001618888888888889,0.03354621377919178,466.380026317256,,,,,,
0.0016363888888888888,0.03418976618207065,467.66866642322,,,,,,
0.001671111111111111,0.0354001875138967,469.511188004166,,,,,,
0.0016947222222222222,0.03630441911385026,471.086907378738,,,,,,
0.0017302777777777778,0.03747150359287946,472.6778329530001,,,,,,
0.0017505555555555555,0.03820054870185889,474.051396326207,,,,,,
0.0017677777777777778,0.03875882405768347,475.019239372496,,,,,,
0.0018025,0.03992072844709618,476.772377333725,,,,,,
0.001822222222222222,0.0406898574647445,478.261587108819,,,,,,
0.0018577777777777776,0.0418115289122761,479.649870753074,,,,,,
0.0018777777777777777,0.0425362533974201,481.110427862976,,,,,,
0.0019125,0.04369612519205238,482.713845457707,,,,,,
0.00193,0.04425088631094919,483.7199269694399,,,,,,
0.00195,0.04502010412225288,484.985574857,,,,,,
0.001985,0.04617856199257564,486.494950860724,,,,,,
0.0020025,0.0466876052207575,487.5789247070609,,,,,,
0.002037222222222222,0.04792808954325482,489.325119959943,,,,,,
0.0020544444444444442,0.04848178316235247,490.249496409246,,,,,,
0.0020922222222222223,0.04975805334107615,492.35140097341,,,,,,
0.002109722222222222,0.05031321278641816,493.107653085632,,,,,,
0.002129722222222222,0.05095005660359958,494.2162660474859,,,,,,
0.0021652777777777777,0.0521871299865462,495.84437769816,,,,,,
0.002182777777777778,0.05269511399438954,496.7991359856661,,,,,,
0.0022175,0.0538850859021771,498.5699927511301,,,,,,
0.002234722222222222,0.05443919069538606,499.1789616691499,,,,,,
0.002253055555555556,0.05503023309250611,500.313305927428,,,,,,
0.0022880555555555558,0.05609025722006028,501.861909433968,,,,,,
0.0023052777777777776,0.05664166711940422,502.641929369385,,,,,,
0.0023427777777777774,0.05791027968833849,504.64384751859,,,,,,
0.00236,0.05850390137146437,505.393224671186,,,,,,
0.0024002777777777777,0.05989555676370617,507.653914841172,,,,,,
0.0024175,0.06048937641491878,508.3088105243249,,,,,,
0.002435,0.06103644789828619,509.2282912142439,,,,,,
0.0024725,0.06243047511210716,511.081256186072,,,,,,
0.002489722222222222,0.0629784315593326,511.865636719181,,,,,,
0.0025272222222222224,0.06423964189022717,513.84097766783,,,,,,
0.0025450000000000004,0.06491547252662434,514.592909671248,,,,,,
0.0025797222222222224,0.06604605014676077,516.5042653634649,,,,,,
0.0025969444444444447,0.06672178912359683,517.244911718897,,,,,,
0.002614444444444445,0.0672674325880238,518.031300166072,,,,,,
0.002652222222222222,0.06852305642251978,519.963947628658,,,,,,
0.0026694444444444443,0.06919710082919153,520.7087064923251,,,,,,
