time,strain,stress,temperature,type,title,medium,strain_rate,youngs,poissons
1438.091,0.12587035,491.0814279,,,,,,,
1452.096,0.127098984,492.5281967,,,,,,,
1466.104,0.128314053,494.8197151,,,,,,,
1480.075,0.129546149,495.8500235,,,,,,,
1494.067,0.130763825,497.7256864,,,,,,,
1508.063,0.131946152,499.1618074,,,,,,,
1522.249,0.13316091,501.0431176,,,,,,,
1536.35,0.134460179,502.5435184,,,,,,,
1550.43,0.135712052,504.4507353,,,,,,,
1564.383,0.137014424,505.53125,,,,,,,
1578.51,0.138335078,507.9087243,,,,,,,
1592.534,0.139582113,509.8251838,,,,,,,
1606.559,0.140912157,511.3580717,,,,,,,
1620.503,0.142201399,512.8733621,,,,,,,
1634.513,0.143482611,514.8184485,,,,,,,
1648.508,0.144768546,516.3387022,,,,,,,
1662.499,0.146007589,518.2698529,,,,,,,
1676.386,0.147211744,519.7545217,,,,,,,
1690.364,0.148454104,521.2617765,,,,,,,
1704.388,0.149642655,523.611118,,,,,,,
1718.37,0.150887465,524.6924581,,,,,,,
1732.375,0.152163919,526.2268162,,,,,,,
1746.262,0.153393838,528.1750316,,,,,,,
1760.376,0.154673399,529.2819,,,,,,,
1774.321,0.155860877,531.2147636,,,,,,,
1788.935,0.157131003,532.7583967,,,,,,,
1802.891,0.158321845,534.2630515,,,,,,,
1816.922,0.159550487,535.7906305,,,,,,,
1830.916,0.160738453,537.2994632,,,,,,,
1844.937,0.161957028,539.2664279,,,,,,,
1858.776,0.16314214,540.7799559,,,,,,,
1872.762,0.16432585,542.2955559,,,,,,,
1886.81,0.165501928,544.2503768,,,,,,,
1900.974,0.166715561,546.2294118,,,,,,,
1915.108,0.167940157,547.3352188,,,,,,,
1929.069,0.169118204,548.8596926,,,,,,,
1943.164,0.170288663,550.8254934,,,,,,,
1957.066,0.171470143,551.9148566,,,,,,,
1971.098,0.17266953,554.3469574,,,,,,,
1985.136,0.173848202,555.4399632,,,,,,,
1999.332,0.175128138,557.4803063,,,,,,,
2013.71,0.176411764,559.0816324,,,,,,,
2028.083,0.177624551,560.200811,,,,,,,
2042.09,0.17889883,562.2491118,,,,,,,
2056.237,0.180133905,564.2797765,,,,,,,
2070.302,0.181373591,565.8695824,,,,,,,
2084.359,0.182580378,566.9957813,,,,,,,
2098.396,0.183810918,569.0346684,,,,,,,
2112.548,0.185007827,570.6094118,,,,,,,
2126.635,0.186198031,572.6330882,,,,,,,
2140.775,0.187436323,573.7875,,,,,,,
2155.034,0.188698168,575.8591599,,,,,,,
2169.095,0.189921207,577.912886,,,,,,,
2183.251,0.191148826,579.521375,,,,,,,
2197.25,0.192387073,580.233875,,,,,,,
2211.344,0.193599552,582.7449706,,,,,,,
2225.419,0.194828719,583.9098768,,,,,,,
2239.508,0.195976352,585.4836563,,,,,,,
2253.509,0.197152759,587.5318081,,,,,,,
2267.54,0.19830294,588.6580346,,,,,,,
2281.573,0.199477434,590.7119625,,,,,,,
2295.671,0.200618929,592.2941382,,,,,,,
2309.73,0.2017959,593.9000588,,,,,,,
2323.742,0.202940756,595.0325349,,,,,,,
2337.82,0.204109819,597.0970588,,,,,,,
2351.928,0.205246041,598.6875897,,,,,,,
2366.032,0.206418396,600.3024824,,,,,,,
2380.002,0.207508645,602.3308335,,,,,,,
2394.095,0.208652952,603.0151309,,,,,,,
2408.132,0.20981536,605.092825,,,,,,,
2422.257,0.211018813,606.7381125,,,,,,,
2436.274,0.212257213,608.4075765,,,,,,,
2450.405,0.21349489,610.0798015,,,,,,,
2464.443,0.214693926,611.7317735,,,,,,,
2478.454,0.215897451,612.9261419,,,,,,,
2492.46,0.217087692,615.0423353,,,,,,,
2506.565,0.218282429,616.700925,,,,,,,
2520.558,0.219481646,617.9002566,,,,,,,
2534.802,0.220630739,620.0020265,,,,,,,
2548.9,0.221791097,621.1824313,,,,,,,
2562.876,0.222907417,622.8042279,,,,,,,
2576.836,0.224022492,624.4280967,,,,,,,
2590.93,0.225208978,626.0991695,,,,,,,
2605.099,0.22635231,628.2147529,,,,,,,
2619.143,0.227541894,629.4255485,,,,,,,
2633.271,0.228724214,631.1032059,,,,,,,
2647.34,0.229868585,632.7601199,,,,,,,
2661.474,0.231048159,634.4421551,,,,,,,
2675.515,0.232160029,635.6135,,,,,,,
2689.628,0.233259017,637.7216426,,,,,,,
2703.723,0.234434601,639.4101618,,,,,,,
2718.065,0.23558487,640.1403364,,,,,,,
2732.199,0.236721422,641.8090129,,,,,,,
2746.297,0.237816199,643.9277022,,,,,,,
2760.337,0.238986441,645.6243603,,,,,,,
2774.405,0.24008374,647.2772559,,,,,,,
2788.497,0.241185615,648.4606158,,,,,,,
2802.513,0.242280505,650.1171375,,,,,,,
2816.557,0.243368432,652.248375,,,,,,,
2830.511,0.244466695,653.4363971,,,,,,,
2844.59,0.245623433,655.6191176,,,,,,,
2858.57,0.246760911,656.3594559,,,,,,,
2872.607,0.247920738,658.0722904,,,,,,,
2886.545,0.249073489,660.262682,,,,,,,
2900.683,0.250236364,661.5045772,,,,,,,
2914.754,0.251427166,663.2470588,,,,,,,
2928.859,0.252646571,665.492443,,,,,,,
2942.914,0.253805301,666.7393515,,,,,,,
2956.936,0.254956991,668.4655213,,,,,,,
2971.073,0.256066056,670.6489136,,,,,,,
2985.101,0.257232205,670.9422794,,,,,,,
2999.18,0.258339524,673.1305147,,,,,,,
3013.26,0.259415802,674.8178842,,,,,,,
3027.396,0.26056672,676.0735493,,,,,,,
3041.461,0.261670354,678.2698074,,,,,,,
3055.646,0.262847626,680.0340438,,,,,,,
3069.834,0.263994603,681.2946721,,,,,,,
3083.93,0.265100104,683.0160647,,,,,,,
3098.023,0.266209253,684.2555037,,,,,,,
3112.153,0.2672771,685.9566761,,,,,,,
3126.173,0.26837898,687.6839184,,,,,,,
3140.228,0.269478884,689.4127779,,,,,,,
3154.295,0.270548857,690.6345551,,,,,,,
3168.263,0.271641536,692.8538603,,,,,,,
3182.427,0.272744219,694.1028787,,,,,,,
3196.543,0.273839334,695.839725,,,,,,,
3210.687,0.274899068,697.5550515,,,,,,,
3224.682,0.275929112,698.7604566,,,,,,,
3238.721,0.277015173,700.9919206,,,,,,,
3252.802,0.278071549,702.7134632,,,,,,,
3266.853,0.279103895,703.433575,,,,,,,
3280.795,0.280163624,704.6678184,,,,,,,
3294.886,0.281314541,706.9574118,,,,,,,
3308.976,0.282405861,708.2186537,,,,,,,
3323.037,0.283554202,710.5138294,,,,,,,
3337.057,0.284677686,711.80275,,,,,,,
3351.009,0.285828197,713.6098614,,,,,,,
3365.064,0.286983655,714.9260441,,,,,,,
3378.977,0.288092269,717.2074283,,,,,,,
3393.088,0.289244367,718.5264706,,,,,,,
3407.098,0.290316818,720.7893474,,,,,,,
3421.233,0.291403858,721.5671305,,,,,,,
3435.286,0.292473997,723.8348206,,,,,,,
3449.384,0.293553212,725.1111993,,,,,,,
3463.392,0.294632009,726.3891838,,,,,,,
3477.425,0.295732181,728.6885658,,,,,,,
3491.43,0.296836608,730.4926268,,,,,,,
3505.526,0.297911128,731.7749199,,,,,,,
3519.601,0.299018607,733.0830915,,,,,,,
3533.735,0.300086079,734.8683301,,,,,,,
3547.758,0.301123816,736.1300625,,,,,,,
3561.797,0.30218287,738.4197739,,,,,,,
3575.958,0.303285631,739.7339449,,,,,,,
3589.97,0.304320792,741.0004136,,,,,,,
3604.08,0.305376467,743.297611,,,,,,,
3618.155,0.306414145,744.0632368,,,,,,,
3632.291,0.307434524,746.3406938,,,,,,,
3646.419,0.308498457,747.6373985,,,,,,,
3660.616,0.30955513,749.4396412,,,,,,,
3674.828,0.31061142,751.2445684,,,,,,,
3688.902,0.311638298,752.5204044,,,,,,,
3702.913,0.312692391,754.3290423,,,,,,,
3717.01,0.313811135,756.1891544,,,,,,,
3731.075,0.31492863,758.0515386,,,,,,,
3745.128,0.316017431,759.3831728,,,,,,,
3759.164,0.317099693,761.22475,,,,,,,
3773.277,0.318186134,762.5591415,,,,,,,
3787.406,0.319304823,763.9199699,,,,,,,
3801.443,0.320410861,766.3024397,,,,,,,
3815.586,0.321499045,767.1301971,,,,,,,
3829.548,0.322570068,769.4928471,,,,,,,
3843.657,0.323618027,770.8095423,,,,,,,
3857.695,0.324658852,772.639454,,,,,,,
3871.778,0.325731807,774.4970239,,,,,,,
3885.698,0.326738699,776.3068033,,,,,,,
3899.767,0.327820023,777.1400754,,,,,,,
3913.814,0.328851192,779.4923625,,,,,,,
3927.894,0.329919661,781.3581044,,,,,,,
3942.016,0.330965232,782.1690529,,,,,,,
3956.067,0.332003717,783.4959213,,,,,,,
3970.053,0.333003601,785.3157401,,,,,,,
3984.133,0.334035424,787.1633537,,,,,,,
3998.219,0.335038539,788.4693022,,,,,,,
4012.224,0.336072805,789.8014835,,,,,,,
4026.311,0.337069344,791.629182,,,,,,,
4040.384,0.338096269,793.4836555,,,,,,,
4054.549,0.339095321,794.7948176,,,,,,,
4068.513,0.340126114,796.1328739,,,,,,,
4082.682,0.341112685,798.4885382,,,,,,,
4096.751,0.342113952,799.2821368,,,,,,,
4110.749,0.343125277,802.1901176,,,,,,,
4124.762,0.344125241,802.9863529,,,,,,,
4138.912,0.345150157,804.3307474,,,,,,,
4152.972,0.346196159,806.7499485,,,,,,,
4167.125,0.347283965,808.1496893,,,,,,,
4181.127,0.34830565,809.498411,,,,,,,
4195.161,0.34938598,811.4259265,,,,,,,
4209.279,0.350464439,813.3551471,,,,,,,
4223.303,0.351552085,814.2332978,,,,,,,
4237.376,0.352655374,816.7193618,,,,,,,
4251.401,0.353709048,817.5735897,,,,,,,
4265.794,0.354815118,819.5364254,,,,,,,
4281.09,0.355919967,821.5016007,,,,,,,
4296.527,0.357055784,823.4954136,,,,,,,
4311.581,0.358131148,824.9088235,,,,,,,
4325.917,0.359168801,826.8283088,,,,,,,
4340.206,0.360241897,828.2445423,,,,,,,
4354.557,0.361282487,829.6361029,,,,,,,
4368.717,0.362348896,831.5875522,,,,,,,
4382.918,0.363387297,832.9818871,,,,,,,
4397.33,0.364419514,834.9108143,,,,,,,
4411.713,0.365450666,836.8419474,,,,,,,
4425.995,0.366459064,837.6796011,,,,,,,
4440.093,0.367425792,839.5620938,,,,,,,
4454.461,0.36845385,841.4986415,,,,,,,
4468.71,0.369485935,842.9011985,,,,,,,
4482.906,0.370485198,844.2782563,,,,,,,
4497.018,0.371474008,846.7314941,,,,,,,
4511.323,0.372508049,847.6006118,,,,,,,
4525.572,0.373473323,848.9553386,,,,,,,
4540.005,0.374490129,851.4416691,,,,,,,
4554.335,0.375484407,852.8256938,,,,,,,
4568.826,0.376509264,854.2375419,,,,,,,
4583.149,0.377497181,856.1648118,,,,,,,
4597.411,0.378550798,857.6056232,,,,,,,
4611.68,0.379567488,859.5629592,,,,,,,
4625.954,0.380614585,861.5493739,,,,,,,
4640.218,0.381669944,862.4519493,,,,,,,
4654.317,0.382714843,864.4417735,,,,,,,
4668.715,0.383762979,865.8893853,,,,,,,
4682.962,0.384810699,867.3387188,,,,,,,
4697.107,0.385821048,869.3072518,,,,,,,
4711.189,0.386830377,871.2779908,,,,,,,
4725.726,0.387817456,872.1316813,,,,,,,
4740.068,0.388819788,874.6523529,,,,,,,
4754.522,0.389867206,875.5617647,,,,,,,
4768.577,0.390841344,877.5125801,,,,,,,
4782.694,0.391815209,879.4661235,,,,,,,
4796.732,0.392863785,879.8283555,,,,,,,
4810.873,0.393835684,881.7846397,,,,,,,
4825.282,0.394832005,884.3196,,,,,,,
4839.326,0.395816171,884.628686,,,,,,,
4853.39,0.396790151,886.0393324,,,,,,,
4867.417,0.397722398,888.5269125,,,,,,,
4881.581,0.398693853,889.9401588,,,,,,,
4895.618,0.399660105,891.9076743,,,,,,,
4909.723,0.400599535,893.296875,,,,,,,
4923.772,0.401543005,894.1334688,,,,,,,
4937.945,0.402501592,896.6599088,,,,,,,
4951.988,0.403438357,898.0527526,,,,,,,
4966.179,0.404348453,898.8640382,,,,,,,
4980.181,0.405304356,901.3972801,,,,,,,
4994.318,0.406243399,902.2375,,,,,,,
5008.345,0.407141824,904.1643882,,,,,,,
5022.465,0.408104176,905.5897978,,,,,,,
5036.548,0.409121829,907.6291279,,,,,,,
5050.468,0.410087158,908.4988551,,,,,,,
5064.594,0.411102796,910.5415279,,,,,,,
5078.588,0.41209181,911.9993824,,,,,,,
5092.646,0.413140052,913.5129063,,,,,,,
5106.633,0.414122194,915.5336452,,,,,,,
5120.693,0.415113083,916.4341967,,,,,,,
5134.672,0.41609329,918.4582445,,,,,,,
5148.842,0.41704707,919.8945309,,,,,,,
5162.853,0.417995758,921.8953059,,,,,,,
5177.031,0.418952563,922.7709132,,,,,,,
5191.068,0.419899446,924.7748971,,,,,,,
5205.167,0.420849605,926.2159952,,,,,,,
5219.183,0.421789871,928.7886794,,,,,,,
5233.278,0.422797861,930.2880202,,,,,,,
5247.366,0.423750739,931.1679743,,,,,,,
5261.51,0.424697247,932.6139176,,,,,,,
5275.56,0.425648318,933.4944066,,,,,,,
5289.595,0.426588232,935.5096176,,,,,,,
5303.722,0.427557261,937.5548713,,,,,,,
5317.702,0.42844633,938.3822978,,,,,,,
5331.828,0.429418347,939.8614923,,,,,,,
5345.977,0.430384639,941.9116092,,,,,,,
5360.793,0.431359552,942.8231901,,,,,,,
5374.863,0.432289992,945.4201412,,,,,,,
5389.01,0.433204045,946.2779735,,,,,,,
5403.05,0.434112499,947.7077478,,,,,,,
5417.183,0.435039736,950.3109412,,,,,,,
5431.202,0.435946524,951.7438401,,,,,,,
5445.322,0.436857889,952.6048732,,,,,,,
5459.393,0.437787331,954.6408702,,,,,,,
5473.372,0.438750315,956.1325647,,,,,,,
5487.497,0.43971711,957.0502118,,,,,,,
5501.546,0.440732072,959.175,,,,,,,
5515.676,0.44171643,961.2739191,,,,,,,
5529.935,0.442685087,961.6169173,,,,,,,
5544.063,0.443663448,964.2966801,,,,,,,
5558.126,0.444630222,964.6396614,,,,,,,
5572.217,0.445610752,966.7447632,,,,,,,
5586.259,0.446528033,969.3758581,,,,,,,
5600.419,0.447462637,969.6910974,,,,,,,
5614.542,0.448411657,971.7740349,,,,,,,
5628.762,0.449307044,973.2230074,,,,,,,
5642.774,0.450263692,974.1472721,,,,,,,
5657.012,0.451180763,976.2067287,,,,,,,
5671.068,0.452160209,977.7428107,,,,,,,
5685.138,0.453109458,979.2516176,,,,,,,
5699.254,0.454028594,980.7330989,,,,,,,
5713.369,0.454947521,982.2162676,,,,,,,
5727.486,0.455894129,983.72835,,,,,,,
5741.656,0.456782211,985.1851956,,,,,,,
5755.734,0.457727085,986.6994504,,,,,,,
5769.718,0.458641988,988.1862949,,,,,,,
5783.848,0.459556687,989.6748287,,,,,,,
5797.881,0.460469919,991.1638118,,,,,,,
5811.992,0.461378312,993.2422022,,,,,,,
5826.054,0.46226154,994.7058824,,,,,,,
5840.176,0.463148616,995.5818452,,,,,,,
5854.286,0.464025658,997.6363507,,,,,,,
5868.346,0.464882902,998.4853404,,,,,,,
5882.371,0.465786669,1000.570963,,,,,,,
5896.515,0.466699471,1001.477664,,,,,,,
5910.596,0.467635024,1003.0038,,,,,,,
5924.696,0.468593266,1005.151076,,,,,,,
5938.744,0.469498912,1006.651878,,,,,,,
5952.784,0.470459964,1008.21,,,,,,,
5966.862,0.471396597,1009.1475,,,,,,,
5980.881,0.472323184,1011.273335,,,,,,,
5994.942,0.473291312,1011.645986,,,,,,,
6008.935,0.474211568,1014.3699,,,,,,,
6023.024,0.47511152,1015.87661,,,,,,,
6037.101,0.475987275,1016.759825,,,,,,,
6051.323,0.476909619,1018.893866,,,,,,,
6065.402,0.477784422,1019.778744,,,,,,,
6079.386,0.478685722,1020.691236,,,,,,,
6093.467,0.47960103,1023.428085,,,,,,,
6107.677,0.480557593,1024.400018,,,,,,,
6122.018,0.481508081,1025.970956,,,,,,,
6136.264,0.482378254,1026.857279,,,,,,,
6150.348,0.483266971,1028.973909,,,,,,,
6164.438,0.484158814,1030.490828,,,,,,,
6178.541,0.485022157,1031.980443,,,,,,,
6192.756,0.485945256,1032.926215,,,,,,,
6206.864,0.48683533,1034.446438,,,,,,,
6220.962,0.487723998,1035.9671,,,,,,,
6235.12,0.488588781,1036.856531,,,,,,,
6249.154,0.489471998,1038.983824,,,,,,,
6263.257,0.490330768,1040.479221,,,,,,,
6277.305,0.491193301,1041.370206,,,,,,,
6291.371,0.492046099,1043.473123,,,,,,,
6305.402,0.492902663,1044.971628,,,,,,,
6319.456,0.493795544,1045.286288,,,,,,,
6333.543,0.494669083,1048.029458,,,,,,,
6347.655,0.495587804,1048.37264,,,,,,,
6361.755,0.496496729,1049.932031,,,,,,,
6375.736,0.497432802,1051.521715,,,,,,,
6389.813,0.498367392,1053.111901,,,,,,,
6403.945,0.499301717,1054.703859,,,,,,,
6418.025,0.500207275,1056.267713,,,,,,,
6432.084,0.501116469,1057.221205,,,,,,,
6446.146,0.502020386,1058.786713,,,,,,,
6460.179,0.502895667,1060.32405,,,,,,,
6474.33,0.50377523,1061.250008,,,,,,,
6488.557,0.504672309,1063.431876,,,,,,,
6502.632,0.505527001,1063.715441,,,,,,,
6516.757,0.506426942,1065.285294,,,,,,,
6530.844,0.507321645,1067.471507,,,,,,,
6544.92,0.508224397,1068.428309,,,,,,,
6558.992,0.509121914,1070.001471,,,,,,,
6573.115,0.509959566,1072.134501,,,,,,,
6587.102,0.510837353,1072.44679,,,,,,,
6601.209,0.511709362,1073.375318,,,,,,,
6615.36,0.512549254,1074.893576,,,,,,,
6629.46,0.513388441,1076.412869,,,,,,,
6643.55,0.514258828,1077.343106,,,,,,,
6657.581,0.51512786,1078.272704,,,,,,,
6671.633,0.515969874,1079.174171,,,,,,,
6685.798,0.51682865,1081.345981,,,,,,,
6699.831,0.517654967,1080.354218,,,,,,,
6713.891,0.518521055,1081.283282,,,,,,,
6728.042,0.519372746,1080.31561,,,,,,,
6742.114,0.520196965,1079.316176,,,,,,,
6756.191,0.521083285,1077.124186,,,,,,,
6770.298,0.521945888,1074.273509,,,,,,,
6784.228,0.522869302,1066.446995,,,,,,,
6798.301,0.523784266,1063.636551,,,,,,,
6812.357,0.524676116,1060.165611,,,,,,,
6826.409,0.525629075,1055.490195,,,,,,,
6840.484,0.526580608,1047.015096,,,,,,,
6854.475,0.527482986,1041.633522,,,,,,,
6868.588,0.528450616,1034.411671,,,,,,,
6882.629,0.529390807,1027.148019,,,,,,,
6896.774,0.530329599,1016.068344,,,,,,,
6910.827,0.531275052,999.90405,,,,,,,
6924.892,0.532336213,966.6969096,,,,,,,
6938.999,0.533579542,918.3698588,,,,,,,
6953.091,0.534863374,856.0203662,,,,,,,
6967.161,0.53668418,722.2062309,,,,,,,
6981.159,0.538334867,612.8148375,,,,,,,
6995.285,0.539647931,552.5984085,,,,,,,
7009.281,0.541078119,466.9062993,,,,,,,
7023.354,0.544682304,73.55841471,,,,,,,
7037.354,0.545815643,30.46364118,,,,,,,
7051.474,0.546768364,13.9742625,,,,,,,
7065.499,0.547630367,6.992829412,,,,,,,
7093.819,0.549294857,-10.18716471,,,,,,,
