time,strain,stress,temperature,type,medium,strain_rate,youngs,poissons
0.15406,0.043656,376.21,,,,,,
0.15601,0.044294,377.23,,,,,,
0.15794,0.044982,377.87,,,,,,
0.15987,0.045656,379.3,,,,,,
0.16182,0.0463,379.93,,,,,,
0.16375,0.046937,380.95,,,,,,
0.16569,0.047617,381.99,,,,,,
0.16763,0.048239,383.79,,,,,,
0.16958,0.048888,384.04,,,,,,
0.17151,0.049524,385.06,,,,,,
0.17345,0.050158,386.09,,,,,,
0.17539,0.050836,387.14,,,,,,
0.17734,0.051476,387.77,,,,,,
0.17926,0.052102,389.19,,,,,,
0.18119,0.052779,390.24,,,,,,
0.18314,0.053418,390.88,,,,,,
0.18508,0.054087,392.32,,,,,,
0.18704,0.054811,393,,,,,,
0.18897,0.055486,394.05,,,,,,
0.19091,0.056202,395.12,,,,,,
0.19286,0.056955,396.6,,,,,,
0.1948,0.057599,396.85,,,,,,
0.19672,0.058314,397.92,,,,,,
0.19866,0.059022,399.39,,,,,,
0.2006,0.059658,400.04,,,,,,
0.20257,0.060336,400.7,,,,,,
0.2045,0.061043,402.17,,,,,,
0.20645,0.061719,402.84,,,,,,
0.20841,0.062425,404.31,,,,,,
0.21037,0.063101,404.98,,,,,,
0.21234,0.063776,405.65,,,,,,
0.21433,0.064444,406.72,,,,,,
0.2163,0.065155,407.8,,,,,,
0.21825,0.065822,408.87,,,,,,
0.22021,0.066454,409.52,,,,,,
0.22216,0.067121,410.59,,,,,,
0.22411,0.067787,411.66,,,,,,
0.22606,0.068417,412.32,,,,,,
0.228,0.069046,412.97,,,,,,
0.22993,0.069711,414.05,,,,,,
0.23188,0.070375,415.12,,,,,,
0.23381,0.071039,416.19,,,,,,
0.23576,0.071703,417.27,,,,,,
0.2377,0.072337,417.53,,,,,,
0.23964,0.073042,418.63,,,,,,
0.24158,0.07374,420.12,,,,,,
0.24353,0.074366,420.78,,,,,,
0.24547,0.075034,421.46,,,,,,
0.2474,0.075695,422.55,,,,,,
0.24934,0.076362,423.23,,,,,,
0.25129,0.077029,423.91,,,,,,
0.25324,0.077682,425.4,,,,,,
0.25518,0.078347,426.08,,,,,,
0.25713,0.078971,426.75,,,,,,
0.25906,0.079587,427.82,,,,,,
0.261,0.080287,428.92,,,,,,
0.26293,0.080902,429.99,,,,,,
0.26487,0.081567,430.68,,,,,,
0.26681,0.082223,431.77,,,,,,
0.26875,0.082844,432.44,,,,,,
0.27071,0.083549,433.15,,,,,,
0.27264,0.084155,434.63,,,,,,
0.27458,0.084781,434.9,,,,,,
0.27652,0.085435,435.99,,,,,,
0.27846,0.08609,437.09,,,,,,
0.28039,0.086709,437.77,,,,,,
0.28233,0.087362,438.86,,,,,,
0.28427,0.088014,439.96,,,,,,
0.28622,0.088632,440.64,,,,,,
0.28815,0.089284,441.74,,,,,,
0.29009,0.089907,442.02,,,,,,
0.29203,0.090517,443.1,,,,,,
0.29397,0.091133,443.78,,,,,,
0.29589,0.091741,444.87,,,,,,
0.29784,0.09235,445.95,,,,,,
0.29978,0.093007,446.65,,,,,,
0.30173,0.09362,447.33,,,,,,
0.30367,0.094269,448.44,,,,,,
0.3056,0.094924,449.14,,,,,,
0.30756,0.095572,450.25,,,,,,
0.3095,0.096261,451.38,,,,,,
0.31146,0.096914,452.09,,,,,,
0.31339,0.097567,452.79,,,,,,
0.31533,0.098255,453.92,,,,,,
0.31726,0.098907,454.63,,,,,,
0.31921,0.099559,455.34,,,,,,
0.32117,0.10024,456.88,,,,,,
0.32339,0.10098,457.22,,,,,,
0.32547,0.1017,458.37,,,,,,
0.32748,0.1024,459.1,,,,,,
0.32949,0.10308,460.24,,,,,,
0.33155,0.10377,460.97,,,,,,
0.33357,0.10445,462.52,,,,,,
0.33568,0.10514,462.84,,,,,,
0.33795,0.10595,464.04,,,,,,
0.33991,0.10659,465.17,,,,,,
0.34188,0.10723,465.88,,,,,,
0.34385,0.10788,466.59,,,,,,
0.34588,0.10853,467.31,,,,,,
0.34787,0.10917,468.44,,,,,,
0.34992,0.10982,468.74,,,,,,
0.35194,0.11044,470.7,,,,,,
0.35398,0.11109,471,,,,,,
0.35604,0.11177,472.15,,,,,,
0.3583,0.11253,473.35,,,,,,
0.36056,0.1133,473.71,,,,,,
0.36252,0.11398,474.86,,,,,,
0.36448,0.11462,475.58,,,,,,
0.36641,0.11526,476.72,,,,,,
0.36836,0.1159,477.03,,,,,,
0.37031,0.11654,478.17,,,,,,
0.37227,0.11713,479.29,,,,,,
0.37419,0.11777,480.01,,,,,,
0.37615,0.11844,481.59,,,,,,
0.37811,0.11905,481.46,,,,,,
0.38006,0.11964,482.59,,,,,,
0.38198,0.12024,483.3,,,,,,
0.38393,0.12091,484.46,,,,,,
0.38589,0.12152,484.75,,,,,,
0.38782,0.12215,485.9,,,,,,
0.38978,0.12274,486.61,,,,,,
0.39172,0.12339,486.92,,,,,,
0.39366,0.12401,488.49,,,,,,
0.3956,0.12465,489.22,,,,,,
0.39754,0.12524,489.93,,,,,,
0.39947,0.12587,491.08,,,,,,
0.40141,0.12647,491.79,,,,,,
0.40336,0.1271,492.53,,,,,,
0.40532,0.12773,493.68,,,,,,
0.40725,0.12831,494.82,,,,,,
0.40919,0.12895,495.13,,,,,,
0.41113,0.12955,495.85,,,,,,
0.41307,0.13013,496.99,,,,,,
0.41502,0.13076,497.73,,,,,,
0.41695,0.13136,498.44,,,,,,
0.41891,0.13195,499.16,,,,,,
0.42088,0.13254,499.88,,,,,,
0.42285,0.13316,501.04,,,,,,
0.42481,0.13383,501.8,,,,,,
0.42676,0.13446,502.54,,,,,,
0.42871,0.13505,503.26,,,,,,
0.43068,0.13571,504.45,,,,,,
0.4326,0.13634,505.19,,,,,,
0.43455,0.13701,505.53,,,,,,
0.4365,0.13763,507.12,,,,,,
0.43848,0.13834,507.91,,,,,,
0.44041,0.13896,508.65,,,,,,
0.44237,0.13958,509.83,,,,,,
0.44432,0.14028,511.04,,,,,,
0.44627,0.14091,511.36,,,,,,
0.44821,0.14157,512.55,,,,,,
0.45014,0.1422,512.87,,,,,,
0.45208,0.14287,513.64,,,,,,
0.45403,0.14348,514.82,,,,,,
0.45599,0.14415,515.59,,,,,,
0.45792,0.14477,516.34,,,,,,
0.45986,0.14539,517.09,,,,,,
0.46181,0.14601,518.27,,,,,,
0.46375,0.14664,518.59,,,,,,
0.46566,0.14721,519.75,,,,,,
0.46761,0.14783,520.94,,,,,,
0.46955,0.14845,521.26,,,,,,
0.47148,0.14903,522,,,,,,
0.47344,0.14964,523.61,,,,,,
0.47537,0.15027,523.51,,,,,,
0.47732,0.15089,524.69,,,,,,
0.47927,0.15151,525.45,,,,,,
0.48122,0.15216,526.23,,,,,,
0.48314,0.15274,526.96,,,,,,
0.48507,0.15339,528.18,,,,,,
0.48704,0.15404,529.39,,,,,,
0.48899,0.15467,529.28,,,,,,
0.49092,0.15528,530.47,,,,,,
0.49287,0.15586,531.21,,,,,,
0.49487,0.15648,531.98,,,,,,
0.49693,0.15713,532.76,,,,,,
0.49885,0.15774,533.95,,,,,,
0.5008,0.15832,534.26,,,,,,
0.50276,0.15893,535.46,,,,,,
0.5047,0.15955,535.79,,,,,,
0.50666,0.16012,536.97,,,,,,
0.50859,0.16074,537.3,,,,,,
0.51053,0.16134,538.94,,,,,,
0.51248,0.16196,539.27,,,,,,
0.51441,0.16256,540.9,,,,,,
0.51633,0.16314,540.78,,,,,,
0.51827,0.16375,541.98,,,,,,
0.52021,0.16433,542.3,,,,,,
0.52218,0.16493,543.5,,,,,,
0.52411,0.1655,544.25,,,,,,
0.52608,0.16611,545.02,,,,,,
0.52805,0.16672,546.23,,,,,,
0.52999,0.16732,547.44,,,,,,
0.53197,0.16794,547.34,,,,,,
0.53391,0.16854,548.98,,,,,,
0.53585,0.16912,548.86,,,,,,
0.5378,0.16972,550.07,,,,,,
0.53977,0.17029,550.83,,,,,,
0.54171,0.1709,551.6,,,,,,
0.54363,0.17147,551.91,,,,,,
0.54558,0.17207,553.13,,,,,,
0.54753,0.17267,554.35,,,,,,
0.54947,0.17328,555.12,,,,,,
0.55143,0.17385,555.44,,,,,,
0.55341,0.17449,556.68,,,,,,
0.55537,0.17513,557.48,,,,,,
0.55735,0.17574,557.82,,,,,,
0.55936,0.17641,559.08,,,,,,
0.56139,0.17705,559.88,,,,,,
0.56336,0.17762,560.2,,,,,,
0.56531,0.17828,562.35,,,,,,
0.56725,0.1789,562.25,,,,,,
0.56922,0.1795,563.03,,,,,,
0.57118,0.18013,564.28,,,,,,
0.57314,0.18078,564.64,,,,,,
0.57508,0.18137,565.87,,,,,,
0.57705,0.18197,567.1,,,,,,
0.57899,0.18258,567,,,,,,
0.58094,0.18321,568.69,,,,,,
0.58289,0.18381,569.03,,,,,,
0.58485,0.18442,569.38,,,,,,
0.58682,0.18501,570.61,,,,,,
0.58877,0.1856,571.84,,,,,,
0.59073,0.1862,572.63,,,,,,
0.59268,0.18683,573.44,,,,,,
0.59466,0.18744,573.79,,,,,,
0.59665,0.18806,575.05,,,,,,
0.59862,0.1887,575.86,,,,,,
0.60058,0.18933,577.12,,,,,,
0.60253,0.18992,577.91,,,,,,
0.60449,0.19055,578.73,,,,,,
0.60646,0.19115,579.52,,,,,,
0.60839,0.19179,579.89,,,,,,
0.61035,0.19239,580.23,,,,,,
0.61229,0.19301,581.5,,,,,,
0.61426,0.1936,582.74,,,,,,
0.61621,0.1942,583.09,,,,,,
0.61817,0.19483,583.91,,,,,,
0.62013,0.19541,585.61,,,,,,
0.62209,0.19598,585.48,,,,,,
0.62404,0.19656,586.73,,,,,,
0.62597,0.19715,587.53,,,,,,
0.62792,0.19774,588.33,,,,,,
0.62987,0.1983,588.66,,,,,,
0.63183,0.19889,589.91,,,,,,
0.63377,0.19948,590.71,,,,,,
0.63573,0.20004,591.04,,,,,,
0.63769,0.20062,592.29,,,,,,
0.63965,0.20121,593.1,,,,,,
0.64159,0.2018,593.9,,,,,,
0.64354,0.20235,594.68,,,,,,
0.64548,0.20294,595.03,,,,,,
0.64744,0.20352,596.29,,,,,,
0.64939,0.20411,597.1,,,,,,
0.65135,0.20467,597.43,,,,,,
0.65331,0.20525,598.69,,,,,,
0.65527,0.20584,599.04,,,,,,
0.65723,0.20642,600.3,,,,,,
0.65916,0.20697,600.63,,,,,,
0.66111,0.20751,602.33,,,,,,
0.66307,0.2081,602.68,,,,,,
0.66503,0.20865,603.02,,,,,,
0.66696,0.20919,604.26,,,,,,
0.66893,0.20982,605.09,,,,,,
0.67089,0.2104,605.45,,,,,,
0.67285,0.21102,606.74,,,,,,
0.6748,0.21163,608.03,,,,,,
0.67674,0.21226,608.41,,,,,,
0.67871,0.21285,608.76,,,,,,
0.68067,0.21349,610.08,,,,,,
0.68263,0.21408,610.44,,,,,,
0.68457,0.21469,611.73,,,,,,
0.68652,0.21531,613.03,,,,,,
0.68846,0.2159,612.93,,,,,,
0.69042,0.21651,614.23,,,,,,
0.69235,0.21709,615.04,,,,,,
0.69431,0.21771,615.42,,,,,,
0.69627,0.21828,616.7,,,,,,
0.69821,0.21887,617.06,,,,,,
0.70015,0.21948,617.9,,,,,,
0.70211,0.22006,618.72,,,,,,
0.70411,0.22063,620,,,,,,
0.70607,0.22121,620.36,,,,,,
0.70803,0.22179,621.18,,,,,,
0.70996,0.22233,621.98,,,,,,
0.71191,0.22291,622.8,,,,,,
0.71385,0.22348,623.63,,,,,,
0.71579,0.22402,624.43,,,,,,
0.71773,0.22463,625.27,,,,,,
0.7197,0.22521,626.1,,,,,,
0.72167,0.22578,626.92,,,,,,
0.72364,0.22635,628.21,,,,,,
0.72558,0.22694,628.11,,,,,,
0.72754,0.22754,629.43,,,,,,
0.7295,0.22811,630.25,,,,,,
0.73146,0.22872,631.1,,,,,,
0.73342,0.2293,631.47,,,,,,
0.73537,0.22987,632.76,,,,,,
0.73734,0.23044,633.59,,,,,,
0.7393,0.23105,634.44,,,,,,
0.74126,0.23162,635.27,,,,,,
0.7432,0.23216,635.61,,,,,,
0.74516,0.23273,636.45,,,,,,
0.74712,0.23326,637.72,,,,,,
0.74908,0.23387,638.11,,,,,,
0.75103,0.23443,639.41,,,,,,
0.75303,0.23501,639.78,,,,,,
0.75502,0.23558,640.14,,,,,,
0.75701,0.23615,641.44,,,,,,
0.75894,0.23672,641.81,,,,,,
0.7609,0.23728,643.11,,,,,,
0.76286,0.23782,643.93,,,,,,
0.76481,0.23839,644.29,,,,,,
0.76676,0.23899,645.62,,,,,,
0.7687,0.23952,645.97,,,,,,
0.77067,0.24008,647.28,,,,,,
0.77262,0.24065,648.12,,,,,,
0.77458,0.24119,648.46,,,,,,
0.77652,0.24175,649.77,,,,,,
0.77848,0.24228,650.12,,,,,,
0.78042,0.24285,650.96,,,,,,
0.78238,0.24337,652.25,,,,,,
0.7843,0.24394,652.62,,,,,,
0.78625,0.24447,653.44,,,,,,
0.7882,0.24503,654.28,,,,,,
0.79016,0.24562,655.62,,,,,,
0.79211,0.24619,655.99,,,,,,
0.79405,0.24676,656.36,,,,,,
0.796,0.24732,657.68,,,,,,
0.79795,0.24792,658.07,,,,,,
0.7999,0.24848,659.39,,,,,,
0.80182,0.24907,660.26,,,,,,
0.80379,0.24964,660.63,,,,,,
0.80575,0.25024,661.5,,,,,,
0.8077,0.25083,662.85,,,,,,
0.80965,0.25143,663.25,,,,,,
0.81161,0.25205,664.62,,,,,,
0.81357,0.25265,665.49,,,,,,
0.81553,0.25325,665.89,,,,,,
0.81748,0.25381,666.74,,,,,,
0.81942,0.25436,667.59,,,,,,
0.82137,0.25496,668.47,,,,,,
0.82334,0.25552,668.84,,,,,,
0.8253,0.25607,670.65,,,,,,
0.82724,0.25666,671.05,,,,,,
0.82919,0.25723,670.94,,,,,,
0.83115,0.25775,672.25,,,,,,
0.83311,0.25834,673.13,,,,,,
0.83505,0.25887,673.48,,,,,,
0.83702,0.25942,674.82,,,,,,
0.83898,0.26001,675.22,,,,,,
0.84094,0.26057,676.07,,,,,,
0.8429,0.26112,677.41,,,,,,
0.84485,0.26167,678.27,,,,,,
0.84681,0.26226,678.67,,,,,,
0.84879,0.26285,680.03,,,,,,
0.85076,0.26341,680.41,,,,,,
0.85273,0.26399,681.29,,,,,,
0.85469,0.26455,682.15,,,,,,
0.85665,0.2651,683.02,,,,,,
0.85862,0.26566,683.39,,,,,,
0.86056,0.26621,684.26,,,,,,
0.86252,0.26676,685.12,,,,,,
0.86449,0.26728,685.96,,,,,,
0.86644,0.26783,686.82,,,,,,
0.86838,0.26838,687.68,,,,,,
0.87034,0.26893,688.06,,,,,,
0.87229,0.26948,689.41,,,,,,
0.87424,0.27,689.77,,,,,,
0.87619,0.27055,690.63,,,,,,
0.87812,0.2711,691.5,,,,,,
0.88007,0.27164,692.85,,,,,,
0.88204,0.2722,693.23,,,,,,
0.88401,0.27274,694.1,,,,,,
0.88598,0.27329,695.46,,,,,,
0.88793,0.27384,695.84,,,,,,
0.8899,0.27435,696.69,,,,,,
0.89186,0.2749,697.56,,,,,,
0.89379,0.27542,697.91,,,,,,
0.89574,0.27593,698.76,,,,,,
0.8977,0.2765,700.14,,,,,,
0.89964,0.27702,700.99,,,,,,
0.90159,0.2775,700.84,,,,,,
0.90356,0.27807,702.71,,,,,,
0.90551,0.27859,703.07,,,,,,
0.90746,0.2791,703.43,,,,,,
0.9094,0.27964,704.8,,,,,,
0.91133,0.28016,704.67,,,,,,
0.91329,0.28074,706.06,,,,,,
0.91525,0.28131,706.96,,,,,,
0.9172,0.28186,707.83,,,,,,
0.91916,0.28241,708.22,,,,,,
0.92111,0.28298,709.61,,,,,,
0.92307,0.28355,710.51,,,,,,
0.92503,0.28416,711.44,,,,,,
0.92696,0.28468,711.8,,,,,,
0.92889,0.28525,712.71,,,,,,
0.93084,0.28583,713.61,,,,,,
0.93279,0.2864,714.51,,,,,,
0.93474,0.28698,714.93,,,,,,
0.93667,0.28756,715.83,,,,,,
0.9386,0.28809,717.21,,,,,,
0.94056,0.28867,718.11,,,,,,
0.94252,0.28924,718.53,,,,,,
0.94446,0.28978,719.41,,,,,,
0.94642,0.29032,720.79,,,,,,
0.94837,0.29085,721.67,,,,,,
0.95034,0.2914,721.57,,,,,,
0.95228,0.29194,722.45,,,,,,
0.95425,0.29247,723.83,,,,,,
0.9562,0.29302,724.22,,,,,,
0.95816,0.29355,725.11,,,,,,
0.9601,0.29409,726,,,,,,
0.96205,0.29463,726.39,,,,,,
0.96401,0.2952,727.8,,,,,,
0.96595,0.29573,728.69,,,,,,
0.96791,0.29631,729.1,,,,,,
0.96984,0.29684,730.49,,,,,,
0.9718,0.29737,731.38,,,,,,
0.97376,0.29791,731.77,,,,,,
0.97573,0.29848,732.19,,,,,,
0.97767,0.29902,733.08,,,,,,
0.97962,0.29955,733.98,,,,,,
0.98159,0.30009,734.87,,,,,,
0.98356,0.30061,736.26,,,,,,
0.98549,0.30112,736.13,,,,,,
0.98743,0.30166,737.02,,,,,,
0.98939,0.30218,738.42,,,,,,
0.99136,0.30275,738.84,,,,,,
0.99332,0.30329,739.73,,,,,,
0.99525,0.30378,741.11,,,,,,
0.99721,0.30432,741,,,,,,
0.99917,0.30485,742.4,,,,,,
1.0011,0.30538,743.3,,,,,,
1.0031,0.30591,743.69,,,,,,
1.005,0.30641,744.06,,,,,,
1.007,0.30691,745.44,,,,,,
1.009,0.30743,746.34,,,,,,
1.0109,0.30796,747.75,,,,,,
1.0129,0.3085,747.64,,,,,,
1.0149,0.30902,749.55,,,,,,
1.0168,0.30956,749.44,,,,,,
1.0188,0.31008,750.85,,,,,,
1.0208,0.31061,751.24,,,,,,
1.0227,0.31114,751.64,,,,,,
1.0247,0.31164,752.52,,,,,,
1.0266,0.31219,753.96,,,,,,
1.0286,0.31269,754.33,,,,,,
1.0305,0.31324,756.27,,,,,,
1.0325,0.31381,756.19,,,,,,
1.0345,0.31437,757.12,,,,,,
1.0364,0.31493,758.05,,,,,,
1.0384,0.31545,758.96,,,,,,
1.0403,0.31602,759.38,,,,,,
1.0423,0.31654,760.29,,,,,,
1.0442,0.3171,761.22,,,,,,
1.0462,0.31766,761.65,,,,,,
1.0481,0.31819,762.56,,,,,,
1.0501,0.31878,763.52,,,,,,
1.0521,0.3193,763.92,,,,,,
1.054,0.31987,764.35,,,,,,
1.056,0.32041,766.3,,,,,,
1.0579,0.32094,766.7,,,,,,
1.0599,0.3215,767.13,,,,,,
1.0618,0.32205,768.58,,,,,,
1.0638,0.32257,769.49,,,,,,
1.0657,0.32312,770.94,,,,,,
1.0677,0.32362,770.81,,,,,,
1.0696,0.32414,771.72,,,,,,
1.0716,0.32466,772.64,,,,,,
1.0735,0.32518,773.56,,,,,,
1.0755,0.32573,774.5,,,,,,
1.0774,0.32622,774.88,,,,,,
1.0794,0.32674,776.31,,,,,,
1.0813,0.3273,776.74,,,,,,
1.0833,0.32782,777.14,,,,,,
1.0852,0.32833,778.57,,,,,,
1.0872,0.32885,779.49,,,,,,
1.0891,0.32937,779.9,,,,,,
1.0911,0.32992,781.36,,,,,,
1.0931,0.33045,781.25,,,,,,
1.095,0.33097,782.17,,,,,,
1.097,0.33151,783.12,,,,,,
1.0989,0.332,783.5,,,,,,
1.1009,0.33249,784.39,,,,,,
1.1028,0.333,785.32,,,,,,
1.1047,0.33352,786.24,,,,,,
1.1067,0.33404,787.16,,,,,,
1.1087,0.33455,788.09,,,,,,
1.1106,0.33504,788.47,,,,,,
1.1126,0.33552,789.37,,,,,,
1.1145,0.33607,789.8,,,,,,
1.1165,0.33658,791.25,,,,,,
1.1184,0.33707,791.63,,,,,,
1.1204,0.33758,792.56,,,,,,
1.1223,0.3381,793.48,,,,,,
1.1243,0.33861,794.41,,,,,,
1.1263,0.3391,794.79,,,,,,
1.1282,0.3396,796.24,,,,,,
1.1301,0.34013,796.13,,,,,,
1.1321,0.34061,797.04,,,,,,
1.1341,0.34111,798.49,,,,,,
1.1361,0.34162,799.42,,,,,,
1.138,0.34211,799.28,,,,,,
1.1399,0.34262,800.74,,,,,,
1.1419,0.34313,802.19,,,,,,
1.1438,0.34365,801.56,,,,,,
1.1458,0.34413,802.99,,,,,,
1.1477,0.34464,803.92,,,,,,
1.1497,0.34515,804.33,,,,,,
1.1517,0.34569,805.81,,,,,,
1.1536,0.3462,806.75,,,,,,
1.1556,0.34674,807.19,,,,,,
1.1575,0.34728,808.15,,,,,,
1.1595,0.34779,809.09,,,,,,
1.1614,0.34831,809.5,,,,,,
1.1634,0.34885,810.46,,,,,,
1.1653,0.34939,811.43,,,,,,
1.1673,0.34993,811.86,,,,,,
1.1692,0.35046,813.36,,,,,,
1.1712,0.351,814.32,,,,,,
1.1731,0.35155,814.23,,,,,,
1.1751,0.35209,815.2,,,,,,
1.177,0.35266,816.72,,,,,,
1.179,0.35317,817.13,,,,,,
1.1809,0.35371,817.57,,,,,,
1.1829,0.35425,818.54,,,,,,
1.1849,0.35482,819.54,,,,,,
1.187,0.35535,820.51,,,,,,
1.1892,0.35592,821.5,,,,,,
1.1913,0.35649,821.97,,,,,,
1.1935,0.35706,823.5,,,,,,
1.1956,0.35759,824.47,,,,,,
1.1977,0.35813,824.91,,,,,,
1.1996,0.35867,825.88,,,,,,
1.2016,0.35917,826.83,,,,,,
1.2036,0.35968,827.24,,,,,,
1.2056,0.36024,828.24,,,,,,
1.2076,0.36074,829.19,,,,,,
1.2096,0.36128,829.64,,,,,,
1.2116,0.36184,831.17,,,,,,
1.2135,0.36235,831.59,,,,,,
1.2155,0.36285,832.01,,,,,,
1.2175,0.36339,832.98,,,,,,
1.2195,0.36392,833.96,,,,,,
1.2215,0.36442,834.91,,,,,,
1.2235,0.36492,835.86,,,,,,
1.2255,0.36545,836.84,,,,,,
1.2275,0.36595,837.26,,,,,,
1.2294,0.36646,837.68,,,,,,
1.2314,0.36693,838.61,,,,,,
1.2334,0.36743,839.56,,,,,,
1.2354,0.36796,840.01,,,,,,
1.2374,0.36845,841.5,,,,,,
1.2393,0.36896,841.92,,,,,,
1.2413,0.36949,842.9,,,,,,
1.2433,0.36998,843.86,,,,,,
1.2453,0.37049,844.28,,,,,,
1.2472,0.37098,845.24,,,,,,
1.2492,0.37147,846.73,,,,,,
1.2512,0.37198,847.15,,,,,,
1.2531,0.37251,847.6,,,,,,
1.2551,0.373,849.1,,,,,,
1.2571,0.37347,848.96,,,,,,
1.2591,0.37399,850.48,,,,,,
1.2611,0.37449,851.44,,,,,,
1.2631,0.37499,851.32,,,,,,
1.2651,0.37548,852.83,,,,,,
1.2671,0.37598,853.79,,,,,,
1.2691,0.37651,854.24,,,,,,
1.2711,0.37703,855.23,,,,,,
1.2731,0.3775,856.16,,,,,,
1.2751,0.37802,857.16,,,,,,
1.2771,0.37855,857.61,,,,,,
1.279,0.37904,858.57,,,,,,
1.281,0.37957,859.56,,,,,,
1.283,0.3801,860.01,,,,,,
1.285,0.38061,861.55,,,,,,
1.287,0.38117,862.03,,,,,,
1.2889,0.38167,862.45,,,,,,
1.2909,0.38219,863.45,,,,,,
1.2929,0.38271,864.44,,,,,,
1.2949,0.38321,864.87,,,,,,
1.2969,0.38376,865.89,,,,,,
1.2988,0.38428,866.89,,,,,,
1.3008,0.38481,867.34,,,,,,
1.3028,0.38533,868.88,,,,,,
1.3048,0.38582,869.31,,,,,,
1.3067,0.38632,869.73,,,,,,
1.3087,0.38683,871.28,,,,,,
1.3107,0.38732,872.25,,,,,,
1.3127,0.38782,872.13,,,,,,
1.3147,0.38834,873.13,,,,,,
1.3167,0.38882,874.65,,,,,,
1.3187,0.38935,874.56,,,,,,
1.3207,0.38987,875.56,,,,,,
1.3227,0.39035,877.08,,,,,,
1.3246,0.39084,877.51,,,,,,
1.3266,0.39133,878.49,,,,,,
1.3285,0.39182,879.47,,,,,,
1.3305,0.39234,879.92,,,,,,
1.3324,0.39286,879.83,,,,,,
1.3344,0.39334,881.9,,,,,,
1.3364,0.39384,881.78,,,,,,
1.3384,0.39438,882.82,,,,,,
1.3404,0.39483,884.32,,,,,,
1.3423,0.39533,884.2,,,,,,
1.3443,0.39582,884.63,,,,,,
1.3462,0.39629,886.71,,,,,,
1.3482,0.39679,886.04,,,,,,
1.3501,0.39727,887.57,,,,,,
1.3521,0.39772,888.53,,,,,,
1.354,0.39818,889.48,,,,,,
1.356,0.39869,889.94,,,,,,
1.3579,0.39915,890.34,,,,,,
1.3599,0.39966,891.91,,,,,,
1.3619,0.40012,892.31,,,,,,
1.3638,0.4006,893.3,,,,,,
1.3658,0.40108,894.28,,,,,,
1.3677,0.40154,894.13,,,,,,
1.3697,0.40202,895.67,,,,,,
1.3717,0.4025,896.66,,,,,,
1.3736,0.40296,897.07,,,,,,
1.3756,0.40344,898.05,,,,,,
1.3775,0.40392,899.04,,,,,,
