x,y,temp,type,title,medium,s_rate
0,0,1000,tensile,D12,Air,0.35835590942921364
0.0,16.59,,,,,
7.179997421377557e-07,16.830012083939998,,,,,
2.9009957921072363e-06,17.05004946205,,,,,
4.365990469027629e-06,17.2500753135,,,,,
6.5489785554709805e-06,17.48011447652,,,,,
9.47895507459783e-06,17.7001677783,,,,,
1.1661931999319036e-05,17.94020921628,,,,,
1.3844904158884432e-05,18.21025211745,,,,,
1.602787155287074e-05,18.410295075479997,,,,,
1.7492846999350365e-05,18.670326594310005,,,,,
2.042279145342208e-05,18.9003859947,,,,,
2.2605744488157803e-05,19.14043267884,,,,,
2.40707102980318e-05,19.400466977399997,,,,,
2.697163626205144e-05,19.650529999799996,,,,,
2.8436595676283947e-05,19.9005658963,,,,,
3.1366508066002346e-05,20.14063173138,,,,,
3.354943721127547e-05,20.3906840845,,,,,
3.6479334620876344e-05,20.630752582399996,,,,,
3.866225260547412e-05,20.900808056699997,,,,,
4.1591135076840726e-05,21.14087925488,,,,,
4.377404190261602e-05,21.3809359095,,,,,
4.595794391744585e-05,21.62099363358,,,,,
4.960476966299422e-05,21.87108488322,,,,,
5.2534620032786706e-05,22.121162096320003,,,,,
5.546446181835912e-05,22.421243547720003,,,,,
5.8365296712991465e-05,22.631320845210002,,,,,
6.054816692268189e-05,22.921387806000002,,,,,
6.276003054807605e-05,23.151452940299997,,,,,
6.566084427957596e-05,23.391535857570002,,,,,
6.859064760769682e-05,23.66162291038,,,,,
7.223839074465065e-05,23.921728004720002,,,,,
7.44212306714205e-05,24.201801060799998,,,,,
7.660406583363264e-05,24.44187227508,,,,,
7.953383710048897e-05,24.721966154639997,,,,,
8.243460217477915e-05,24.98205930124,,,,,
8.608229481298436e-05,25.2521736715,,,,,
8.972997414535452e-05,25.522290011679996,,,,,
9.194177322558391e-05,25.7523676095,,,,,
9.558943118477938e-05,26.06249117964,,,,,
9.777222014061658e-05,26.332574468409994,,,,,
0.00010141485733952819,26.6126987862,,,,,
0.00010653432501725984,26.8628616644,,,,,
0.00010943401187999442,27.152971295999997,,,,,
0.00011236368696455988,27.403078938,,,,,
0.00011526335692404399,27.6931918263,,,,,
0.0001181930149303753,27.933301326,,,,,
0.00012184257689172663,28.2134373885,,,,,
0.00012477221562328511,28.453549991,,,,,
0.00012767184960262883,28.7236669696,,,,,
0.00012985156892002494,29.0137672386,,,,,
0.00013278118418848055,29.3138920749,,,,,
0.0001378904926689437,29.594080460999997,,,,,
0.0001415399827439687,29.894230929499997,,,,,
0.00014372967039598747,30.1643351984,,,,,
0.000147369140634786,30.464489194800002,,,,,
0.00014955881552282087,30.7345962861,,,,,
0.000153948149375541,31.0447789184,,,,,
0.00015684769875649063,31.314911286599997,,,,,
0.00015977723493785544,31.615050961900003,,,,,
0.00016560628652190738,31.8652766532,,,,,
0.00016853579704460036,32.185423938999996,,,,,
0.00017143530412853705,32.465565267,,,,,
0.0001743647975751364,32.755710945000004,,,,,
0.0001780141545402181,33.025878550600005,,,,,
0.00018094362871420993,33.3460332064,,,,,
0.00018531282851720575,33.6162289413,,,,,
0.0001889621455290841,33.91640831179999,,,,,
0.00019260145114965817,34.2165895302,,,,,
0.0002020795805462286,34.336938093,,,,,
0.000205008984222128,34.6471022392,,,,,
0.00020790838555365996,34.9572671535,,,,,
0.0002108377721547113,35.247430706399996,,,,,
0.00021448699601955934,35.5676279756,,,,,
0.00021813620656762118,35.8778253992,,,,,
0.00022178540379899398,36.1780228677,,,,,
0.00022614442742122527,36.468246158199996,,,,,
0.00023054342282277903,36.7684757532,,,,,
0.00023419257477813612,37.0886848776,,,,,
0.0002385515443176694,37.4389300494,,,,,
0.0002422006670503446,37.7391393379,,,,,
0.0002480292382053808,38.0394337218,,,,,
0.00025167832635279274,38.32964552719999,,,,,
0.0002546075847379818,38.609829104000006,,,,,
0.00025825664888077214,38.96006039550001,,,,,
0.00026261551352723013,39.2603090125,,,,,
0.0002684739576415722,39.5806249407,,,,,
0.0002721229711855215,39.860845576,,,,,
0.0002757719714142196,40.201084803899995,,,,,
0.0002801307597145924,40.481338479899996,,,,,
0.00028452951763745135,40.831616147400005,,,,,
0.00028949809138351795,41.1219029894,,,,,
0.0002955263277928237,41.432242509400005,,,,,
0.000298395475641446,41.7524568856,,,,,
0.0003035639198106613,42.0527637644,,,,,
0.0003070128667263631,42.42302241459999,,,,,
0.0003121812663573807,42.703329098699996,,,,,
0.0003173496392759596,43.073667244,,,,,
0.0003225179854828199,43.3839898609,,,,,
0.00032596686702768767,43.734253594399995,,,,,
0.0003305553605565248,44.0345534522,,,,,
0.00033544373245986543,44.35487607,,,,,
0.0003406119851510536,44.6552075088,,,,,
0.0003457802111317659,45.005559341600005,,,,,
0.0003500887117950916,45.335868798,,,,,
0.00035525688879807575,45.6462132516,,,,,
0.0003604250390913663,45.9865717253,,,,,
0.00036559316267479556,46.3269337146,,,,,
0.00036990157797503595,46.6572554008,,,,,
0.0003756394386710461,46.9776433416,,,,,
0.0003799478106880679,47.2979673456,,,,,
0.00038597550187138396,47.6083721195,,,,,
0.0003902838293571264,47.87868262959999,,,,,
0.0003968912282554811,48.219133954,,,,,
0.00040348858753058676,48.519573145,,,,,
0.00040923625142126813,48.8299789092,,,,,
0.00041440412274935,49.200384618200005,,,,,
0.00041957196737045396,49.53077736659999,,,,,
0.0004244499083916545,49.8811675644,,,,,
0.00042904794576541125,50.2015342452,,,,,
0.0004353652148100284,50.5019820208,,,,,
0.0004399532063936407,50.8523677415,,,,,
0.000444841043550183,51.2027720292,,,,,
0.0004508683435910017,51.53322946469999,,,,,
0.0004574653467704701,51.9137433073,,,,,
0.0004632127004301456,52.2141806708,,,,,
0.0004726882652974419,52.504812543999996,,,,,
0.0004901998324275046,52.7458496704,,,,,
0.0004953672853642361,53.0862906994,,,,,
0.0005005347115983139,53.436740250599996,,,,,
0.0005054122577049731,53.807187941200006,,,,,
0.0005114491875638719,54.1376815938,,,,,
0.0005171862361392244,54.468162900799996,,,,,
0.0005237927965987272,54.8487218426,,,,,
0.0005303893187144748,55.1692534242,,,,,
0.0005369957919478782,55.519805898600005,,,,,
0.0005427426885374478,55.8503041198,,,,,
0.000549918766954252,56.1908919312,,,,,
0.0005573746378929198,56.5014837191,,,,,
0.0005645606056668294,56.842081743200005,,,,,
0.0005711568588629696,57.19265665119999,,,,,
0.0005769035591365595,57.553193066400006,,,,,
0.0005834997309162243,57.873759472799996,,,,,
0.0005924044938026392,58.2044703786,,,,,
0.0005995802158525621,58.53508596,,,,,
0.0006061862319954789,58.87567881080001,,,,,
0.0006133618551522935,59.23632216,,,,,
0.0006193881395562584,59.5668835974,,,,,
0.0006257042062888864,59.917478892,,,,,
0.0006331695058751365,60.2681478751,,,,,
0.0006397653065266164,60.61876938259999,,,,,
0.000649239198613837,60.9695709885,,,,,
0.0006558448867179405,61.3001902356,,,,,
0.0006630201535530881,61.65086221639999,,,,,
0.000671054792360028,61.981579083199996,,,,,
0.0006776603363591714,62.2921986525,,,,,
0.0006848354466651373,62.642885382,,,,,
0.0006928699101966926,62.9836243434,,,,,
0.0007003347083893291,63.3343397082,,,,,
0.000706650263880333,63.674980047,,,,,
0.0007141149592067249,64.03571253630001,,,,,
0.0007212898079522348,64.3564028805,,,,,
0.0007287543940000982,64.6871238528,,,,,
0.0007350697700081178,65.0177750398,,,,,
0.0007431038299455926,65.3585501478,,,,,
0.0007505682531629736,65.689285794,,,,,
0.0007586021885861709,66.0200639733,,,,,
0.0007672156148193378,66.3909166134,,,,,
0.0007761087496751026,66.6717244342,,,,,
0.0007832831536399253,67.04249269409999,,,,,
0.0007913268183291528,67.34326945560001,,,,,
0.0008002197387640497,67.6941485256,,,,,
0.0008096921108524424,67.99503275880001,,,,,
0.0008174358082958235,68.3458455133,,,,,
0.0008263384882898529,68.69674331520001,,,,,
0.0008358106129759124,68.9976448704,,,,,
0.0008461419209366754,69.348653985,,,,,
0.0008547545931890643,69.70955910800001,,,,,
0.000864216457357876,70.0104780705,,,,,
0.0008736882232678056,70.3314208989,,,,,
0.0008831598994640136,70.682396301,,,,,
0.0008954989211281144,70.973528269,,,,,
0.0009049703907439078,71.2744721098,,,,,
0.0009144417706515921,71.60544908440001,,,,,
0.0009247722662857834,71.926484872,,,,,
0.000933384261350319,72.2373937894,,,,,
0.0009460123891424327,72.5886372792,,,,,
0.0009554833803357975,72.8896115508,,,,,
0.000964954281830116,73.2106108188,,,,,
0.0009772922942790617,73.5118074288,,,,,
0.0009873324268870032,73.8328616032,,,,,
0.0009968030267485928,74.123850065,,,,,
0.0010076921077226786,74.404939506,,,,,
0.0010194801534656336,74.7361532,,,,,
0.0010289704283065572,75.027161025,,,,,
0.0010398591590147432,75.308269292,,,,,
0.0010530453530699163,75.62959948000001,,,,,
0.0010633344594783937,75.95071809299999,,,,,
0.001074822171647252,76.251913218,,,,,
0.001085710403102538,76.55306936100001,,,,,
0.0010974975292035534,76.824268194,,,,,
0.0011092845163698647,77.12550669600002,,,,,
0.0011201723725994515,77.396649048,,,,,
0.0011339568278695257,77.69805630600001,,,,,
0.0011486400603523792,77.98953047,,,,,
0.0011609258647199536,78.27081388800002,,,,,
0.001173311400890884,78.56212378,,,,,
0.001185596902156796,78.85343298800001,,,,,
0.0011979821327693615,79.11472127399999,,,,,
0.0012119652732970139,79.376142856,,,,,
0.0012272466247001783,79.62766284,,,,,
0.0012395314633667687,79.89897594,,,,,
0.001255012142705176,80.190577022,,,,,
0.001267396513629141,80.471925234,,,,,
0.0012819779150519716,80.74344499200001,,,,,
0.001295760140116588,81.014907906,,,,,
0.0013104409970134245,81.25641199500001,,,,,
0.0013241229621313232,81.507855,,,,,
0.0013394025997226363,81.749422092,,,,,
0.0013548817330771735,81.97098578800001,,,,,
0.0013706602159602927,82.21260835999999,,,,,
0.0013867380341987812,82.484304849,,,,,
0.0014022164348648273,82.70589028799999,,,,,
0.0014173950209159113,82.93747188799999,,,,,
0.0014357687905230227,83.139283136,,,,,
0.0014529439655255475,83.35101642000001,,,,,
0.0014690204608857052,83.572679845,,,,,
0.0014844975880138566,83.814329864,,,,,
0.0015005735761144292,83.98593256199999,,,,,
0.0015180471831051988,84.20773433599999,,,,,
0.0015355204847743622,84.43955917699999,,,,,
0.0015521947222441271,84.641277834,,,,,
0.0015688686816883327,84.85301887199999,,,,,
0.0015848434718722998,85.054691612,,,,,
0.0016024154463307508,85.216442796,,,,,
0.001622782575821092,85.398470766,,,,,
0.0016396550306953853,85.57019063000001,,,,,
0.0016571262076216999,85.76200077,,,,,
0.0016760945683964884,85.9439295,,,,,
0.001695561722441503,86.145942,,,,,
0.0017139303818352258,86.30779886399999,,,,,
0.0017333967993457345,86.469756568,,,,,
0.001752363713461312,86.631677272,,,,,
0.0017744247767885139,86.76381936,,,,,
0.0017933909127533095,86.9157342,,,,,
0.00181225687007711,87.06764604899999,,,,,
0.0018332186274477808,87.22976474299999,,,,,
0.001852183648363764,87.35164154099999,,,,,
0.0018713479357149805,87.50359655400001,,,,,
0.0018931069417483235,87.62572795399998,,,,,
0.0019134681516082667,87.75776112700001,,,,,
0.0019338289468975624,87.889799604,,,,,
0.001954189327633314,88.03186294599999,,,,,
0.0019745492938326235,88.123833175,,,,,
0.0019963060544472876,88.27605022999998,,,,,
0.0020184615352252036,88.388228305,,,,,
0.0020393191744036625,88.48025562,,,,,
0.0020633697876730884,88.61265216500001,,,,,
0.0020860227408881055,88.704847464,,,,,
0.0021092739169072507,88.83718447500002,,,,,
