strain,stress,temp,type,title,medium,strain_rate
-3.73516975659892e-05,15.559418818440001,,,,,
-3.515961809207952e-05,15.65944941006,,,,,
-3.224651991339281e-05,15.749492125500002,,,,,
-2.930442937060397e-05,15.809536703760001,,,,,
-2.7083366751049643e-05,15.91956883864,,,,,
-2.4170292099146734e-05,15.99961328,,,,,
-2.1228225317220465e-05,16.0996582292,,,,,
-1.9036181186919684e-05,16.17969199752,,,,,
-1.5373118165760746e-05,16.28974957383,,,,,
-1.3181086870172612e-05,16.35978435884,,,,,
-9.518045296491082e-06,16.429843619259998,,,,,
-6.576021621963166e-06,16.509891430240003,,,,,
-4.384009609780011e-06,16.599927225600002,,,,,
-2.1920024023919615e-06,16.68996341552,,,,,
0.0,16.77,,,,,
2.9129957573280436e-06,16.88004917144,,,,,
5.104986969592602e-06,16.9800866829,,,,,
8.767961561360535e-06,17.06014958208,,,,,
1.0238947581875797e-05,17.170175803630002,,,,,
1.1709931438594367e-05,17.260202114600002,,,,,
1.3901903368159167e-05,17.370241477740002,,,,,
1.537288183674274e-05,17.48026872004,,,,,
1.68438581413298e-05,17.610296622839996,,,,,
1.9035818817734637e-05,17.68033655648,,,,,
1.9756804833055235e-05,17.81035187217,,,,,
2.1227774689236363e-05,17.9003799812,,,,,
2.269874238166836e-05,18.010408808990004,,,,,
2.4169707910357584e-05,18.120437960400004,,,,,
2.5640671275088367e-05,18.220467179019998,,,,,
2.7082633262160374e-05,18.33049643139,,,,,
2.855359234231611e-05,18.4505268213,,,,,
2.9303570646076586e-05,18.560543882239998,,,,,
3.0024549258754414e-05,18.6605602665,,,,,
3.2245480108876273e-05,18.78060557988,,,,,
3.296645660050418e-05,18.88062241696,,,,,
3.515838193690878e-05,19.000668021000003,,,,,
3.662932913802538e-05,19.1106999993,,,,,
3.810027417523745e-05,19.240733063239997,,,,,
3.957121704899544e-05,19.3507657182,,,,,
4.101315894890438e-05,19.47079854258,,,,,
4.248409753798466e-05,19.57083143145,,,,,
4.395503396340779e-05,19.730867251880003,,,,,
4.614693521382999e-05,19.8509160378,,,,,
4.7617866251465594e-05,19.93094904667,,,,,
4.9088795125466264e-05,20.0609847454,,,,,
4.9809759473344616e-05,20.171004687870003,,,,,
5.2001647890838275e-05,20.29105514087,,,,,
5.275160860950062e-05,20.38107510614,,,,,
5.422252993215637e-05,20.541113760960002,,,,,
5.788532461236036e-05,20.641194787680003,,,,,
5.8606282618284746e-05,20.751216116000002,,,,,
6.0077195329207196e-05,20.871253848730003,,,,,
6.079815175488714e-05,20.981275584,,,,,
6.30190142603154e-05,21.11133037331,,,,,
6.44609223500618e-05,21.23136854949,,,,,
6.521087372481943e-05,21.371393601810002,,,,,
6.668177672100409e-05,21.47143170548,,,,,
6.887362815727107e-05,21.61148841036,,,,,
6.959457824113644e-05,21.72151164684,,,,,
7.178642329299151e-05,21.85156858965,,,,,
7.325731661721952e-05,21.991610987399998,,,,,
7.472820777792355e-05,22.101651555100002,,,,,
7.839092735094743e-05,22.19173956286,,,,,
7.986181096069374e-05,22.35178498275,,,,,
8.205363350850578e-05,22.47184382079,,,,,
8.352451173085145e-05,22.58188606224,,,,,
8.499538778971758e-05,22.72193117728,,,,,
8.643726419214628e-05,22.851975176850004,,,,,
8.79081359665019e-05,22.98202021776,,,,,
9.009994087850967e-05,23.13208410552,,,,,
9.084987302528178e-05,23.292115989659997,,,,,
9.376260414972168e-05,23.45219883615,,,,,
9.376260414972168e-05,23.602212901200005,,,,,
9.670432398604927e-05,23.75229683875,,,,,
9.74252540058806e-05,23.922330525600003,,,,,
9.889610961863486e-05,24.08238153608,,,,,
0.00010108489075030234,24.232449410700003,,,,,
0.00010255474108274042,24.442506566400002,,,,,
0.00010403458821464113,24.5925583436,,,,,
0.00010550443421147497,24.7826145378,,,,,
0.00010697427804786474,24.972671290599997,,,,,
0.00010916404138920553,25.172747808900002,,,,,
0.00011135379993549331,25.3628240896,,,,,
0.00011207371950614402,25.5228602816,,,,,
0.00011429346825261501,25.712938653,,,,,
0.00011574330148561709,25.902997924999998,,,,,
0.00011721313027255901,26.103059442,,,,,
0.00011940287119337586,26.343145259399996,,,,,
0.00012087269460161268,26.493202111200002,,,,,
0.00012306242750873318,26.683283507599995,,,,,
0.00012453224553808228,26.8933488806,,,,,
0.00012600206140684747,27.063409830599998,,,,,
0.00012747187511525716,27.2334712804,,,,,
0.00012967159227557782,27.423555825599998,,,,,
0.0001318613059157904,27.6236422494,,,,,
0.00013333111101245578,27.813708185400003,,,,,
0.0001348009139485753,27.993773331899998,,,,,
0.00013699061635708335,28.193862030000002,,,,,
0.00013846041391446496,28.3839297786,,,,,
0.00013993020931154487,28.5239910888,,,,,
0.00014212989906725484,28.744085103599996,,,,,
0.00014359968907117824,28.9141517651,,,,,
0.00014503948126587922,29.0742166035,,,,,
0.00014725915683815122,29.2743105929,,,,,
0.00014944883196701462,29.454401597,,,,,
0.00015091861121346886,29.604467528,,,,,
0.00015236839134713238,29.7445317812,,,,,
0.00015458805065145738,29.934627177999996,,,,,
0.0001553079390976089,30.1146766852,,,,,
0.0001574975966023442,30.2847694028,,,,,
0.00015968724931249,30.40485488,,,,,
0.000161157013510819,30.594930190299998,,,,,
0.0001633766533077264,30.7550242425,,,,,
0.0001640965354270945,30.9150726401,,,,,
0.00016629617202508528,31.085168914799997,,,,,
0.00016776592650989553,31.275246480599996,,,,,
0.0001692356788345307,31.445321219999997,,,,,
0.00017070542899921918,31.655403288000002,,,,,
0.0001728950527890216,31.8355037253,,,,,
0.0001743647975751364,31.9955784162,,,,,
0.0001765544133523218,32.1656784912,,,,,
0.00018974199784859493,32.3261330432,,,,,
0.00019268143573978493,32.496260823,,,,,
0.00019412115726897723,32.7163503194,,,,,
0.00019559087085848964,32.846423832400006,,,,,
0.00019853029155735623,33.04656009199999,,,,,
0.00019999999866694511,33.256650665,,,,,
0.0002021995562918687,33.4467622368,,,,,
0.00020366925800850496,33.6168460209,,,,,
0.00020657866115907582,33.80698308,,,,,
0.00020804835643975297,34.00707438,,,,,
0.0002095180495604291,34.1971641726,,,,,
0.0002124274356945819,34.367299782,,,,,
0.00021317727610967836,34.577370324,,,,,
0.00021537680475086572,34.777489458000005,,,,,
0.0002175663307294529,34.9476025946,,,,,
0.00021975585191380453,35.167727464799995,,,,,
0.00022197536164635337,35.307836599999995,,,,,
0.00022488471153765357,35.4979820559,,,,,
0.00022636437765088252,35.6880775952,,,,,
0.00022783404385311656,35.908180174,,,,,
0.00023002354255645483,36.1183071055,,,,,
0.00023149320338072964,36.2984018608,,,,,
0.00023368269407236632,36.508530415,,,,,
0.00023587217997014397,36.698655171,,,,,
0.00023734183219893698,36.8987565793,,,,,
0.00023954130768996976,37.088883255599995,,,,,
0.00024173078076044713,37.2890128128,,,,,
0.00024395024172001753,37.4791419306,,,,,
0.00024685952767949823,37.6893028152,,,,,
0.0002476093422764748,37.8693756504,,,,,
0.0002497987976822983,38.0895135264,,,,,
0.00025199824577474156,38.309652748999994,,,,,
0.0002541876915712882,38.4997849278,,,,,
0.00025565731688291504,38.709895203,,,,,
0.00025784675466814725,38.910031532,,,,,
0.00026003618765975216,39.1201713377,,,,,
0.00026225560799160354,39.3203106199,,,,,
0.0002644550286861399,39.5404552897,,,,,
0.0002666444472094353,39.76060053,,,,,
0.0002681140542144262,39.9607125925,,,,,
0.0002710532617454117,40.1808896853,,,,,
0.00027324266582247683,40.4010377792,,,,,
0.0002747122631307186,40.61115485,,,,,
0.000277631456820249,40.8313344894,,,,,
0.00027982084649505023,41.031479857200004,,,,,
0.00028129043413605427,41.2215936093,,,,,
0.00028347981579995174,41.461751904,,,,,
0.0002856991841012058,41.711915358000006,,,,,
0.00028789855323411686,41.892058927200004,,,,,
0.0002901179117285977,42.112215736,,,,,
0.0002915574929831108,42.332340511999995,,,,,
0.0002938668169169334,42.55250293139999,,,,,
0.00029587622431254877,42.77265353919999,,,,,
0.0002987653651833754,43.03285480620001,,,,,
0.0003002049339892394,43.232976805,,,,,
0.0003025142379534289,43.4831522832,,,,,
0.0003053933626995465,43.7233507824,,,,,
0.000307702654682122,43.973528689999995,,,,,
0.00030914221062243154,44.193660014200006,,,,,
0.0003114514939478488,44.4138306,,,,,
0.00031433059296264354,44.6740402108,,,,,
0.0003172196805165465,44.9442549411,,,,,
0.000318659222756418,45.1943993178,,,,,
0.0003209684841044878,45.4445839386,,,,,
0.00032384755571909535,45.684792513,,,,,
0.0003258668996142291,45.954972764800004,,,,,
0.0003281761443179685,46.2351707906,,,,,
0.0003304853836891091,46.51537011,,,,,
0.000333364427904051,46.7555840508,,,,,
0.0003348039469030811,47.01573842,,,,,
0.00033769297530836294,47.33598232999999,,,,,
0.00033999219610244744,47.5861761785,,,,,
0.0003420115073962963,47.85636462880001,,,,,
0.00034432071481852963,48.116564678,,,,,
0.00034806941681158346,48.4368564546,,,,,
0.0003500887117950916,48.657031296,,,,,
0.0003523979005654815,48.937242343200005,,,,,
0.0003544071903518646,49.2074363793,,,,,
0.0003575860584840716,49.517703675,,,,,
0.0003596053342505619,49.7578899858,,,,,
0.0003633539789468996,50.0381782684,,,,,
0.00036623292853339386,50.288413901000006,,,,,
0.00036854208002408374,50.558629549399996,,,,,
0.0003714210146743568,50.838879121800005,,,,,
0.00037430993729397927,51.1091270742,,,,,
0.00037660907389922157,51.439368885600004,,,,,
0.0003794979815310029,51.6896123819,,,,,
0.00038093743412148575,51.959789659399995,,,,,
0.0003838163330866169,52.220039058,,,,,
0.0003867052198973973,52.490294346599995,,,,,
0.0003890143241152255,52.800536170200004,,,,,
0.0003927628585693151,53.070840161999996,,,,,
0.00039564172349049436,53.391119576399994,,,,,
0.00039852058012383425,53.651376918000004,,,,,
0.00040053977323401213,53.92159341799999,,,,,
0.0004037184947204373,54.201877884,,,,,
0.00040717709215548907,54.482179379600005,,,,,
0.00040861650490378446,54.772376324999996,,,,,
0.00041236496587950384,55.0526971235,,,,,
0.0004152437743694983,55.322967749,,,,,
0.00041899221050306363,55.66331761119999,,,,,
0.0004218809956968717,56.01362610030001,,,,,
0.00042418002293225746,56.2338482167,,,,,
0.0004270687931396503,56.564151626400005,,,,,
0.0004299475593002922,56.8644434736,,,,,
0.00043283631284666993,57.1747419495,,,,,
0.0004351353148956501,57.45499525889999,,,,,
0.000438024053455941,57.775301430000006,,,,,
0.00044090278807916834,58.10561327999999,,,,,
0.0004437915099785872,58.39590985929999,,,,,
0.0004466702279991315,58.71622093129999,,,,,
0.00044983880735079124,59.0565599582,,,,,
0.00045185789684232166,59.376823826,,,,,
0.000455606195733179,59.707196772799996,,,,,
0.00045791514085691596,60.0174766198,,,,,
0.0004607938182198552,60.347801488,,,,,
0.0004642622136187587,60.6681593968,,,,,
0.0004659914091364045,60.978408795,,,,,
0.0004694497912015926,61.328784027999994,,,,,
0.0004731980241534754,61.6691748284,,,,,
0.0004754969334129998,62.02948782000001,,,,,
0.00047895528260444433,62.359860433099996,,,,,
0.00048270347992776714,62.7202679858,,,,,
0.0004855920810793101,63.0706191584,,,,,
0.0004884706787704852,63.4009619483,,,,,
0.0004922188404284622,63.71135221120001,,,,,
0.0004945277010172568,64.071677386,,,,,
0.0004974062729865289,64.40202600610002,,,,,
0.0005017341103877113,64.8125104908,,,,,
0.000504042949007204,65.0827962585,,,,,
0.0005069214935863197,65.493191493,,,,,
0.0005103797341027795,65.8235864529,,,,,
0.0005141278136431286,66.1640080138,,,,,
0.0005170163240238623,66.51438013200001,,,,,
0.0005198948312586138,66.8447432043,,,,,
0.0005222036279485839,67.185075131,,,,,
0.0005265213632963473,67.5155390168,,,,,
0.0005296996843482458,67.84592845040001,,,,,
0.0005325781550743589,68.2563421584,,,,,
0.0005360363068652039,68.6067658626,,,,,
0.0005383450662879104,68.9170911912,,,,,
0.0005420930410134102,69.30756096479999,,,,,
0.0005449714760658813,69.68796760800001,,,,,
0.0005487194259561156,70.0384209,,,,,
0.0005507383158088999,70.3987606204,,,,,
0.0005544862440854106,70.73921304800001,,,,,
0.0005582341583147858,71.0896736095,,,,,
0.0005602530289587062,71.4500188781,,,,,
0.0005645805943784827,71.840548332,,,,,
0.0005683284707755825,72.1910165535,,,,,
0.0005720763331259354,72.53148167759998,,,,,
0.0005758241814300907,72.9319839111,,,,,
0.0005792821836731046,73.2924447125,,,,,
0.000581580849067988,73.622805165,,,,,
0.0005853286617506734,73.99329772499999,,,,,
0.000588786631127386,74.343759728,,,,,
0.000591095268765637,74.70414421819999,,,,,
0.000594843045790518,75.0846503008,,,,,
0.0005983009822669953,75.44512539200001,,,,,
0.0006020487322863948,75.8056249448,,,,,
0.000604936988718173,76.1660617344,,,,,
0.0006086847138678303,76.5565846437,,,,,
0.0006115629572471538,76.88700687000001,,,,,
0.000615310657564631,77.26752891000001,,,,,
0.0006181888818727447,77.67800483939999,,,,,
0.0006219365573583708,78.03851991869999,,,,,
0.0006253944001486374,78.3990149765,,,,,
0.0006291420486302452,78.75953535139999,,,,,
0.0006328896830672585,79.12005842629999,,,,,
0.0006357778504239645,79.5205413306,,,,,
0.0006400950954171978,79.911134358,,,,,
0.0006429832419635721,80.2715967018,,,,,
0.0006467308245293087,80.6321304252,,,,,
0.0006510480222362304,81.04274554739999,,,,,
0.0006539361371491659,81.40321510249998,,,,,
0.0006576836786683253,81.76375700899999,,,,,
0.0006605617810203608,82.09421039120001,,,,,
0.0006643092977097735,82.50479049850001,,,,,
0.0006680568003551356,82.9153736808,,,,,
0.0006715144836728055,83.255888768,,,,,
0.000675261959316862,83.65647096399998,,,,,
0.0006790094209176192,84.0270357828,,,,,
0.0006824670663648686,84.40758574499999,,,,,
0.0006862145009646899,84.79816977299998,,,,,
0.0006905415213136869,85.1787991936,,,,,
0.0006951483284047627,85.5394419372,,,,,
0.000698605918049939,85.920003261,,,,,
0.0007023532921712922,86.330613302,,,,,
0.000706680242687904,86.7012484152,,,,,
0.0007104275865519209,87.08184337360001,,,,,
0.000714754502131677,87.47249902409999,,,,,
0.0007185018157388462,87.8731143156,,,,,
0.0007222491153034869,88.2337037067,,,,,
0.0007257066112466947,88.6443064226,,,,,
0.0007303132563422063,89.0049777852,,,,,
0.0007323317796109268,89.375428506,,,,,
0.0007366586004143318,89.7861173596,,,,,
0.0007404058319410282,90.17674267480001,,,,,
0.0007455919772089041,90.57750869370001,,,,,
0.0007493391752601597,90.9381179694,,,,,
0.0007527965775410255,91.3287260808,,,,,
0.0007574030978446546,91.7194422885,,,,,
0.0007617298101707747,92.120143941,,,,,
0.0007651871696125707,92.46072269720001,,,,,
0.000769803625144086,92.87146528,,,,,
0.0007741202915552367,93.28218368819999,,,,,
0.0007784469315516297,93.69290657500001,,,,,
0.0007827735528280681,94.06360168919998,,,,,
0.0007859410673903091,94.4441984125,,,,,
0.0007908372058059249,94.85498519699999,,,,,
0.0007945842343187229,95.235642684,,,,,
0.0007989107857758784,95.6864143803,,,,,
0.000803517093658858,96.03713648639999,,,,,
0.0008069743086302631,96.45780757399999,,,,,
0.0008121601086767344,96.8486246573,,,,,
0.0008150477583176035,97.2492304746,,,,,
0.0008202335164970566,97.6400548092,,,,,
0.0008239804348628658,98.0207339008,,,,,
0.0008283068591382132,98.41148115450001,,,,,
0.0008320537472538233,98.802174528,,,,,
0.0008378089400564718,99.19307003760001,,,,,
0.0008415557925690838,99.5937784641,,,,,
0.0008450228675885878,99.98445346199999,,,,,
0.0008496289630707298,100.385253997,,,,,
0.0008530860186272188,100.785942415,,,,,
0.0008582715795537153,101.18680850399998,,,,,
0.0008625978554738865,101.587591455,,,,,
0.0008677833670765361,101.988465504,,,,,
0.0008721096018461528,102.38925572699999,,,,,
0.0008767155725661874,102.79007817000002,,,,,
0.0008816212577461823,103.190935231,,,,,
0.0008853579549541773,103.591675125,,,,,
0.0008896841136930553,103.992479312,,,,,
0.000894869484841865,104.39337666099999,,,,,
0.0008991956024324176,104.79418811999999,,,,,
0.0009038014483971035,105.195032471,,,,,
0.0009087070007044442,105.59591216,,,,,
0.0009133128028611822,105.996764007,,,,,
0.0009176388406649025,106.297497972,,,,,
0.0009228240668604793,106.79851077500001,,,,,
0.0009277195351254905,107.19940486499999,,,,,
0.0009329047090507853,107.60033405,,,,,
0.0009372306620999706,107.90108082599998,,,,,
0.000942415786709002,108.402111738,,,,,
0.0009476008844324338,108.80305303500002,,,,,
0.000952795945747334,109.203999575,,,,,
0.0009571118223156551,109.504758158,,,,,
0.0009622968438394637,109.90571104799999,,,,,
0.0009666226697420192,110.306573318,,,,,
0.0009723870784097537,110.707598316,,,,,
0.000978441170282085,111.10866012000001,,,,,
0.0009818977805570663,111.509437132,,,,,
0.0009879418247258312,111.910506474,,,,,
0.000992267539694105,112.311387672,,,,,
0.0009980318005366503,112.71243447799999,,,,,
0.001003196629948575,113.1134181,,,,,
0.001008391402448947,113.51440926000001,,,,,
0.001012687059325137,113.81520084,,,,,
0.0010193802553566513,114.31647258,,,,,
0.0010250744316378725,114.6174312,,,,,
0.0010311681633208046,115.1186455,,,,,
0.0010369621688427636,115.5197275,,,,,
0.0010426562450106351,115.92080256,,,,,
0.0010478508125318605,116.32182408,,,,,
0.0010530453530699163,116.72284976,,,,,
0.001058839231836849,117.12394979999999,,,,,
0.0010646330770351668,117.52505448000001,,,,,
0.0010697276373185264,117.92608134000001,,,,,
0.0010772195905860925,118.32739596,,,,,
0.0010821143030729128,118.72840821999999,,,,,
0.0010888070344319606,119.12963859999999,,,,,
0.0010940013622261703,119.53069524000001,,,,,
0.0011005941240328635,119.93192375999999,,,,,
0.001106387727315551,120.3330614,,,,,
0.0011115819637906974,120.73413131999999,,,,,
0.0011181746096942946,121.1353748,,,,,
0.001123968111123813,121.53652644,,,,,
0.0011305606753707017,121.93778016000002,,,,,
0.0011371531961557517,122.33903916,,,,,
0.0011438455591658648,122.74031570000001,,,,,
0.0011495390267658267,123.14147460000001,,,,,
0.0011562313068860341,123.54276146000001,,,,,
0.0011628236584398642,123.84392495000002,,,,,
0.0011694159665346599,124.24520940999999,,,,,
0.0011758084662147688,124.64647424999998,,,,,
0.0011824006887107708,125.04776919000001,,,,,
0.0011904910841978788,125.44925736,,,,,
0.0011965838079625506,125.85050061000001,,,,,
0.0012045742090937223,126.25198833,,,,,
0.0012103672099898894,126.65320415,,,,,
0.0012175584747605886,127.05460226999999,,,,,
0.0012241504220378973,127.45592977,,,,,
0.0012308422028582669,127.85727532000001,,,,,
0.0012380333203899077,128.25869028,,,,,
0.0012455240128299895,128.56002492000002,,,,,
0.0012536138976426245,128.96156672000004,,,,,
0.0012602056072493328,129.3629212,,,,,
0.0012682953732909125,129.76447536,,,,,
0.0012745873683001863,130.16580199999999,,,,,
0.0012820777869313894,130.56729016000003,,,,,
0.0012901673760345816,130.9688628,,,,,
0.0012973580669661177,131.37032383999997,,,,,
0.001305447532459789,131.67177845,,,,,
0.0013126381135176773,132.07325065,,,,,
0.0013201282471391378,132.4747683,,,,,
0.001328716864644547,132.87643792,,,,,
0.00133680607646731,133.27804787,,,,,
0.0013448952228550329,133.67966429999998,,,,,
0.0013529843038092174,133.98115182,,,,,
0.0013609734553404038,134.38276697999999,,,,,
0.0013690624062380357,134.784402,,,,,
0.001379448123799194,135.186354,,,,,
0.0013875369252581247,135.58800290000002,,,,,
0.0013970237077984174,135.9898484,,,,,
0.0014051123670937628,136.29137021,,,,,
0.001413700254736998,136.69310655,,,,,
0.0014231867890758974,136.99483056,,,,,
0.0014321739491203282,137.39663503999998,,,,,
0.0014416603082103416,137.79851552,,,,,
0.0014503477370666645,138.10014806,,,,,
0.0014598339237559836,138.50204247000002,,,,,
0.0014687209012234775,138.80371427999998,,,,,
0.0014782069136239594,139.2056227,,,,,
0.0014882919439094646,139.60762236000002,,,,,
0.001498676423266566,139.90952205999997,,,,,
0.0015087612471196001,140.31153699,,,,,
0.0015176477897836428,140.71339139999998,,,,,
0.0015277324223165669,141.01526912000003,,,,,
0.0015373177213435767,141.4172362,,,,,
0.0015482009182317736,141.7192401,,,,,
0.0015585847754872328,142.12133562,,,,,
0.0015695675840972313,142.42336776,,,,,
0.0015784535864219952,142.82526521999998,,,,,
0.0015894361768197904,143.12731103,,,,,
0.001600318806510664,143.52950928,,,,,
0.001613297934774504,143.93201802,,,,,
0.0016213848448975439,144.13350653,,,,,
0.0016345633731216348,144.53606037,,,,,
0.00164494633364529,144.83805497999998,,,,,
0.0016565272008947482,145.14022971000003,,,,,
0.0016674091004870938,145.54247664000002,,,,,
0.0016792892042834654,145.84470992,,,,,
0.0016901708561861421,146.14680444,,,,,
0.0017025498391489387,146.5492952,,,,,
0.0017143296967705342,146.85153627999998,,,,,
0.0017262092431617397,147.15379913,,,,,
0.0017399853471320747,147.55652295000002,,,,,
0.0017500677377327587,147.758361,,,,,
0.0017641429843006317,148.16114703,,,,,
0.0017765210516032489,148.46351441999997,,,,,
0.0017897973567181065,148.76602290000002,,,,,
0.0018027740259644695,149.06849472,,,,,
0.0018145527030255285,149.37079541999998,,,,,
0.0018292259456343782,149.67353646,,,,,
0.0018425015510458436,150.07626116000003,,,,,
0.0018554775363897687,150.27857999999998,,,,,
0.0018686529799983194,150.58112112,,,,,
0.0018825269337314017,150.88377558,,,,,
0.001894903535765549,151.18621203,,,,,
0.001909575599422929,151.48900368,,,,,
0.0019242474478140155,151.79180415,,,,,
0.001938020823878365,151.99428282999997,,,,,
0.0019527920598508065,152.2971144,,,,,
0.001968860521478168,152.60015284000002,,,,,
0.00198353150008203,152.90298729999998,,,,,
0.0019982022634514357,153.10563056,,,,,
0.0020134716049045476,153.40857304999997,,,,,
0.002027343549590363,153.61110702000002,,,,,
0.0020443089757487365,153.91432704,,,,,
0.002060076584350612,154.21737258,,,,,
0.0020771412476993894,154.52062805999998,,,,,
0.002092309592880338,154.72339080000003,,,,,
0.002107876865802571,154.92622145999997,,,,,
0.002126038377926768,155.22967367,,,,,
0.0021421040560155816,155.43259644,,,,,
0.002158867966669159,155.73585048,,,,,
0.0021743344207039352,155.93869451999998,,,,,
0.0021924947259095075,156.14196542000002,,,,,
0.002211552713529105,156.345384,,,,,
0.0022290139016736053,156.64878345,,,,,
0.002249468048590448,157.2533388,,,,,
0.0022685249504546647,157.45678981,,,,,
0.002285486285395874,157.65991813,,,,,
0.0023036445721801636,157.86324225,,,,,
0.002322002065404981,158.06660519,,,,,
0.0023401596891431693,158.16970962,,,,,
0.002359115098438902,158.37318019999998,,,,,
0.002379865871381152,158.57694314,,,,,
0.002399419090305397,158.78052432,,,,,
0.0024178745839601207,158.98393887999998,,,,,
0.002438225111827721,159.18766256,,,,,
0.002461567854415386,159.39187139999999,,,,,
0.0024782266580273605,159.49477482999998,,,,,
0.002499573461793249,159.69868011,,,,,
0.0025208200616522966,159.902578,,,,,
0.0025403705246897956,160.00595856,,,,,
0.0025617160019379115,160.209887,,,,,
0.0025829612815343223,160.31354937,,,,,
0.002604006629922247,160.51744474,,,,,
0.0026261486510407166,160.62126191999997,,,,,
0.0026479909752924143,160.82530060000002,,,,,
0.002669832822467183,161.02934803999997,,,,,
0.0026925717729339416,161.13327933999997,,,,,
0.002713016440464197,161.23684536,,,,,
0.0027371505832167694,161.34101081,,,,,
0.002761882488862267,161.44527770000002,,,,,
0.0027852176777097195,161.54932401,,,,,
0.0028073556868574937,161.75346269000002,,,,,
0.0028305900972794783,161.85750443999999,,,,,
0.0028539236828959177,161.961567,,,,,
0.002878054425253371,162.06576352,,,,,
0.002903081976749986,162.17011040999998,,,,,
0.002926114747548128,162.27413872000002,,,,,
0.0029491469878497366,162.37817165,,,,,
0.002977861765263768,162.4831326,,,,,
0.003000892813760191,162.48687479999998,,,,,
0.003026814571528082,162.59138994,,,,,
0.003052635962178916,162.69589406,,,,,
0.003078556378725309,162.80041959,,,,,
0.003101485417935874,162.90446312,,,,,
0.0031302955088466614,162.90915648,,,,,
0.003159005085167001,163.01415,,,,,
0.003184922744763998,163.118694,,,,,
0.0032107400532173495,163.12290534,,,,,
0.003236656372016892,163.22745712999998,,,,,
0.0032625720191784826,163.23168733,,,,,
0.0032912777982019117,163.33670276,,,,,
0.0033171920298708936,163.34093556000002,,,,,
0.0033430059237572127,163.44548694000002,,,,,
0.003371809057380677,163.45019475,,,,,
