x,y,temp,type,title,medium,s_rate
4.443601270566091e-05,16.360726989319996,,,,,
4.443601270566091e-05,16.470731877389998,,,,,
4.518197927889472e-05,16.6007500378,,,,,
4.5899946581349533e-05,16.69076608769,,,,,
4.736287836121843e-05,16.82079666248,,,,,
4.807984414585773e-05,16.93081401133,,,,,
4.807984414585773e-05,17.04081930024,,,,,
4.954277273646898e-05,17.180851165919997,,,,,
5.100569918714532e-05,17.31088293117,,,,,
5.172266236001243e-05,17.4008999976,,,,,
5.2468623497670993e-05,17.580922422599997,,,,,
5.3931545668052256e-05,17.69095407477,,,,,
5.539446569829538e-05,17.81098660276,,,,,
5.6111425724586564e-05,17.961007789480004,,,,,
5.682938517987987e-05,18.07102693617,,,,,
5.8292300970824764e-05,18.22106211668,,,,,
5.903825720780616e-05,18.351083384000002,,,,,
5.903825720780616e-05,18.491091649599998,,,,,
6.047217152146663e-05,18.621126025880002,,,,,
6.121812613236238e-05,18.7811497116,,,,,
6.268103550274559e-05,18.901184708699997,,,,,
6.411494459298738e-05,19.061222070019998,,,,,
6.557784972581899e-05,19.2212604476,,,,,
6.632380052812168e-05,19.36128407136,,,,,
6.850465350258247e-05,19.52133725664,,,,,
6.996755221370519e-05,19.6613756102,,,,,
7.140145085578999e-05,19.83141594132,,,,,
7.43272376623325e-05,20.0014866,,,,,
7.579012785563537e-05,20.18152950274,,,,,
7.725301590889366e-05,20.34157138704,,,,,
7.7969960263655e-05,20.51159922623,,,,,
7.943384504849882e-05,20.68164275716,,,,,
8.089672777142036e-05,20.841685956,,,,,
8.307654904794855e-05,21.0117455108,,,,,
8.52563655728663e-05,21.201807512000002,,,,,
8.671923977793216e-05,21.381854137739996,,,,,
8.890004827366272e-05,21.58191854832,,,,,
9.10798521042494e-05,21.721978344479997,,,,,
9.25427177905401e-05,21.93202955571,,,,,
9.472251368106694e-05,22.1020934667,,,,,
9.618537403864661e-05,22.2921440751,,,,,
9.764823225626898e-05,22.462193286380003,,,,,
9.91110883337183e-05,22.652244977399995,,,,,
0.00010129486950155861,22.842313692,,,,,
0.00010347464631406339,23.0323831444,,,,,
0.00010565441837537359,23.222453425199998,,,,,
0.00010639433992143566,23.362485504,,,,,
0.00010857410561849554,23.5725592306,,,,,
0.00011004394494295795,23.762614788,,,,,
0.00011222370268475718,23.9526879085,,,,,
0.00011440345567500093,24.182766433799998,,,,,
0.00011586328758996318,24.362822593199997,,,,,
0.00011876294740201497,24.5429146158,,,,,
0.00012022277295287057,24.7529756925,,,,,
0.00012168259637263866,24.953036165500002,,,,,
0.00012461223557288161,25.1831379316,,,,,
0.00012604205636626169,25.3531953675,,,,,
0.0001282517753895537,25.593282173400002,,,,,
0.0001304314934428761,25.793364047599997,,,,,
0.00013190130064086506,25.9634243836,,,,,
0.00013333111101245578,26.1834908412,,,,,
0.0001340810107394966,26.3635346124,,,,,
0.00013554081392883955,26.583602918999997,,,,,
0.0001377205160944103,26.8136925413,,,,,
0.00013918031397080528,26.9937567381,,,,,
0.00014136000820315096,27.1838424366,,,,,
0.0001435396976846621,27.3739289635,,,,,
0.00014500948561625853,27.563996751199998,,,,,
0.00014789906239437537,27.714098586099997,,,,,
0.0001486489511972191,27.904147614,,,,,
0.00015154851594347395,28.084255804799998,,,,,
0.00015228840353251818,28.234299429000004,,,,,
0.00015446806919345506,28.4143887768,,,,,
0.00015593784106276252,28.5344492535,,,,,
0.00015811749876939093,28.7145399123,,,,,
0.0001595772668706393,28.8546041715,,,,,
0.00016103703284096787,29.0146720605,,,,,
0.00016393656166745245,29.184784061,,,,,
0.000164686438444056,29.324829004,,,,,
0.0001668660770818409,29.514924628800003,,,,,
0.00016832583241225893,29.644989597600002,,,,,
0.0001697855856117944,29.845066832000004,,,,,
0.0001712253401047667,29.9751320628,,,,,
0.00017343495928784096,30.145227783,,,,,
0.00017486471027545144,30.3153006128,,,,,
0.00017707432141692708,30.495399474099997,,,,,
0.00017925393305380025,30.665496418200004,,,,,
0.00018143353993975493,30.825592289,,,,,
0.00018215340906041524,30.9156308747,,,,,
0.00018289327400541178,31.095686671899998,,,,,
0.0001850728729592789,31.245782211599998,,,,,
0.0001880023264550407,31.6159433122,,,,,
0.00019018191427326304,31.836054066,,,,,
0.00019164163556868505,31.9761273702,,,,,
0.00019382121545451466,32.19623970959999,,,,,
0.00019529092948507737,32.3863241378,,,,,
0.00019747050141700256,32.5764322493,,,,,
0.00019818036097496422,32.766493032,,,,,
0.00019965006859862627,32.9665811232,,,,,
0.0002025694814171455,33.1467138326,,,,,
0.00020546888982177352,33.3768572013,,,,,
0.00020621873545490714,33.556919352,,,,,
0.00020839828356927122,33.77703834340001,,,,,
0.00020985797827413263,33.967127524800006,,,,,
0.000212037518456393,34.167243969599994,,,,,
0.00021349720784909605,34.377338682399994,,,,,
0.0002149368994097066,34.5474247184,,,,,
0.00021714642200909852,34.767548829199995,,,,,
0.00021932594630620007,34.9376618955,,,,,
0.00022078562506010885,35.1577614715,,,,,
0.00022221530834948738,35.3678584064,,,,,
0.00022442481486714656,35.5379747085,,,,,
0.00022586449069547077,35.748073308600006,,,,,
0.0002280739891502614,35.938195633,,,,,
0.00023025348963062094,36.1283177136,,,,,
0.00023171315243392568,36.3284167968,,,,,
0.0002338926449827502,36.568552115200006,,,,,
0.0002360721327811753,36.738671952999994,,,,,
0.000237531787091254,36.9287707152,,,,,
0.0002390014368810055,37.1488775742,,,,,
0.00024189074207531854,37.359035712,,,,,
0.00024336038545917342,37.5591392945,,,,,
0.00024627967067220843,37.7693006656,,,,,
0.00024553985262289386,37.939314470099994,,,,,
0.00024699949311344995,38.12941678359999,,,,,
0.00024917895234609984,38.3295497272,,,,,
0.0002513584068287175,38.5196810289,,,,,
0.00025281803882630716,38.7397928805,,,,,
0.00025428766615081025,38.919895591199996,,,,,
0.0002564671094992593,39.17004454,,,,,
0.0002586465480975234,39.360179058,,,,,
0.00026085597412189805,39.5903260262,,,,,
0.0002622856001245568,39.8304455824,,,,,
0.00026449501810851676,40.0505917812,,,,,
0.0002666744392107582,40.3007457459,,,,,
0.00027031346202404863,40.510949175,,,,,
0.00027178306363704355,40.7410712286,,,,,
0.00027396246885564,40.98122578,,,,,
0.0002761418693242177,41.1913730924,,,,,
0.00027832126504324136,41.39151853680001,,,,,
0.00028053064759803805,41.6616857405,,,,,
0.00028271003375220853,41.85183026,,,,,
0.0002841696199887111,42.0819567147,,,,,
0.0002863489982121786,42.312114297,,,,,
0.0002885583630307325,42.542274158,,,,,
0.0002899879494299126,42.7623987825,,,,,
0.00029142753087173885,42.9825244659,,,,,
0.0002937168609792598,43.242699244799994,,,,,
0.0002957262686761974,43.4628512065,,,,,
0.00029716584185727547,43.6829791607,,,,,
0.000299455158827961,43.883139064999995,,,,,
0.00030089472664104265,44.1232744634,,,,,
0.00030318403507537665,44.35344521820001,,,,,
0.00030519342374901097,44.593607599200006,,,,,
0.00030748272234211183,44.803774268699996,,,,,
0.00030978201259720755,45.0339485466,,,,,
0.0003117913880129976,45.274113878399994,,,,,
0.00031466048919542584,45.514319305,,,,,
0.0003169497661157145,45.73449323999999,,,,,
0.0003192490346034568,45.954668641999994,,,,,
0.00032124839420863345,46.204840847,,,,,
0.0003226879306492393,46.394968681200005,,,,,
0.00032497718919258635,46.615146398,,,,,
0.0003264167202654698,46.85529185480001,,,,,
0.00032784625254392053,47.085434253,,,,,
0.0003307153076635318,47.305642113299996,,,,,
0.00033214483379703064,47.495772855999995,,,,,
0.00033444406734753823,47.70595230499999,,,,,
0.00033674329561158303,47.92613608799999,,,,,
0.0003387426202397818,48.146306444000004,,,,,
0.0003410418386205049,48.346485363,,,,,
0.00034305115122461386,48.5666579905,,,,,
0.00034534036315203424,48.806852066000005,,,,,
0.00034763956636317306,49.027040777,,,,,
0.0003490690683032238,49.2671946525,,,,,
0.00035107836477819994,49.457360361599996,,,,,
0.000353367558329722,49.6575442652,,,,,
0.0003562365402283397,49.897772244,,,,,
0.0003585357183871185,50.11796586,,,,,
0.0003599652047511948,50.3381167096,,,,,
0.0003628341677215958,50.558340966,,,,,
0.00036427364429903115,50.7985011852,,,,,
0.00036656280764423834,50.9886871311,,,,,
0.00036799228253375424,51.208840991399995,,,,,
0.00037086122247489186,51.4290695113,,,,,
0.0003731603670089832,51.65927359719999,,,,,
0.0003751696150782515,51.8494486892,,,,,
0.0003774587534807442,52.0696504365,,,,,
0.00037889820900682196,52.32982392070001,,,,,
0.0003817571214764583,52.510042256700004,,,,,
0.0003846260219272062,52.77029292499999,,,,,
0.0003869251348145103,52.960487779999994,,,,,
0.00038893435522694157,53.1906836617,,,,,
0.0003912234621205139,53.410891507,,,,,
0.00039409233541366225,53.63113145370001,,,,,
0.00039696120047617834,53.871380604,,,,,
0.00039925028899553863,54.111599759700006,,,,,
0.0004015493682602863,54.3318125253,,,,,
0.0004044182119296918,54.56206142999999,,,,,
0.0004064273971950182,54.78226048759999,,,,,
0.0004095761122518107,55.022531300000004,,,,,
0.00041158528715399693,55.29275300090001,,,,,
0.00041445410203210583,55.5130028246,,,,,
0.00041674315050906205,55.7932466091,,,,,
0.00042047158943031186,56.0535639768,,,,,
0.0004239201331619305,56.333876003099995,,,,,
0.0004270687931396503,56.6041687128,,,,,
0.00042993756359885446,56.884451505799994,,,,,
0.0004342357060277343,57.204834989400005,,,,,
0.0004379640797297512,57.4851709276,,,,,
0.0004408328189330942,57.73544607029999,,,,,
0.00044513091453297053,58.025823339999995,,,,,
0.0004494389871659097,58.3562216682,,,,,
0.0004531673041849496,58.6565752201,,,,,
0.0004574653467704701,58.9369554487,,,,,
0.00046119363386487274,59.237313573,,,,,
0.0004649219070592026,59.5376739353,,,,,
0.00046921989912334484,59.8580800139,,,,,
0.00047294814239374095,60.148440367199996,,,,,
0.00047638650992557326,60.44879013,,,,,
0.00048011472647724643,60.749159565599996,,,,,
0.00048384292912937273,61.069540918399994,,,,,
0.00048729125432967824,61.349887981200006,,,,,
0.00049187900768379,61.65031703999999,,,,,
0.0004953173101250777,61.970687553599994,,,,,
0.0004990454560996498,62.28107333250001,,,,,
0.0005042028683680042,62.5815458415,,,,,
0.0005076411284364655,62.9019234999,,,,,
0.0005122287884317602,63.212370904800004,,,,,
0.0005165365720125051,63.542813711700006,,,,,
0.0005208343422432067,63.83323788599999,,,,,
0.0005259916421388064,64.17374597819999,,,,,
0.0005311589101268334,64.464231659,,,,,
0.0005363161567759524,64.77473042039999,,,,,
0.0005406238365950007,65.0951824962,,,,,
0.0005457810344315162,65.42569836269999,,,,,
0.0005500786789785676,65.74615561329999,,,,,
0.0005552458225042407,66.07667861600001,,,,,
0.0005595434263750553,66.377130498,,,,,
0.0005638410117767721,66.70760188,,,,,
0.0005695777597864199,66.988144093,,,,,
0.0005747348083043721,67.318679272,,,,,
0.000579042322631706,67.639154596,,,,,
0.0005841993223408052,67.94968456669999,,,,,
0.0005902257824887417,68.310306608,,,,,
0.0005950928970927996,68.6108176639,,,,,
0.0006002598080291611,68.93136431159999,,,,,
0.0006054166983213591,69.261919632,,,,,
0.0006105735620199549,69.58247225040002,,,,,
0.0006154505714376635,69.92302092319999,,,,,
0.0006206073833935581,70.22356774400001,,,,,
0.0006257741625008635,70.55413714470001,,,,,
0.0006309309212201305,70.8847092492,,,,,
0.0006366672843658882,71.25535151269999,,,,,
0.0006418239869126267,71.58593082620001,,,,,
0.0006475602875723233,71.9265617076,,,,,
0.0006535863658909532,72.24720436000001,,,,,
0.0006584531721223101,72.5977865085,,,,,
0.0006644791848001199,72.90843004199999,,,,,
0.0006702053622045537,73.23906877169999,,,,,
0.0006753718850572972,73.569670112,,,,,
0.0006811079932799436,73.9103237724,,,,,
0.0006868340754657123,74.27099433539999,,,,,
0.0006928599171227808,74.61167753599999,,,,,
0.0006994553240814775,74.93239353599999,,,,,
0.0007051813012104086,75.2630553903,,,,,
0.0007109172384460567,75.5937217818,,,,,
0.0007160735581228473,75.9143407938,,,,,
0.0007218094328817128,76.27503617539999,,,,,
0.0007284046489099651,76.6358015486,,,,,
0.0007341404529398771,76.9664834731,,,,,
0.0007407355876431578,77.2972356124,,,,,
0.0007467511119728153,77.6379545874,,,,,
0.0007524868107722776,77.9686483107,,,,,
0.0007590818244801441,78.30942070249999,,,,,
0.0007648074602002537,78.61009860499999,,,,,
0.0007705430554351732,78.9908424012,,,,,
0.0007765683926978143,79.2915514101,,,,,
0.0007822939282973664,79.622263656,,,,,
0.0007888887454306839,79.973064972,,,,,
0.0007954835190724535,80.33387886599999,,,,,
0.0008020782492236924,80.684689488,,,,,
0.0008078136306930486,81.01541893299999,,,,,
0.0008143982876720762,81.32620495980001,,,,,
0.0008209928930868893,81.67702874129999,,,,,
0.0008275874550133905,82.0078405842,,,,,
0.0008338922152218384,82.32862458240001,,,,,
0.0008413459691996114,82.689541254,,,,,
0.0008479403969080784,82.99034103599999,,,,,
0.0008559635586470716,83.3813408523,,,,,
0.0008625578899621459,83.7121754652,,,,,
0.0008697216824284929,84.05307099800001,,,,,
0.0008763159230188639,84.393923344,,,,,
0.0008843388571003431,84.79495432559999,,,,,
0.0008900737667947125,85.04566323590001,,,,,
0.0008972373621464462,85.4065956212,,,,,
0.0009052601283792494,85.7375796922,,,,,
0.0009118541346252725,86.10848258809999,,,,,
0.0009207459832899128,86.4996075114,,,,,
0.0009279093589224556,86.8105149282,,,,,
0.0009353624121551228,87.161489464,,,,,
0.0009430951459372421,87.49247483139999,,,,,
0.0009505480859907114,87.81343122999999,,,,,
0.0009585704245371552,88.15446177209999,,,,,
0.000966602689064832,88.49549865869999,,,,,
0.0009746248988173653,88.836540125,,,,,
0.0009826470442145655,89.1575673891,,,,,
0.0009912485507858307,89.5186913082,,,,,
0.00099870113196506,89.83967820000001,,,,,
0.0010081916040057218,90.17086369600001,,,,,
0.00101588381525709,90.511902888,,,,,
0.0010238756603783788,90.81293356799999,,,,,
0.0010319673384921334,91.144009125,,,,,
0.001040858119197229,91.48517354600001,,,,,
0.00104745123137282,91.7961016,,,,,
0.0010568413463989603,92.12731252200001,,,,,
0.0010663312666802005,92.478560222,,,,,
0.0010749220642178453,92.829731115,,,,,
0.001083812463031794,93.14089257600001,,,,,
0.001092403110393978,93.49207527,,,,,
0.0011018926932045148,93.793293225,,,,,
0.0011098838509884773,94.104387,,,,,
0.0011187739389850136,94.435593002,,,,,
0.0011267649618697335,94.75670841,,,,,
0.0011362542186080062,95.08798276200001,,,,,
0.0011457433853009182,95.41926338400002,,,,,
0.001155132577401897,95.750540712,,,,,
0.0011637226121026078,95.991642672,,,,,
0.0011726122214828318,96.322883193,,,,,
0.0011821010431765024,96.674211168,,,,,
0.001190690846221275,96.93535134799998,,,,,
0.0012001794963724635,97.266667435,,,,,
0.0012095681773788705,97.58796794100002,,,,,
0.0012190566484122085,97.91929644000001,,,,,
0.0012308422028582669,98.27088154000002,,,,,
0.001240230595987847,98.58218886,,,,,
0.0012511170265964474,98.913675201,,,,,
0.0012606051034047931,99.235017354,,,,,
0.0012708920744417356,99.506381546,,,,,
0.001282377402509575,99.837947872,,,,,
0.001293263374302057,100.12941,,,,,
0.0013041492275914473,100.531022,,,,,
0.0013150349623805475,100.73237954,,,,,
0.001325321373517225,101.13394620000001,,,,,
0.0013371056756484986,101.43553940000001,,,,,
0.0013470922636607248,101.73695679999999,,,,,
0.0013588763092415557,102.03856361999999,,,,,
0.001372058297373321,102.34032060000001,,,,,
0.0013835424635791223,102.64191124999999,,,,,
0.0013944273341535219,102.94344712,,,,,
0.0014061109624694253,103.24507200999999,,,,,
0.0014184934622825103,103.64691824999998,,,,,
0.0014293779524285313,103.84833248000001,,,,,
0.0014425590112471355,104.1501344,,,,,
0.0014542420772272317,104.45178779,,,,,
0.001466623981075051,104.75352142,,,,,
0.0014780072090271044,105.05515759000001,,,,,
0.00148919060503904,105.35677955999999,,,,,
0.0015020713258203713,105.55843727999999,,,,,
0.0015152514265047068,105.96043512,,,,,
0.0015276325749681273,106.1620528,,,,,
0.0015408123387589295,106.4639146,,,,,
0.001553991928846069,106.76578432000001,,,,,
0.0015653741623179605,106.96731288000001,,,,,
0.0015777546902237412,107.26911089999999,,,,,
0.001592331566924576,107.57115264000001,,,,,
0.0016032141651059865,107.7726442,,,,,
0.0016192882448491177,108.07486274000001,,,,,
0.0016324668007031585,108.37677716,,,,,
0.0016461443606147087,108.57858900000001,,,,,
0.0016602210699954525,108.88061592000001,,,,,
0.001674497246625855,109.08250551,,,,,
0.001689172544431233,109.38461352000002,,,,,
0.0017037477971098332,109.6867194,,,,,
0.0017198202609615602,109.98899874,,,,,
0.0017343950669520482,110.19094899999999,,,,,
0.0017501675628741082,110.49321251,,,,,
0.0017656403392978847,110.6952756,,,,,
0.0017808134101320527,110.99748991999999,,,,,
0.001799679604741735,111.19994429999998,,,,,
0.0018165490752180386,111.50236566,,,,,
0.0018326197261921181,111.70452445000001,,,,,
0.0018491891952886628,112.00693061999999,,,,,
0.001865858203435633,112.2091712,,,,,
0.0018827265575603752,112.41144090000002,,,,,
0.001899295196441004,112.61368364,,,,,
0.0019176601139397084,112.91632765000001,,,,,
0.0019351264345075219,113.0184936,,,,,
0.001953191279416489,113.2209263,,,,,
0.0019706569794020207,113.52349558,,,,,
0.0019889207851056033,113.72596715,,,,,
0.002006984658262884,113.82822239999999,,,,,
0.002025347598178149,114.03071812,,,,,
0.0020442091799657783,114.2332782,,,,,
0.002065066282121667,114.43607424,,,,,
0.002084825240789277,114.6387528,,,,,
0.0021045838090481537,114.84143927999999,,,,,
0.0021240426234951123,114.94388661,,,,,
0.00214439913181571,115.14665583,,,,,
0.0021641565230264836,115.34936414999999,,,,,
0.0021845122147930622,115.55214957000001,,,,,
0.002205665729944251,115.65481474,,,,,
0.002226519464891332,115.8576724,,,,,
0.002248270744201736,115.96041756000001,,,,,
0.0022709195092986737,116.16349865000001,,,,,
0.0022920711967301453,116.2661852,,,,,
0.0023138210502687577,116.46917730000001,,,,,
0.00233646833079768,116.57204895999999,,,,,
0.0023582172187370646,116.67482040000002,,,,,
0.0023799656336723884,116.87783447999999,,,,,
0.0024017135756246684,116.98061682,,,,,
0.0024237603184113755,117.08343855999999,,,,,
0.0024469038874480303,117.2866383,,,,,
0.0024695481542472714,117.28929419999999,,,,,
0.0024935884225957623,117.49261324000001,,,,,
0.002516730375635988,117.59558427,,,,,
0.0025407695097516073,117.69866560000001,,,,,
0.002566802940967708,117.80198675,,,,,
0.0025908408714268158,117.90507792000001,,,,,
0.0026154766570211127,118.00824453000001,,,,,
0.0026395134175071326,118.11134539999999,,,,,
0.002663549600241407,118.21445109000001,,,,,
0.0026889814467090365,118.3177268,,,,,
0.0027145123753359677,118.42101941999998,,,,,
0.0027399429257756306,118.42403096999999,,,,,
0.002768264816834329,118.52766222000001,,,,,
0.002793694000373934,118.53067632000001,,,,,
0.002818923100297112,118.63394906999999,,,,,
0.002843752699693847,118.73717952000001,,,,,
0.002870376524937652,118.7403408,,,,,
0.002896102244496607,118.84368555,,,,,
0.0029247188371466794,118.94737939999999,,,,,
0.0029533346109110324,118.95078322,,,,,
0.0029790581964292792,119.05414145,,,,,
0.003004880820229655,119.05721578,,,,,
0.003030603079845804,119.16058176,,,,,
0.0030592158238541534,119.16399131999998,,,,,
0.003084936685907397,119.16705636,,,,,
0.0031135478753466575,119.27077776,,,,,
0.003139267339988412,119.27384538,,,,,
0.0031678769750277196,119.27725781000001,,,,,
0.0031964857915790057,119.38099039999999,,,,,
0.003224994111674393,119.28407078000001,,,,,
0.0032536012942422535,119.38780910000001,,,,,
0.0032794168296840795,119.39089120000001,,,,,
0.0033079227856863923,119.49462593999998,,,,,
0.003336527596030829,119.49804411,,,,,
0.0033680218415065785,119.50180767,,,,,
0.0033937347621309784,119.50488044999999,,,,,
0.0034223371179805217,119.50829862,,,,,
0.003450938655758482,119.51171679,,,,,
0.0034823296458393266,119.51546843999999,,,,,
0.0035109294678149616,119.51888661,,,,,
0.0035395284718639504,119.52230477999998,,,,,
0.0035681266580335183,119.52572295,,,,,
0.0035996136104309573,119.52948651,,,,,
0.003628110440509322,119.53289277,,,,,
0.003656706093543455,119.53631093999999,,,,,
0.0036853009288898195,119.53972911000001,,,,,
0.00371678419210079,119.54349267,,,,,
0.00374537730959976,119.54691084,,,,,
0.003773969609555959,119.55032901,,,,,
0.0038024614715447247,119.55373526999999,,,,,
0.0038310521394033584,119.55715344,,,,,
0.003865419630390069,119.56126239,,,,,
0.0038939088869539332,119.56466865,,,,,
0.00392538558329399,119.56843221,,,,,
0.003953972736936181,119.57185037999999,,,,,
0.003982559073376602,119.57526854999999,,,,,
0.004013933380062985,119.478618,,,,,
0.004042518002524172,119.48203330000001,,,,,
0.004073990021561386,119.48579370000002,,,,,
0.004105361459841288,119.4895422,,,,,
0.004133943469021925,119.49295749999999,,,,,
0.0041654126108919155,119.4967179,,,,,
0.004193992903766283,119.39971292000001,,,,,
0.00422536057766809,119.40345827,,,,,
0.004253939157287624,119.4068707,,,,,
0.004285404523282234,119.41062794,,,,,
0.0043167693299904055,119.41437329000001,,,,,
0.0043453452974343484,119.31735024,,,,,
0.004376807787477991,119.32110432,,,,,
0.004408169727516196,119.32484652,,,,,
0.004436743083262246,119.32825608,,,,,
0.004465315622594745,119.33166564,,,,,
0.0044967743383590025,119.23496903,,,,,
0.004525245614029419,119.23836385,,,,,
0.004556702444559255,119.24211477000001,,,,,
0.004590945464287156,119.24619804999999,,,,,
0.0046224002282083294,119.14948565999998,,,,,
0.004650967463413132,119.15288948,,,,,
0.004676647417333921,119.15594936,,,,,
0.004710886330100377,119.16002919999998,,,,,
0.004739451037649831,119.16343302,,,,,
0.0047709011307835334,119.16718078,,,,,
0.0047993646028951795,119.17057274,,,,,
0.004830812811827749,119.17432050000001,,,,,
0.0048622600318015755,119.17806826,,,,,
0.004893606751049004,119.18180416,,,,,
0.004922166239794185,119.18520797999999,,,,,
0.004953610587133047,119.18895574,,,,,
0.004982068859248234,119.1923477,,,,,
0.00501351132307435,119.19609546,,,,,
0.005042067387660439,119.19949927999998,,,,,
0.005073507965071244,119.10273839999999,,,,,
0.0051019628253673064,119.1061275,,,,,
0.0051334015197169605,119.1098721,,,,,
0.005161954160965164,119.11327305000002,,,,,
0.00519617646167198,119.11734944999999,,,,,
0.00522472731061163,119.1207504,,,,,
0.005253277344423357,119.12415134999999,,,,,
0.005281826563154144,119.1275523,,,,,
0.005313160133332005,119.13128505,,,,,
0.005341707642531322,119.13468599999999,,,,,
0.0053759237923187405,119.03822336,,,,,
0.005407353875008326,119.14250700000001,,,,,
0.005435898695375951,119.14590795,,,,,
0.005467227438371563,119.1496407,,,,,
0.005498654651555875,119.05283392,,,,,
0.005527196865915614,119.05623200000001,,,,,
0.005558522748829447,119.05996160000001,,,,,
0.0055870632544966535,119.06335968000002,,,,,
0.0056184867018602615,119.06710112000002,,,,,
0.005649809725214695,119.07083072000002,,,,,
0.005681231200960717,119.07457216000002,,,,,
0.005712651689428623,119.07831360000002,,,,,
0.005741088369048313,119.08169984,,,,,
0.00577250697686059,118.98486236,,,,,
0.005803924597574963,119.08918272,,,,,
0.005832358681851771,119.09256896000001,,,,,
0.0058637744222537844,119.09631040000001,,,,,
0.005895189175738058,119.10005184,,,,,
0.005923620665145461,119.10343808000002,,,,,
0.005952150752783854,119.10683616,,,,,
0.0059864454254377935,119.11092096,,,,,
0.006014874320449359,119.1143072,,,,,
0.00604628432760072,119.11804864,,,,,
0.006074810915898835,119.12144672000001,,,,,
0.006103336690453703,119.1248448,,,,,
0.006134644530759402,119.12857439999999,,,,,
0.006163168598589684,119.13197248000002,,,,,
0.006197456035343219,119.13605728,,,,,
0.006225878932274412,119.13944352,,,,,
0.006254400397884036,119.1428416,,,,,
0.006285802882538672,119.2472136,,,,,
0.006314322639105209,119.14998112,,,,,
0.006342841582318207,119.2540155,,,,,
0.006374141925258432,119.25774825,,,,,
0.006402659162563953,119.26114919999999,,,,,
0.006434056991943197,119.2648938,,,,,
0.006462473164880816,119.2682829,,,,,
0.006493869116315865,119.27202750000001,,,,,
0.006525264082076094,119.27577210000001,,,,,
0.0065794081471272185,119.28223034999999,,,,,
0.006613581974489039,119.28630675000001,,,,,
0.006642092384540583,119.2897077,,,,,
0.006670601981772041,119.29310865,,,,,
0.0067018920675406815,119.29684139999999,,,,,
0.006730399959982536,119.40091766,,,,,
0.0067589070397474065,119.40432148,,,,,
0.006793074733600348,119.40840132,,,,,
0.0068215800267719,119.41180513999998,,,,,
0.006850084507415095,119.41520896,,,,,
