x,y,temp,stress,type,title
0,0,900,22,creep,He1
0,0,,,
0.00556,0.423,,,
0.01556,0.423,,,
0.03556,0.423,,,
0.07556,0.423,,,
0.15556,0.417,,,
0.26222,0.413,,,
0.32889,0.463,,,
9.33306,0.547,,,
20,0.617,,,
30.66694,0.613,,,
41.33389,0.68,,,
52.00056,0.667,,,
62.6675,0.667,,,
73.33444,0.657,,,
84.00111,0.657,,,
94.66806,0.68,,,
105.335,0.68,,,
116.00194,0.717,,,
126.66889,0.717,,,
137.33556,0.71,,,
148.0025,0.71,,,
158.66944,0.707,,,
169.33639,0.707,,,
180.00306,0.733,,,
190.67,0.73,,,
201.33694,0.787,,,
212.00389,0.79,,,
222.67083,0.79,,,
233.3375,0.79,,,
244.00444,0.79,,,
254.67139,0.87,,,
265.33833,0.773,,,
276.005,0.877,,,
286.67194,0.843,,,
297.33889,0.843,,,
308.00556,0.84,,,
318.6725,0.84,,,
329.33944,0.84,,,
340.00639,0.84,,,
350.67306,0.837,,,
361.34,0.837,,,
372.00694,0.923,,,
382.67389,0.897,,,
393.34083,0.887,,,
404.0075,0.937,,,
414.67444,0.937,,,
425.34139,0.937,,,
436.00833,0.937,,,
446.675,0.937,,,
457.34194,0.937,,,
468.00889,0.937,,,
478.67583,0.973,,,
489.34278,0.973,,,
500.00944,0.973,,,
510.67639,0.973,,,
521.34333,1.017,,,
532.01,0.973,,,
542.67694,0.99,,,
553.34389,0.997,,,
564.01083,0.997,,,
574.67778,0.997,,,
585.34444,0.997,,,
596.01139,0.997,,,
606.67833,0.997,,,
617.34528,0.997,,,
628.01194,0.997,,,
638.67889,0.997,,,
649.34583,0.997,,,
660.0125,0.997,,,
670.67972,0.997,,,
681.34639,0.997,,,
692.01333,1.043,,,
702.68028,1.043,,,
713.34722,1.043,,,
724.01417,1.04,,,
734.68083,1.04,,,
745.34778,1.037,,,
756.01472,1.037,,,
766.68167,1.037,,,
777.34861,1.033,,,
788.01556,1.033,,,
798.68222,1.033,,,
809.34917,1.103,,,
820.01611,1.08,,,
830.68306,1.103,,,
841.35,1.057,,,
852.01694,1.053,,,
862.68361,1.053,,,
873.35056,1.053,,,
884.0175,1.093,,,
894.68444,1.09,,,
905.35139,1.137,,,
916.01833,1.143,,,
926.68528,1.143,,,
937.35194,1.087,,,
948.01889,1.083,,,
958.68583,1.133,,,
969.35278,1.133,,,
980.01972,1.133,,,
990.68639,1.19,,,
1001.35333,1.193,,,
1012.02028,1.197,,,
1022.68722,1.197,,,
1033.35417,1.197,,,
1044.02111,1.197,,,
1054.68778,1.18,,,
1065.35472,1.177,,,
1076.02167,1.177,,,
1086.68861,1.177,,,
1097.35556,1.177,,,
1108.0225,1.173,,,
1118.68917,1.173,,,
1129.35611,1.173,,,
1140.02306,1.197,,,
1150.69,1.243,,,
1161.35694,1.243,,,
1172.02361,1.243,,,
1182.69083,1.243,,,
1193.3575,1.243,,,
1204.02444,1.243,,,
1214.69139,1.303,,,
1225.35833,1.31,,,
1236.02528,1.31,,,
1246.69222,1.31,,,
1257.35917,1.31,,,
1268.02583,1.357,,,
1278.69278,1.357,,,
1289.35972,1.357,,,
1300.02667,1.357,,,
1310.69361,1.453,,,
1321.36056,1.46,,,
1332.0275,1.46,,,
1342.69444,1.46,,,
1353.36111,1.46,,,
1364.02806,1.453,,,
1374.695,1.45,,,
1385.36194,1.447,,,
1396.02889,1.443,,,
1406.69583,1.5,,,
1417.36278,1.503,,,
1428.02972,1.503,,,
1438.69667,1.56,,,
1449.36361,1.56,,,
1460.03056,1.56,,,
1470.69722,1.56,,,
1481.36417,1.56,,,
1492.03111,1.56,,,
1502.69806,1.613,,,
1513.365,1.617,,,
1524.03194,1.617,,,
1534.69889,1.617,,,
1545.36583,1.617,,,
1556.03278,1.677,,,
1566.69944,1.68,,,
1577.36667,1.653,,,
1588.03361,1.653,,,
1598.70028,1.73,,,
1609.3675,1.733,,,
1620.03417,1.733,,,
1630.70111,1.773,,,
1641.36806,1.773,,,
1652.035,1.773,,,
1662.70194,1.773,,,
1673.36889,1.817,,,
1684.03583,1.82,,,
1694.70278,1.82,,,
1705.36972,1.823,,,
1716.03667,1.877,,,
1726.70361,1.88,,,
1737.37056,1.88,,,
1748.03722,1.93,,,
1758.70417,1.93,,,
1769.37111,1.97,,,
1780.03806,1.977,,,
1790.705,1.977,,,
1801.37194,1.977,,,
1812.03889,2.037,,,
1822.70583,2.04,,,
1833.37306,2.04,,,
1844.04,2.04,,,
1854.70667,2.04,,,
1865.37361,2.093,,,
1876.04056,2.097,,,
1886.7075,2.097,,,
1897.37444,2.163,,,
1908.04139,2.163,,,
1918.70833,2.163,,,
1929.37528,2.219,,,
1940.04222,2.219,,,
1950.70917,2.219,,,
1961.37611,2.256,,,
1972.04306,2.263,,,
1982.71,2.306,,,
1993.54361,2.249,,,
2004.37694,2.313,,,
