time,dt,mCS_xx,mCS_yy,mCS_zz,mEE_xx,mEE_yy,mEE_zz,mME_xx,mME_yy,mME_zz,mTE_xx,mTE_yy,mTE_zz,ndof,nelem,num_lin_it,num_nonlin_it
0.030078125,0.0001953125,-0.00050323498748191,-0.00055253830181539,79.167877182632,-0.00011256256221937,-0.00011256286598386,0.00037520471049583,-0.00065777553385706,-0.00069632566324236,0.001504180479392,-0.00065777553385706,-0.00069632566324236,0.001504180479392,1609870,81880,248,10
0.0302734375,0.0001953125,-0.00050927586100144,-0.00055869064516797,79.282666408907,-0.00011272578953242,-0.00011272609398369,0.00037574875260123,-0.00066242597161399,-0.00070121781653047,0.0015139406572296,-0.00066242597161399,-0.00070121781653047,0.0015139406572296,1609870,81880,234,10
0.03046875,0.0001953125,-0.00051533355442791,-0.00056478856662934,79.397276583552,-0.00011288876242678,-0.0001128890671259,0.00037629194606724,-0.00066707677736658,-0.00070610984617077,0.0015237007400519,-0.00066707677736658,-0.00070610984617077,0.0015237007400519,1609870,81880,239,10
0.0306640625,0.0001953125,-0.00052145245615075,-0.00057102423882024,79.511708708174,-0.00011305148226368,-0.00011305178768225,0.00037683429597717,-0.00067172794672336,-0.00071100175530711,0.0015334607280617,-0.00067172794672336,-0.00071100175530711,0.0015334607280617,1609870,81880,338,10
0.030859375,0.0001953125,-0.00052755909162796,-0.00057719848866285,79.625963872583,-0.00011321395052758,-0.00011321425636273,0.00037737580710833,-0.00067637947514083,-0.00071589354570133,0.0015432206210602,-0.00067637947514083,-0.00071589354570133,0.0015432206210602,1609870,81880,330,10
0.0310546875,0.0001953125,-0.00053368801968338,-0.00058339901778841,79.740043048899,-0.00011337616863973,-0.00011337647491603,0.00037791648424176,-0.0006810313582329,-0.00072078522020351,0.0015529804191224,-0.0006810313582329,-0.00072078522020351,0.0015529804191224,1609870,81880,343,10
0.03125,0.0001953125,-0.00053983955525973,-0.00058961934908353,79.853947213579,-0.00011353813799917,-0.00011353844469932,0.00037845633199645,-0.00068568359187651,-0.00072567678106336,0.0015627401222378,-0.00068568359187651,-0.00072567678106336,0.0015627401222378,1609870,81880,317,10
0.0314453125,0.0001953125,-0.00054601361109884,-0.00059586221265231,79.967677316274,-0.0001136998599518,-0.00011370016707588,0.00037899535487688,-0.00069033617181382,-0.00073056823073681,0.0015724997303998,-0.00069033617181382,-0.00073056823073681,0.0015724997303998,1609870,81880,327,10
0.031640625,0.0001953125,-0.00055220990365754,-0.00060212593541073,80.081234290672,-0.00011386133582618,-0.00011386164336572,0.00037953355730533,-0.00069498909435065,-0.00073545957113648,0.0015822592436006,-0.00069498909435065,-0.00073545957113648,0.0015822592436006,1609870,81880,346,10
0.0318359375,0.0001953125,-0.00055835779807398,-0.00060815495706645,80.194619110677,-0.00011402256703561,-0.00011402287384275,0.00038007094343367,-0.00069964235502874,-0.00074035080363912,0.0015920186612232,-0.00069964235502874,-0.00074035080363912,0.0015920186612232,1609870,81880,210,9
0.03203125,0.0001953125,-0.00056464453509059,-0.00061466044777078,80.307832525382,-0.0001141835545214,-0.00011418386267631,0.00038060751808946,-0.00070429595064435,-0.00074524193329871,0.0016017779848348,-0.00070429595064435,-0.00074524193329871,0.0016017779848348,1609870,81880,245,10
0.0322265625,0.0001953125,-0.00057090234465153,-0.00062097479311642,80.420875503773,-0.00011434429981535,-0.00011434460831859,0.00038114328467732,-0.00070894987676694,-0.00075013295982888,0.0016115372131392,-0.00070894987676694,-0.00075013295982888,0.0016115372131392,1609870,81880,254,10
0.032421875,0.0001953125,-0.00057720052220323,-0.0006272962710808,80.533748863302,-0.00011450480412622,-0.00011450511277301,0.00038167824745185,-0.00071360413113815,-0.00075502388475333,0.0016212963464441,-0.00071360413113815,-0.00075502388475333,0.0016212963464441,1609870,81880,251,10
0.0326171875,0.0001953125,-0.00058348301544705,-0.00063376628517693,80.64645341511,-0.00011466506814058,-0.00011466537794272,0.00038221241037868,-0.00071825870944179,-0.0007599147110487,0.0016310553847859,-0.00071825870944179,-0.0007599147110487,0.0016310553847859,1609870,81880,237,10
0.0328125,0.0001953125,-0.00058982391786339,-0.0006402203477946,80.758989991005,-0.00011482509362614,-0.00011482540412547,0.00038274577727149,-0.00072291360811077,-0.00076480544036551,0.0016408143279962,-0.00072291360811077,-0.00076480544036551,0.0016408143279962,1609870,81880,241,10
0.0330078125,0.0001953125,-0.00059619166659795,-0.00064652762501287,80.871359452908,-0.00011498488184479,-0.00011498519197155,0.00038327835198434,-0.00072756882358188,-0.00076969607444978,0.0016505731761997,-0.00072756882358188,-0.00076969607444978,0.0016505731761997,1609870,81880,248,10
0.033203125,0.0001953125,-0.00060256075605247,-0.00065294539207374,80.983562527369,-0.00011514443334289,-0.00011514474376955,0.00038381013829011,-0.00073222435221915,-0.00077458661610438,0.0016603319295012,-0.00073222435221915,-0.00077458661610438,0.0016603319295012,1609870,81880,239,10
0.0333984375,0.0001953125,-0.0006089810518729,-0.00065947617348094,81.095599927738,-0.0001153037493674,-0.00011530406047478,0.0003843411396441,-0.0007368801906815,-0.00077947706727809,0.0016700905877615,-0.0007368801906815,-0.00077947706727809,0.0016700905877615,1609870,81880,316,11
0.03359375,0.0001953125,-0.00061539693866989,-0.00066594823271765,81.20747248191,-0.00011546283107603,-0.0001154631425295,0.00038487135964674,-0.00074153633595718,-0.00078436742894149,0.0016798491509399,-0.00074153633595718,-0.00078436742894149,0.0016798491509399,1609870,81880,264,10
0.0337890625,0.0001953125,-0.00062184132452949,-0.00067246168726232,81.319180888131,-0.00011562167947516,-0.00011562199135417,0.00038540080179637,-0.0007461927852931,-0.0007892577028089,0.0016896076190691,-0.0007461927852931,-0.0007892577028089,0.0016896076190691,1609870,81880,314,10
0.033984375,0.0001953125,-0.00062826322319667,-0.00067889840373733,81.430725893888,-0.00011578029555388,-0.00011578060752419,0.00038592946939515,-0.00075084953530726,-0.0007941478900645,0.0016993659916888,-0.00075084953530726,-0.0007941478900645,0.0016993659916888,1609870,81880,224,9
0.0341796875,0.0001953125,-0.00063476153373361,-0.0006855159655225,81.542108187359,-0.00011593868039314,-0.00011593899309817,0.00038645736621142,-0.00075550658393437,-0.00079903799333626,0.0017091242699907,-0.00075550658393437,-0.00079903799333626,0.0017091242699907,1609870,81880,229,9
0.034375,0.0001953125,-0.00064127763313588,-0.0006920652945849,81.653328440257,-0.00011609683502427,-0.00011609714793404,0.00038698449499117,-0.00076016392722459,-0.00080392801374263,0.0017188824530001,-0.00076016392722459,-0.00080392801374263,0.0017188824530001,1609870,81880,234,9
0.0345703125,0.0001953125,-0.0006478082543972,-0.00069868622616837,81.764387319872,-0.00011625476018174,-0.00011625507364792,0.00038751085909107,-0.00076482156233083,-0.0008088179533389,0.0017286405409311,-0.00076482156233083,-0.0008088179533389,0.0017286405409311,1609870,81880,251,9
0.034765625,0.0001953125,-0.00065437210240911,-0.00070530960388052,81.875285501546,-0.00011641245701273,-0.00011641277084567,0.00038803646164009,-0.00076947948613602,-0.00081370781380159,0.0017383985337193,-0.00076947948613602,-0.00081370781380159,0.0017383985337193,1609870,81880,254,9
0.0349609375,0.0001953125,-0.00066094599781834,-0.00071191050098435,81.986023670931,-0.00011656992641766,-0.00011657024041697,0.00038856130581934,-0.00077413769612011,-0.00081859759642245,0.0017481564315273,-0.00077413769612011,-0.00081859759642245,0.0017481564315273,1609870,81880,249,9
0.03515625,0.0001953125,-0.00066754567467227,-0.00071857434259554,82.096602412243,-0.00011672716918031,-0.00011672748357494,0.00038908539454146,-0.00077879618907284,-0.00082348730330124,0.0017579142341603,-0.00077879618907284,-0.00082348730330124,0.0017579142341603,1609870,81880,269,9
0.0353515625,0.0001953125,-0.00067416279423814,-0.00072525432250906,82.207022381991,-0.00011688418626111,-0.00011688450104304,0.00038960873083946,-0.00078345496249896,-0.00082837693571626,0.0017676719417505,-0.00078345496249896,-0.00082837693571626,0.0017676719417505,1609870,81880,272,9
0.035546875,0.0001953125,-0.00068080259969646,-0.00073193486848745,82.317284187486,-0.00011704097857054,-0.00011704129360348,0.0003901313175769,-0.00078811401382472,-0.00083326649497202,0.0017774295541996,-0.00078811401382472,-0.00083326649497202,0.0017774295541996,1609870,81880,285,9
0.0357421875,0.0001953125,-0.00068746366519735,-0.00073866155861206,82.427388421545,-0.00011719754687991,-0.00011719786231717,0.00039065315762612,-0.00079277334038962,-0.00083815598273858,0.0017871870715573,-0.00079277334038962,-0.00083815598273858,0.0017871870715573,1609870,81880,301,9
0.0359375,0.0001953125,-0.00069414679963575,-0.00074539185137764,82.53733568694,-0.00011735389211055,-0.00011735420783836,0.00039117425378453,-0.00079743294003708,-0.0008430453999294,0.0017969444938021,-0.00079743294003708,-0.0008430453999294,0.0017969444938021,1609870,81880,300,9
0.0361328125,0.0001953125,-0.00070085138196111,-0.00075215017838693,82.647126555123,-0.00011751001503728,-0.00011751033109621,0.00039169460879427,-0.00080209281007543,-0.00084793474818928,0.0018067018209255,-0.00080209281007543,-0.00084793474818928,0.0018067018209255,1609870,81880,266,9
0.036328125,0.0001953125,-0.00070757844337083,-0.00075891848548548,82.756761601543,-0.00011766591650882,-0.00011766623282187,0.0003922142253584,-0.00080675294775777,-0.00085282402914696,0.0018164590529324,-0.00080675294775777,-0.00085282402914696,0.0018164590529324,1609870,81880,279,9
0.0365234375,0.0001953125,-0.00071432655277115,-0.00076572957022349,82.866241373501,-0.00011782159724991,-0.00011782191395097,0.00039273310611534,-0.00081141335102439,-0.00085771324387075,0.0018262161898096,-0.00081141335102439,-0.00085771324387075,0.0018262161898096,1609870,81880,292,9
0.03671875,0.0001953125,-0.00072109690504003,-0.00077255050127825,82.975566430229,-0.00011797705810817,-0.00011797737512085,0.00039325125367038,-0.00081607401746854,-0.00086260239364302,0.0018359732315529,-0.00081607401746854,-0.00086260239364302,0.0018359732315529,1609870,81880,316,9
0.0369140625,0.0001953125,-0.00072788901521236,-0.00077939109698317,83.084737308788,-0.00011813229983091,-0.00011813261714232,0.00039376867058209,-0.00082073494454731,-0.00086749147999883,0.001845730178155,-0.00082073494454731,-0.00086749147999883,0.001845730178155,1609870,81880,296,9
0.037109375,0.0001953125,-0.00073470274577064,-0.00078625263818308,83.19375453599,-0.0001182873231647,-0.00011828764077067,0.00039428535934884,-0.0008253961298202,-0.00087238050438108,0.0018554870296148,-0.0008253961298202,-0.00087238050438108,0.0018554870296148,1609870,81880,306,9
0.0373046875,0.0001953125,-0.00074148865109833,-0.00079310785517247,83.302618619612,-0.00011844212863592,-0.00011844244666893,0.00039480132226808,-0.00083005757123574,-0.00087726946715969,0.0018652437853587,-0.00083005757123574,-0.00087726946715969,0.0018652437853587,1609870,81880,207,8
0.0375,0.0001953125,-0.00074835089187071,-0.00080018977899151,83.411330104767,-0.00011859671718194,-0.00011859703656844,0.00039531656240269,-0.00083471926705858,-0.0008821583710358,0.0018750004467467,-0.00083471926705858,-0.0008821583710358,0.0018750004467467,1609870,81880,211,8
0.0376953125,0.0001953125,-0.00075521250379532,-0.00080690066931741,83.519889557534,-0.00011875109009272,-0.00011875140855061,0.00039583108147624,-0.00083938121529311,-0.0008870472146127,0.0018847570127387,-0.00083938121529311,-0.0008870472146127,0.0018847570127387,1609870,81880,217,8
0.037890625,0.0001953125,-0.00076214578333936,-0.00081393480056195,83.628297263732,-0.00011890524713015,-0.00011890556620941,0.00039634488193321,-0.00084404341332978,-0.00089193600153603,0.0018945134834595,-0.00084404341332978,-0.00089193600153603,0.0018945134834595,1609870,81880,228,8
0.0380859375,0.0001953125,-0.00076906824213449,-0.00082089954123545,83.73655390599,-0.00011905918943212,-0.00011905950877188,0.0003968579663333,-0.00084870585829203,-0.00089682473286306,0.0019042698592844,-0.00084870585829203,-0.00089682473286306,0.0019042698592844,1609870,81880,212,8
0.03828125,0.0001953125,-0.00077601733280007,-0.00082786037202913,83.844659870192,-0.00011921291763165,-0.00011921323704374,0.00039737033665167,-0.0008533685483387,-0.00090171340941526,0.0019140261397302,-0.0008533685483387,-0.00090171340941526,0.0019140261397302,1609870,81880,234,8
0.0384765625,0.0001953125,-0.00078298229212219,-0.00083501342242675,83.952615605152,-0.00011936643203702,-0.00011936675260796,0.00039788199527899,-0.00085803148064613,-0.00090660203379149,0.0019237823250716,-0.00085803148064613,-0.00090660203379149,0.0019237823250716,1609870,81880,215,8
0.038671875,0.0001953125,-0.00078998347333508,-0.00084193721739415,84.060421672866,-0.00011951973414298,-0.00011952005423713,0.00039839294430841,-0.00086269465460098,-0.00091149060449769,0.001933538415027,-0.00086269465460098,-0.00091149060449769,0.001933538415027,1609870,81880,216,8
0.0388671875,0.0001953125,-0.00079698954227019,-0.00084891952482124,84.168078511715,-0.00011967282401516,-0.00011967314396292,0.00039890318618216,-0.00086735806802992,-0.00091637912386729,0.0019432944101013,-0.00086735806802992,-0.00091637912386729,0.0019432944101013,1609870,81880,218,8
0.0390625,0.0001953125,-0.00080401743842159,-0.00085603099440635,84.275586478287,-0.00011982570214041,-0.00011982602260308,0.00039941272271477,-0.00087202171839465,-0.00092126759345522,0.0019530503098211,-0.00087202171839465,-0.00092126759345522,0.0019530503098211,1609870,81880,219,8
0.0392578125,0.0001953125,-0.00081106967512997,-0.00086314184559783,84.382946088639,-0.00011997836944888,-0.00011997869027268,0.00039992155617107,-0.00087668560480946,-0.00092615601312515,0.0019628061143841,-0.00087668560480946,-0.00092615601312515,0.0019628061143841,1609870,81880,225,8
0.039453125,0.0001953125,-0.00081814245746247,-0.00087025540877249,84.490157757855,-0.00012013082650802,-0.00012013114758307,0.00040042968851761,-0.00088134972452821,-0.00093104438471616,0.0019725618236709,-0.00088134972452821,-0.00093104438471616,0.0019725618236709,1609870,81880,212,8
0.0396484375,0.0001953125,-0.00082524420495228,-0.00087736033539564,84.597221927804,-0.00012028307400211,-0.00012028339509675,0.00040093712184439,-0.00088601407652277,-0.00093593270846188,0.0019823174377302,-0.00088601407652277,-0.00093593270846188,0.0019823174377302,1609870,81880,237,8
0.03984375,0.0001953125,-0.00083235780767212,-0.00088455345484645,84.704139016066,-0.00012043511230612,-0.00012043543389067,0.00040144385824381,-0.00089067865863521,-0.00094082098607155,0.0019920729567538,-0.00089067865863521,-0.00094082098607155,0.0019920729567538,1609870,81880,242,8
0.0400390625,0.0001953125,-0.00083949354820081,-0.00089173333618146,84.810909426729,-0.00012058694218752,-0.00012058726404403,0.0004019498995014,-0.00089534346814776,-0.00094570921897612,0.0020018283803937,-0.00089534346814776,-0.00094570921897612,0.0020018283803937,1609870,81880,244,8
0.040234375,0.0001953125,-0.00084665698228496,-0.00089892468459488,84.917533584282,-0.00012073856424105,-0.00012073888626955,0.00040245524767195,-0.0009000085034258,-0.00095059740828192,0.0020115837088691,-0.0009000085034258,-0.00095059740828192,0.0020115837088691,1609870,81880,229,8
0.0404296875,0.0001953125,-0.00085382163224239,-0.0009061260511828,85.024011891857,-0.00012088997891646,-0.00012089030117118,0.00040295990462636,-0.00090467376303575,-0.00095548555448641,0.0020213389420609,-0.00090467376303575,-0.00095548555448641,0.0020213389420609,1609870,81880,242,8
0.040625,0.0001953125,-0.00086103534790271,-0.00091338009789726,85.130344736646,-0.00012104118693039,-0.00012104150943359,0.00040346387232834,-0.00090933924579383,-0.00096037365836722,0.0020310940801254,-0.00090933924579383,-0.00096037365836722,0.0020310940801254,1609870,81880,226,8
0.0408203125,0.0001953125,-0.00086827078414317,-0.00092062528712888,85.236532511718,-0.00012119218879959,-0.00012119251136288,0.0004039671525144,-0.00091400495024211,-0.00096526172023346,0.0020408491228275,-0.00091400495024211,-0.00096526172023346,0.0020408491228275,1609870,81880,244,8
0.041015625,0.0001953125,-0.00087551515778472,-0.00092785709265941,85.3425756341,-0.00012134298506284,-0.0001213433075487,0.00040446974713638,-0.00091867087420824,-0.00097014974163783,0.0020506040703709,-0.00091867087420824,-0.00097014974163783,0.0020506040703709,1609870,81880,243,8
0.0412109375,0.0001953125,-0.00088275108743101,-0.00093519897114241,85.448474451573,-0.00012149357595672,-0.00012149389909534,0.00040497165799332,-0.00092333701575954,-0.00097503772397948,0.0020603589226803,-0.00092333701575954,-0.00097503772397948,0.0020603589226803,1609870,81880,242,8
0.04140625,0.0001953125,-0.00089005214450274,-0.00094252317690248,85.554229335031,-0.00012164396253887,-0.00012164428582011,0.00040547288676601,-0.00092800337427431,-0.00097992566697283,0.0020701136796542,-0.00092800337427431,-0.00097992566697283,0.0020701136796542,1609870,81880,244,8
0.0416015625,0.0001953125,-0.00089737357072613,-0.00094987664201333,85.659840688678,-0.00012179414510513,-0.00012179446858376,0.00040597343537319,-0.00093266994768298,-0.0009848135720809,0.0020798683414482,-0.00093266994768298,-0.0009848135720809,0.0020798683414482,1609870,81880,227,8
0.041796875,0.0001953125,-0.0009047136539334,-0.00095725380090836,85.765308854062,-0.00012194412414091,-0.00012194444784798,0.00040647330542322,-0.00093733673423779,-0.00098970144035241,0.0020896229080245,-0.00093733673423779,-0.00098970144035241,0.0020896229080245,1609870,81880,233,8
0.0419921875,0.0001953125,-0.00091206814643237,-0.00096464468501827,85.870634190628,-0.00012209390015132,-0.0001220942240826,0.00040697249859942,-0.00094200373176236,-0.00099458927307297,0.0020993773792008,-0.00094200373176236,-0.00099458927307297,0.0020993773792008,1609870,81880,246,8
0.0421875,0.0001953125,-0.00091943664288098,-0.00097203913238516,85.975817098932,-0.0001222434737184,-0.00012224379780957,0.00040747101678514,-0.00094667093949952,-0.00099947707048768,0.0021091317552444,-0.00094667093949952,-0.00099947707048768,0.0021091317552444,1609870,81880,231,8
0.0423828125,0.0001953125,-0.00092682837397629,-0.00097947725248125,86.080857880819,-0.00012239284525803,-0.000122393169635,0.00040796886148108,-0.00095133835639193,-0.00100436483294,0.00211888603592,-0.00095133835639193,-0.00100436483294,0.00211888603592,1609870,81880,233,8
0.042578125,0.0001953125,-0.00093424956374297,-0.00098692949338194,86.185756915626,-0.00012254201538106,-0.00012254233994935,0.00040846603445186,-0.00095600598045408,-0.0010092525618662,0.0021286402214418,-0.00095600598045408,-0.0010092525618662,0.0021286402214418,1609870,81880,226,8
0.0427734375,0.0001953125,-0.0009416909904157,-0.00099439092171023,86.290514527876,-0.00012269098451221,-0.00012269130920373,0.0004089625372154,-0.00096067381030872,-0.0010141402578171,0.0021383943116253,-0.00096067381030872,-0.0010141402578171,0.0021383943116253,1609870,81880,231,8
0.04296875,0.0001953125,-0.0009491518800843,-0.0010018475601219,86.395131077097,-0.00012283975317887,-0.00012284007784419,0.00040945837145464,-0.00096534184442594,-0.0010190279216817,0.0021481483065392,-0.00096534184442594,-0.0010190279216817,0.0021481483065392,1609870,81880,237,8
0.0431640625,0.0001953125,-0.00095662112852409,-0.0010093906367011,86.49960686471,-0.00012298832162725,-0.00012298864674745,0.00040995353871204,-0.0009700100808614,-0.0010239155549014,0.0021579022061001,-0.0009700100808614,-0.0010239155549014,0.0021579022061001,1609870,81880,237,8
0.043359375,0.0001953125,-0.00096413329600372,-0.0010169113598849,86.603942261433,-0.00012313669070293,-0.00012313701587583,0.000410448040639,-0.00097467851919525,-0.0010288031571892,0.0021676560104447,-0.00097467851919525,-0.0010288031571892,0.0021676560104447,1609870,81880,244,8
0.0435546875,0.0001953125,-0.00097165303404182,-0.0010244653650726,86.708137578011,-0.00012328486060108,-0.00012328518598511,0.00041094187873711,-0.0009793471576405,-0.0010336907297258,0.0021774097195173,-0.0009793471576405,-0.0010336907297258,0.0021774097195173,1609870,81880,227,8
0.04375,0.0001953125,-0.00097920220010881,-0.0010320328252368,86.812193126593,-0.0001234328318973,-0.00012343315739404,0.00041143505448863,-0.00098401599471278,-0.0010385782733195,0.0021871633332296,-0.00098401599471278,-0.0010385782733195,0.0021871633332296,1609870,81880,242,8
0.0439453125,0.0001953125,-0.00098676992248022,-0.0010396237923509,86.916109239129,-0.00012358060499774,-0.0001235809306377,0.00041192756946561,-0.00098868502889929,-0.001043465788927,0.0021969168516565,-0.00098868502889929,-0.001043465788927,0.0021969168516565,1609870,81880,246,8
0.044140625,0.0001953125,-0.00099436665301145,-0.0010472502257026,87.019886229245,-0.00012372818038085,-0.00012372850620381,0.0004124194251863,-0.0009933542593105,-0.0010483532768854,0.0022066702747975,-0.0009933542593105,-0.0010483532768854,0.0022066702747975,1609870,81880,253,8
0.0443359375,0.0001953125,-0.0010019741654846,-0.0010548517388677,87.123524430601,-0.00012387555852049,-0.00012387588430649,0.00041291062312025,-0.0009980236845229,-0.0010532407378145,0.0022164236026307,-0.0009980236845229,-0.0010532407378145,0.0022164236026307,1609870,81880,266,8
0.04453125,0.0001953125,-0.0010095992937666,-0.0010625298284337,87.227024113453,-0.00012402273968901,-0.00012402306580131,0.00041340116470232,-0.0010026933031949,-0.0010581281727469,0.0022261768351538,-0.0010026933031949,-0.0010581281727469,0.0022261768351538,1609870,81880,260,8
0.0447265625,0.0001953125,-0.0010172528163255,-0.0010702012282533,87.330385608239,-0.00012416972452569,-0.00012417005074813,0.00041389105139551,-0.0010073631147289,-0.0010630155815038,0.0022359299723544,-0.0010073631147289,-0.0010630155815038,0.0022359299723544,1609870,81880,265,8
0.044921875,0.0001953125,-0.0010249271929921,-0.0010778965331505,87.43360921165,-0.00012431651337312,-0.0001243168397245,0.00041438028463871,-0.0010120331175672,-0.0010679029651444,0.0022456830142527,-0.0010120331175672,-0.0010679029651444,0.0022456830142527,1609870,81880,248,8
0.0451171875,0.0001953125,-0.0010326227660723,-0.0010856119605442,87.53669522,-0.00012446310665961,-0.00012446343313332,0.00041486886583136,-0.0010167033107446,-0.0010727903240478,0.0022554359608308,-0.0010167033107446,-0.0010727903240478,0.0022554359608308,1609870,81880,258,8
0.0453125,0.0001953125,-0.0010403371940353,-0.0010933455006428,87.63964393234,-0.00012460950480211,-0.00012460983139358,0.00041535679638459,-0.0010213736932177,-0.0010776776586716,0.0022651888120781,-0.0010213736932177,-0.0010776776586716,0.0022651888120781,1609870,81880,278,8
0.0455078125,0.0001953125,-0.0010480747789625,-0.001101097681815,87.742455642736,-0.00012475570823837,-0.00012475603491976,0.00041584407769893,-0.0010260442640391,-0.0010825649694163,0.0022749415679962,-0.0010260442640391,-0.0010825649694163,0.0022749415679962,1609870,81880,268,8
0.045703125,0.0001953125,-0.0010558326795143,-0.0011088756927277,87.845130637899,-0.00012490171735233,-0.00012490204415762,0.00041633071113939,-0.0010307150211431,-0.0010874522578183,0.0022846942285908,-0.0010307150211431,-0.0010874522578183,0.0022846942285908,1609870,81880,265,8
0.0458984375,0.0001953125,-0.0010636117032286,-0.0011166732125068,87.94766920317,-0.00012504753256251,-0.00012504785948177,0.00041681669805045,-0.0010353859630897,-0.0010923395247518,0.0022944467938477,-0.0010353859630897,-0.0010923395247518,0.0022944467938477,1609870,81880,272,8
0.04609375,0.0001953125,-0.0010714119213247,-0.0011244913084633,88.050071624618,-0.00012519315427448,-0.00012519348130387,0.00041730203978951,-0.0010400570889662,-0.0010972267705958,0.0023041992637731,-0.0010400570889662,-0.0010972267705958,0.0023041992637731,1609870,81880,290,8
0.0462890625,0.0001953125,-0.0010792315705449,-0.0011323254672087,88.152338181502,-0.00012533858288332,-0.00012533891000212,0.00041778673767115,-0.0010447283977669,-0.0011021139958064,0.002313951638359,-0.0010447283977669,-0.0011021139958064,0.002313951638359,1609870,81880,299,8
0.046484375,0.0001953125,-0.0010870738219436,-0.0011401816985302,88.254469152206,-0.00012548381879135,-0.00012548414599627,0.00041827079302778,-0.0010493998891664,-0.0011070012001946,0.0023237039176012,-0.0010493998891664,-0.0011070012001946,0.0023237039176012,1609870,81880,270,8
0.0466796875,0.0001953125,-0.0010948841591873,-0.0011477089907267,88.356464697488,-0.00012562886246781,-0.00012562918792886,0.00041875420604471,-0.00105407156123,-0.0011118883824606,0.0023334560993386,-0.00105407156123,-0.0011118883824606,0.0023334560993386,1609870,81880,183,7
0.046875,0.0001953125,-0.0011027874487005,-0.0011556587002736,88.458325300555,-0.00012577371412325,-0.0001257740398703,0.00041923698025782,-0.0010587434127213,-0.0011167755481819,0.0023432081871675,-0.0010587434127213,-0.0011167755481819,0.0023432081871675,1609870,81880,183,7
0.0470703125,0.0001953125,-0.0011106672531816,-0.0011640967154298,88.560051211154,-0.00012591837346723,-0.00012591870265349,0.00041971911677888,-0.0010634154422988,-0.0011216626984632,0.0023529601814202,-0.0010634154422988,-0.0011216626984632,0.0023529601814202,1609870,81880,184,7
0.047265625,0.0001953125,-0.0011185957652082,-0.0011717267814472,88.661642679896,-0.00012606284304123,-0.00012606317038872,0.00042020061505526,-0.0010680876508627,-0.0011265498267576,0.0023627120792456,-0.0010680876508627,-0.0011265498267576,0.0023627120792456,1609870,81880,196,7
0.0474609375,0.0001953125,-0.00112654365586,-0.0011797920219732,88.763099815854,-0.00012620712109387,-0.00012620744916437,0.00042068147732966,-0.0010727600355994,-0.0011314369393181,0.0023724638819889,-0.0010727600355994,-0.0011314369393181,0.0023724638819889,1609870,81880,191,7
0.04765625,0.0001953125,-0.0011345168678187,-0.0011877053129396,88.864422895317,-0.0001263512088809,-0.00012635153658222,0.00042116170408517,-0.0010774325958053,-0.001136324033798,0.0023822155882254,-0.0010774325958053,-0.001136324033798,0.0023822155882254,1609870,81880,199,7
0.0478515625,0.0001953125,-0.0011425166315222,-0.0011956151203242,88.965612405643,-0.00012649510688999,-0.00012649543403708,0.0004216412978444,-0.0010821053311743,-0.0011412111119722,0.0023919672000639,-0.0010821053311743,-0.0011412111119722,0.0023919672000639,1609870,81880,194,7
0.048046875,0.0001953125,-0.0011505269055217,-0.0012036786592377,89.06666837877,-0.00012663881486701,-0.00012663914234227,0.00042212025895943,-0.0010867782390063,-0.0011460981756049,0.0024017187163613,-0.0010867782390063,-0.0011460981756049,0.0024017187163613,1609870,81880,182,7
0.0482421875,0.0001953125,-0.0011585229371433,-0.0012117986883775,89.167591208302,-0.00012678233339252,-0.00012678266163174,0.00042259858912222,-0.0010914513194708,-0.0011509852241617,0.0024114701377304,-0.0010914513194708,-0.0011509852241617,0.0024114701377304,1609870,81880,188,7
0.0484375,0.0001953125,-0.001166581867317,-0.001219850223636,89.268381076637,-0.00012692566326915,-0.00012692599146282,0.00042307628912921,-0.0010961245719833,-0.0011558722572942,0.0024212214636747,-0.0010961245719833,-0.0011558722572942,0.0024212214636747,1609870,81880,181,7
0.0486328125,0.0001953125,-0.0011746525501863,-0.0012277531693876,89.369038185396,-0.00012706880465506,-0.00012706913181528,0.00042355335974934,-0.0011007979942297,-0.0011607592756727,0.0024309726931814,-0.0011007979942297,-0.0011607592756727,0.0024309726931814,1609870,81880,187,7
0.048828125,0.0001953125,-0.0011827427152912,-0.0012360876628255,89.469562732925,-0.00012721175704405,-0.0001272120857096,0.00042402980275848,-0.001105471584548,-0.0011656462830573,0.0024407238276101,-0.001105471584548,-0.0011656462830573,0.0024407238276101,1609870,81880,188,7
0.0490234375,0.0001953125,-0.001190928907197,-0.0012441712979906,89.569955442387,-0.00012735452279732,-0.000127354850831,0.0004245056207225,-0.0011101453455522,-0.001170533276494,0.0024504748691404,-0.0011101453455522,-0.001170533276494,0.0024504748691404,1609870,81880,296,8
0.04921875,0.0001953125,-0.0011990641132221,-0.001252307497998,89.670215900995,-0.00012749710019982,-0.00012749742823963,0.00042498081190748,-0.0011148192727399,-0.0011754202572559,0.0024602258134638,-0.0011148192727399,-0.0011754202572559,0.0024602258134638,1609870,81880,299,8
0.0494140625,0.0001953125,-0.0012072206661979,-0.0012604683305365,89.770344652314,-0.00012763949040693,-0.0001276398184731,0.00042545537895267,-0.0011194933658585,-0.0011803072264608,0.0024699766623919,-0.0011194933658585,-0.0011803072264608,0.0024699766623919,1609870,81880,280,8
