x,y,type,temp,stress
160.38,0.005369,,,
161.35,0.005391,,,
161.85,0.005425,,,
163.41,0.005466,,,
164.55,0.005487,,,
165.48,0.005522,,,
166.08,0.005537,,,
167.47,0.005581,,,
168.52,0.005599,,,
169.19,0.005623,,,
170.07,0.005649,,,
170.86,0.005656,,,
172.27,0.005707,,,
174.19,0.005761,,,
176.23,0.005825,,,
177.16,0.005845,,,
178.18,0.005875,,,
179.3,0.005898,,,
180.12,0.005921,,,
180.98,0.005943,,,
182.42,0.005989,,,
183.02,0.006004,,,
183.62,0.00602,,,
184.42,0.00604,,,
185.26,0.00606,,,
186.07,0.006088,,,
187.46,0.006125,,,
188.46,0.006147,,,
189.51,0.006179,,,
190.16,0.006201,,,
190.86,0.006234,,,
191.65,0.006247,,,
192.46,0.006265,,,
193.55,0.006294,,,
194.2,0.006307,,,
194.93,0.006331,,,
195.97,0.006368,,,
196.7,0.006386,,,
197.77,0.006415,,,
199.25,0.006456,,,
200.22,0.00648,,,
200.92,0.006489,,,
202.52,0.006539,,,
203.23,0.006556,,,
204.23,0.006579,,,
205.09,0.00661,,,
206.4,0.006643,,,
207.28,0.006663,,,
208.5,0.006701,,,
209.13,0.006709,,,
210.25,0.006738,,,
210.92,0.006766,,,
211.97,0.006781,,,
213.49,0.006822,,,
214.77,0.006854,,,
215.49,0.006868,,,
216.37,0.006897,,,
217.14,0.006911,,,
218.04,0.006931,,,
219.63,0.006982,,,
220.78,0.007005,,,
222.35,0.007064,,,
223.23,0.00708,,,
224.45,0.007115,,,
225.32,0.00713,,,
226,0.007156,,,
226.79,0.007173,,,
227.54,0.007192,,,
228.74,0.007229,,,
230.09,0.007262,,,
231.24,0.007288,,,
232.27,0.007309,,,
233.28,0.007346,,,
234.24,0.007369,,,
234.88,0.007382,,,
235.98,0.007413,,,
236.81,0.007436,,,
237.63,0.007444,,,
239.23,0.007496,,,
240,0.00751,,,
241.9,0.007552,,,
242.65,0.007576,,,
243.42,0.0076,,,
244.24,0.007617,,,
245.36,0.007655,,,
246.42,0.007686,,,
247.36,0.007704,,,
248.08,0.007717,,,
249.51,0.007767,,,
250.21,0.007776,,,
251.91,0.007832,,,
252.61,0.00784,,,
253.68,0.00788,,,
254.3,0.007889,,,
254.95,0.007909,,,
255.98,0.007938,,,
256.84,0.007964,,,
257.85,0.007987,,,
258.95,0.008017,,,
259.91,0.00804,,,
260.72,0.00806,,,
261.36,0.008087,,,
262.49,0.008111,,,
263.19,0.008131,,,
264.66,0.008165,,,
265.38,0.008182,,,
266.41,0.008213,,,
267.33,0.008232,,,
268.13,0.008254,,,
268.82,0.00827,,,
269.62,0.008293,,,
270.37,0.008321,,,
271.89,0.008359,,,
273.07,0.00838,,,
274.74,0.00843,,,
275.59,0.008455,,,
276.21,0.008462,,,
277.02,0.00849,,,
277.86,0.008516,,,
278.78,0.008542,,,
279.96,0.00857,,,
280.81,0.0086,,,
281.65,0.008611,,,
283.21,0.00866,,,
283.98,0.008682,,,
284.57,0.008694,,,
285.27,0.008722,,,
286.74,0.00876,,,
288.19,0.008801,,,
288.89,0.008822,,,
289.76,0.008848,,,
291.04,0.008885,,,
292.17,0.008923,,,
293.81,0.008906,,,
294.43,0.008971,,,
295.8,0.009019,,,
296.78,0.009048,,,
298.48,0.009098,,,
299.08,0.009123,,,
300.12,0.009142,,,
301,0.00917,,,
302.44,0.009208,,,
303.94,0.009258,,,
304.64,0.009281,,,
305.22,0.009282,,,
306.71,0.009323,,,
308.28,0.009388,,,
308.96,0.009391,,,
310.01,0.009432,,,
311.16,0.009454,,,
311.76,0.009474,,,
312.78,0.009501,,,
313.67,0.009525,,,
314.78,0.009555,,,
316.9,0.009623,,,
318.34,0.009671,,,
319.4,0.009693,,,
320.07,0.009703,,,
321.11,0.009738,,,
322.42,0.009778,,,
323.01,0.009794,,,
324.21,0.009829,,,
325.39,0.009864,,,
326.43,0.009886,,,
327.45,0.00992,,,
328.26,0.009949,,,
330,0.009992,,,
331.08,0.010015,,,
332.44,0.010065,,,
333.27,0.01008,,,
334.04,0.010101,,,
334.74,0.010119,,,
335.81,0.010161,,,
336.71,0.010191,,,
337.61,0.010216,,,
338.61,0.010245,,,
339.59,0.010276,,,
340.85,0.010308,,,
342.08,0.010346,,,
342.78,0.010367,,,
343.37,0.010386,,,
344,0.010388,,,
344.75,0.010416,,,
345.7,0.010451,,,
346.54,0.010475,,,
348,0.010514,,,
348.77,0.010542,,,
349.81,0.010559,,,
350.47,0.010586,,,
351.12,0.010601,,,
351.99,0.010624,,,
353.44,0.010672,,,
354.08,0.010686,,,
354.74,0.010711,,,
355.58,0.010726,,,
356.38,0.010744,,,
358.35,0.010802,,,
359.08,0.010827,,,
359.7,0.010839,,,
360.8,0.010864,,,
361.52,0.01089,,,
362.4,0.010907,,,
363.1,0.010929,,,
364.12,0.010963,,,
365.82,0.010999,,,
366.81,0.011032,,,
368.24,0.011079,,,
369.38,0.011103,,,
370.7,0.011143,,,
371.93,0.011173,,,
373.08,0.011202,,,
374.32,0.011248,,,
375.13,0.01126,,,
376.52,0.011297,,,
377.55,0.011335,,,
378.52,0.011363,,,
379.14,0.011376,,,
379.86,0.011394,,,
381.49,0.011438,,,
383.03,0.011481,,,
384.04,0.011511,,,
384.54,0.011533,,,
385.4,0.01156,,,
386.5,0.011593,,,
387.1,0.011612,,,
388.13,0.011632,,,
389.3,0.011672,,,
390.4,0.011699,,,
391.95,0.011751,,,
392.84,0.011777,,,
393.62,0.011798,,,
394.52,0.011822,,,
395.89,0.011858,,,
397.36,0.011915,,,
398.18,0.011928,,,
399.54,0.01197,,,
400.33,0.012011,,,
401.18,0.012029,,,
403.13,0.012085,,,
404.12,0.012114,,,
406.35,0.01217,,,
406.99,0.012197,,,
408.24,0.01223,,,
408.82,0.012249,,,
410.21,0.012296,,,
411.64,0.012327,,,
413.16,0.012389,,,
414.43,0.012414,,,
415.41,0.012443,,,
416.21,0.01247,,,
417.35,0.012515,,,
418.4,0.012543,,,
420.42,0.012599,,,
421.54,0.01264,,,
422.37,0.012654,,,
422.97,0.012686,,,
423.85,0.012707,,,
425.11,0.012749,,,
425.86,0.012755,,,
426.86,0.012787,,,
427.59,0.01281,,,
428.34,0.012822,,,
430.4,0.01289,,,
431.78,0.012927,,,
433.75,0.012969,,,
435.55,0.013032,,,
436.34,0.013054,,,
437.32,0.013086,,,
438.9,0.013132,,,
440.14,0.013168,,,
441.61,0.013213,,,
442.99,0.013242,,,
444.56,0.013301,,,
445.3,0.013319,,,
445.91,0.013326,,,
446.61,0.013361,,,
447.66,0.01338,,,
448.28,0.013409,,,
449.03,0.013439,,,
449.88,0.013445,,,
450.42,0.013473,,,
451.5,0.013492,,,
452.19,0.013525,,,
453.37,0.013556,,,
454.47,0.013581,,,
455.19,0.013594,,,
455.77,0.013616,,,
456.71,0.013649,,,
457.34,0.013675,,,
458.21,0.013693,,,
459.19,0.013719,,,
460.45,0.013757,,,
461.3,0.013778,,,
461.93,0.013794,,,
462.61,0.013826,,,
463.43,0.013849,,,
464.72,0.013889,,,
465.3,0.013901,,,
466.15,0.013925,,,
466.8,0.013951,,,
467.39,0.013952,,,
468.22,0.013989,,,
468.97,0.014012,,,
469.86,0.014032,,,
470.96,0.014074,,,
472.16,0.014103,,,
473.16,0.01413,,,
473.84,0.014136,,,
474.64,0.01418,,,
475.66,0.014201,,,
476.46,0.014227,,,
477.26,0.01425,,,
478.72,0.014289,,,
479.7,0.014322,,,
480.28,0.014327,,,
481.34,0.014368,,,
482.47,0.014395,,,
484.21,0.014439,,,
484.81,0.014464,,,
485.91,0.014492,,,
487.02,0.014519,,,
487.66,0.01454,,,
488.81,0.014565,,,
490.08,0.014602,,,
490.75,0.014629,,,
491.58,0.014643,,,
492.65,0.014675,,,
494.33,0.014734,,,
495.32,0.014754,,,
496.45,0.014789,,,
497.6,0.014818,,,
498.29,0.014849,,,
499.41,0.014872,,,
500.81,0.014916,,,
501.51,0.014935,,,
502.23,0.014966,,,
503.01,0.014985,,,
504.28,0.015023,,,
505.73,0.015051,,,
506.56,0.015087,,,
507.2,0.015092,,,
508.08,0.015127,,,
509.95,0.015175,,,
511.4,0.01523,,,
512.19,0.015241,,,
513.45,0.015288,,,
514.67,0.015322,,,
515.99,0.01536,,,
517.63,0.015403,,,
518.28,0.015423,,,
519.11,0.015452,,,
519.81,0.01547,,,
521.38,0.01552,,,
521.96,0.015526,,,
523.98,0.015585,,,
524.7,0.0156,,,
525.4,0.015626,,,
526.07,0.01564,,,
527.09,0.015662,,,
528.05,0.015695,,,
528.77,0.015718,,,
530.16,0.015755,,,
530.97,0.015772,,,
532.23,0.01582,,,
534.08,0.01586,,,
535.13,0.015902,,,
536.45,0.015931,,,
537.66,0.015968,,,
538.35,0.015984,,,
539.12,0.016009,,,
540.65,0.016052,,,
541.64,0.016074,,,
542.77,0.01611,,,
543.64,0.016129,,,
544.29,0.016159,,,
545.11,0.016167,,,
545.79,0.016189,,,
546.94,0.016218,,,
547.53,0.016243,,,
548.34,0.016262,,,
549.34,0.01628,,,
550.18,0.016309,,,
551.2,0.016332,,,
552.16,0.016367,,,
553.13,0.016404,,,
553.82,0.016417,,,
555.2,0.016449,,,
556.22,0.01649,,,
556.82,0.016499,,,
557.74,0.016519,,,
558.5,0.016552,,,
559.77,0.016588,,,
560.41,0.016611,,,
561.21,0.016629,,,
561.82,0.01666,,,
563.09,0.016698,,,
564.11,0.016724,,,
565.73,0.016761,,,
566.43,0.016796,,,
567.05,0.016802,,,
567.83,0.016829,,,
568.88,0.016867,,,
570.52,0.016924,,,
571.34,0.016925,,,
572.34,0.016958,,,
572.97,0.016983,,,
573.94,0.017016,,,
574.71,0.01704,,,
575.47,0.017053,,,
576.31,0.017076,,,
577.64,0.01711,,,
578.26,0.017138,,,
579.99,0.017186,,,
581.28,0.017214,,,
582,0.017241,,,
584.02,0.017287,,,
585.08,0.017327,,,
585.9,0.017345,,,
586.55,0.017381,,,
587.8,0.017404,,,
588.37,0.017435,,,
589.49,0.017461,,,
590.21,0.017488,,,
590.91,0.017508,,,
591.59,0.017523,,,
592.29,0.017536,,,
593.54,0.017575,,,
594.79,0.01761,,,
595.98,0.017646,,,
596.86,0.01767,,,
597.93,0.017713,,,
599.37,0.017734,,,
600.35,0.017763,,,
601.49,0.017799,,,
602.69,0.017825,,,
603.75,0.017866,,,
604.81,0.017894,,,
606.51,0.017944,,,
607.29,0.017964,,,
608.11,0.01799,,,
609.24,0.018032,,,
610.06,0.018053,,,
610.86,0.018073,,,
611.45,0.01809,,,
612.3,0.018117,,,
613.03,0.018137,,,
613.75,0.018151,,,
614.4,0.018172,,,
615.12,0.0182,,,
615.9,0.018225,,,
616.6,0.018234,,,
618.15,0.018291,,,
618.87,0.018302,,,
619.52,0.018326,,,
620.24,0.018342,,,
621.37,0.018373,,,
622.28,0.018401,,,
624.14,0.018441,,,
625.1,0.018487,,,
625.95,0.018519,,,
627.43,0.018552,,,
628.2,0.018561,,,
628.93,0.018587,,,
630.35,0.01865,,,
630.99,0.018662,,,
632.75,0.018708,,,
633.57,0.018731,,,
634.54,0.018771,,,
635.92,0.018809,,,
636.62,0.018815,,,
637.24,0.018851,,,
637.89,0.018857,,,
638.86,0.018889,,,
639.83,0.018923,,,
640.61,0.018962,,,
641.41,0.018959,,,
642.51,0.019004,,,
643.37,0.019033,,,
644.2,0.019057,,,
646.15,0.019107,,,
647.52,0.01914,,,
648.47,0.019193,,,
649.42,0.019202,,,
649.99,0.019237,,,
651.07,0.01927,,,
651.88,0.019299,,,
653.13,0.019325,,,
653.93,0.019356,,,
654.83,0.019378,,,
656.15,0.019411,,,
657.3,0.019457,,,
658.25,0.019479,,,
658.88,0.019503,,,
660.85,0.019553,,,
662.22,0.019593,,,
663,0.019623,,,
664.79,0.01968,,,
665.47,0.019696,,,
666.61,0.01972,,,
667.61,0.019761,,,
668.29,0.019787,,,
669.01,0.019807,,,
670.98,0.019852,,,
672.2,0.019893,,,
672.88,0.01991,,,
673.78,0.019937,,,
674.87,0.019975,,,
675.47,0.019991,,,
676.7,0.02003,,,
677.97,0.02007,,,
678.99,0.020096,,,
679.91,0.020118,,,
681.31,0.020167,,,
682.16,0.020194,,,
682.93,0.02021,,,
684.11,0.020243,,,
685.51,0.020299,,,
686.51,0.020325,,,
687.31,0.020347,,,
688.27,0.020364,,,
689.62,0.020408,,,
690.97,0.020444,,,
691.75,0.020465,,,
693.24,0.020502,,,
693.82,0.02053,,,
694.44,0.020545,,,
695.04,0.020561,,,
695.71,0.02058,,,
696.79,0.020612,,,
698.09,0.020649,,,
698.88,0.020658,,,
699.93,0.020696,,,
701.56,0.020753,,,
702.8,0.020774,,,
703.9,0.020813,,,
704.7,0.020836,,,
705.6,0.020866,,,
706.92,0.020904,,,
708.05,0.020935,,,
708.76,0.020962,,,
709.71,0.020975,,,
710.46,0.021005,,,
711.16,0.02103,,,
711.96,0.021056,,,
712.63,0.02107,,,
713.94,0.021111,,,
715.86,0.021162,,,
717.23,0.021196,,,
718.28,0.021221,,,
719.18,0.021249,,,
720.25,0.021285,,,
720.87,0.021292,,,
721.45,0.021322,,,
722.77,0.02135,,,
723.77,0.021392,,,
725.06,0.021425,,,
726.63,0.021476,,,
727.26,0.021479,,,
728.96,0.021547,,,
730.18,0.02157,,,
730.83,0.021608,,,
731.9,0.021636,,,
732.95,0.021666,,,
733.58,0.02168,,,
734.97,0.021722,,,
735.82,0.021753,,,
737.3,0.021786,,,
738.66,0.021837,,,
739.41,0.021851,,,
740.97,0.021877,,,
742.13,0.021917,,,
743.68,0.021952,,,
744.6,0.021997,,,
745.33,0.022011,,,
746.76,0.022072,,,
747.67,0.022099,,,
748.33,0.022123,,,
748.97,0.02214,,,
749.9,0.02217,,,
750.57,0.022179,,,
751.57,0.022215,,,
752.17,0.022225,,,
753.1,0.022258,,,
755.06,0.022304,,,
755.96,0.022331,,,
756.59,0.022349,,,
757.34,0.022371,,,
757.98,0.02239,,,
758.79,0.022414,,,
759.5,0.022441,,,
760.13,0.02246,,,
761.21,0.022489,,,
761.85,0.022514,,,
763.08,0.022533,,,
763.98,0.02256,,,
764.88,0.022581,,,
766.45,0.022637,,,
767.44,0.022652,,,
768.29,0.02269,,,
769.44,0.022727,,,
770.22,0.022739,,,
771.43,0.022776,,,
773.14,0.02284,,,
774.8,0.022867,,,
776,0.022914,,,
776.95,0.022944,,,
777.65,0.022967,,,
778.53,0.022988,,,
779.43,0.023007,,,
780.08,0.023032,,,
780.87,0.023057,,,
781.64,0.02307,,,
783.2,0.02312,,,
784.14,0.023143,,,
785.19,0.023181,,,
786.06,0.023201,,,
787.19,0.023224,,,
789.38,0.023301,,,
790.06,0.023337,,,
791.5,0.023367,,,
792.31,0.023386,,,
792.98,0.023411,,,
793.88,0.023438,,,
794.68,0.023467,,,
795.59,0.023494,,,
796.3,0.023504,,,
797,0.023529,,,
798.27,0.023565,,,
798.94,0.023585,,,
799.59,0.023603,,,
800.44,0.02363,,,
801.79,0.023671,,,
803.36,0.023726,,,
804.36,0.023756,,,
805.48,0.023796,,,
806.86,0.023824,,,
808.42,0.023874,,,
809.78,0.023917,,,
810.37,0.023926,,,
811,0.02395,,,
811.62,0.023962,,,
812.24,0.023997,,,
814.11,0.024043,,,
816.11,0.024097,,,
817.34,0.024141,,,
817.98,0.024161,,,
819.9,0.02423,,,
821.21,0.024264,,,
822.95,0.024329,,,
824.58,0.024365,,,
825.29,0.024387,,,
826.12,0.024417,,,
826.84,0.024433,,,
827.49,0.024449,,,
828.96,0.024501,,,
829.89,0.024526,,,
830.54,0.02454,,,
832.33,0.024603,,,
833.31,0.024626,,,
834.08,0.024649,,,
835.38,0.024689,,,
836,0.024702,,,
836.76,0.024728,,,
837.73,0.024759,,,
838.82,0.024795,,,
839.95,0.024824,,,
842.14,0.024897,,,
843.16,0.024923,,,
843.74,0.024941,,,
844.82,0.024974,,,
845.56,0.025002,,,
846.64,0.02503,,,
848.04,0.025078,,,
848.66,0.025094,,,
849.65,0.025127,,,
850.98,0.025164,,,
852.1,0.025199,,,
852.68,0.025214,,,
853.4,0.02523,,,
854.48,0.025267,,,
855.99,0.025303,,,
856.62,0.025325,,,
857.35,0.025353,,,
857.97,0.025363,,,
858.69,0.025386,,,
860.16,0.025441,,,
860.84,0.025453,,,
861.99,0.025481,,,
862.78,0.025513,,,
863.56,0.025529,,,
864.3,0.025554,,,
865,0.025571,,,
865.58,0.025591,,,
866.45,0.025614,,,
867.57,0.025647,,,
869.27,0.025687,,,
870.97,0.025743,,,
871.59,0.02577,,,
872.17,0.025782,,,
872.99,0.025814,,,
873.99,0.025843,,,
874.67,0.025866,,,
875.36,0.025887,,,
876.28,0.025901,,,
877.46,0.025948,,,
878.49,0.025978,,,
879.91,0.02602,,,
880.75,0.026044,,,
881.71,0.026079,,,
883.1,0.026122,,,
883.98,0.026139,,,
884.58,0.026157,,,
885.32,0.026178,,,
886.97,0.026231,,,
887.64,0.026248,,,
889.02,0.026293,,,
889.62,0.026315,,,
890.66,0.026351,,,
891.43,0.026368,,,
893.06,0.026424,,,
893.73,0.026446,,,
894.63,0.026469,,,
895.33,0.026492,,,
896.38,0.026523,,,
897.43,0.026562,,,
898.58,0.026598,,,
900.08,0.026638,,,
901.04,0.026658,,,
902.1,0.026699,,,
903.49,0.026732,,,
904.42,0.026757,,,
905.14,0.026787,,,
905.92,0.026793,,,
907.29,0.026835,,,
908.33,0.026886,,,
908.91,0.026899,,,
909.53,0.026908,,,
910.56,0.026946,,,
911.85,0.026988,,,
912.8,0.027017,,,
914,0.027047,,,
914.9,0.027083,,,
915.59,0.027095,,,
916.45,0.027124,,,
917.62,0.02716,,,
919.31,0.027205,,,
920.27,0.027236,,,
921.06,0.027275,,,
923.23,0.027331,,,
923.88,0.027351,,,
924.58,0.027375,,,
925.51,0.027403,,,
927.18,0.027449,,,
927.98,0.027467,,,
929.37,0.027523,,,
930.47,0.027539,,,
931.25,0.027564,,,
932.1,0.027576,,,
932.75,0.027609,,,
934.14,0.027658,,,
934.86,0.027687,,,
935.62,0.0277,,,
937.24,0.027748,,,
938.36,0.027784,,,
939.21,0.027807,,,
940.31,0.02785,,,
941.2,0.027868,,,
941.8,0.02789,,,
942.38,0.027912,,,
943.15,0.027919,,,
943.73,0.027945,,,
944.7,0.027969,,,
946.12,0.028005,,,
947.15,0.028037,,,
948.12,0.028073,,,
948.79,0.028089,,,
950.32,0.028129,,,
950.91,0.028143,,,
951.88,0.028179,,,
952.88,0.028214,,,
953.48,0.028239,,,
954.71,0.028274,,,
955.61,0.028295,,,
956.63,0.028313,,,
957.25,0.028336,,,
958.88,0.028391,,,
959.48,0.028411,,,
961.7,0.02848,,,
962.39,0.028493,,,
963.91,0.028539,,,
964.89,0.028573,,,
965.86,0.028601,,,
966.89,0.028628,,,
967.93,0.028655,,,
968.83,0.028691,,,
969.58,0.028712,,,
970.41,0.028739,,,
971.01,0.028755,,,
972.43,0.028803,,,
973.43,0.028823,,,
974.38,0.028856,,,
975.15,0.028888,,,
976.6,0.028926,,,
977.47,0.028944,,,
978.26,0.028973,,,
979.17,0.029005,,,
979.79,0.02902,,,
980.64,0.02904,,,
981.53,0.029066,,,
982.26,0.029086,,,
982.91,0.029108,,,
984.65,0.029152,,,
985.48,0.029181,,,
986.2,0.029204,,,
987.35,0.029238,,,
988.2,0.029255,,,
989.85,0.029317,,,
990.97,0.029347,,,
992.2,0.029377,,,
992.9,0.029408,,,
993.62,0.029433,,,
994.34,0.029449,,,
995.44,0.029477,,,
996.14,0.0295,,,
997.21,0.029541,,,
998.14,0.029563,,,
999.9,0.02961,,,
1000.88,0.029641,,,
1001.56,0.029664,,,
1002.37,0.029685,,,
1003.05,0.029701,,,
1004.43,0.029744,,,
1005.24,0.029768,,,
1006.52,0.02981,,,
1007.4,0.029836,,,
1008.29,0.029854,,,
1009.44,0.029894,,,
1010.37,0.029917,,,
1011.14,0.02995,,,
1012.09,0.029969,,,
1012.94,0.030003,,,
1013.73,0.030023,,,
1015.11,0.030071,,,
1016.03,0.030099,,,
1016.88,0.03013,,,
1017.63,0.030159,,,
1018.37,0.030178,,,
1019.1,0.030199,,,
1020.79,0.030257,,,
1022.05,0.030298,,,
1022.65,0.030312,,,
1023.36,0.030344,,,
1024.14,0.030362,,,
1025.12,0.03039,,,
1025.97,0.030415,,,
1026.74,0.03044,,,
1027.34,0.030457,,,
1028.49,0.030489,,,
1029.31,0.030519,,,
1030.55,0.030554,,,
1031.26,0.030578,,,
1032.08,0.030605,,,
1033.32,0.030636,,,
1035.24,0.030695,,,
1036.55,0.030736,,,
1037.65,0.030766,,,
1038.66,0.030805,,,
1039.71,0.030842,,,
1040.67,0.030877,,,
1041.81,0.030918,,,
1043.03,0.030955,,,
1043.93,0.030981,,,
1045.03,0.03101,,,
1045.78,0.03103,,,
1046.97,0.031076,,,
1047.55,0.03109,,,
1048.73,0.031139,,,
1050,0.031181,,,
1050.65,0.031206,,,
1051.47,0.031228,,,
1052.22,0.03126,,,
1054.14,0.031315,,,
1055.54,0.031352,,,
1056.94,0.031396,,,
1057.61,0.031415,,,
1058.81,0.031449,,,
1060.08,0.031494,,,
1060.66,0.031502,,,
1061.38,0.031531,,,
1062.1,0.031558,,,
1063.45,0.031601,,,
1064.07,0.03162,,,
1065.04,0.031641,,,
1066.25,0.031684,,,
1067.35,0.031718,,,
1068.01,0.031741,,,
1069.36,0.031772,,,
1070.22,0.0318,,,
1071.24,0.031834,,,
1072.13,0.031858,,,
1073.68,0.031899,,,
1074.76,0.031931,,,
1075.96,0.03197,,,
1077,0.032008,,,
1077.68,0.03203,,,
1078.6,0.032042,,,
1079.73,0.032088,,,
1080.67,0.032106,,,
1081.62,0.032145,,,
1082.65,0.032168,,,
1083.84,0.03221,,,
1084.62,0.032244,,,
1086.08,0.032281,,,
1086.93,0.03231,,,
1088.58,0.032363,,,
1089.56,0.032396,,,
1090.23,0.032425,,,
1090.85,0.032439,,,
1091.68,0.032472,,,
1092.65,0.032501,,,
1093.48,0.032529,,,
1094.38,0.03255,,,
1095.34,0.032594,,,
1096.19,0.032623,,,
1097.12,0.032649,,,
1097.91,0.032683,,,
1098.92,0.032717,,,
1099.94,0.032736,,,
1100.66,0.032784,,,
1102.06,0.032824,,,
1103.09,0.032861,,,
1104.18,0.03289,,,
1105.01,0.032913,,,
1105.9,0.032948,,,
1107.02,0.032981,,,
1107.7,0.032998,,,
1109.23,0.033043,,,
1110.25,0.033087,,,
1110.97,0.033108,,,
1112.77,0.03317,,,
1114.09,0.033201,,,
1115.37,0.033243,,,
1116.44,0.033277,,,
1117.36,0.033311,,,
1118.23,0.033338,,,
1119.05,0.033361,,,
1119.95,0.033391,,,
1120.66,0.033407,,,
1121.41,0.033426,,,
1122.7,0.033464,,,
1123.68,0.033495,,,
1124.38,0.0335,,,
1125.37,0.033536,,,
1125.99,0.033556,,,
1127.19,0.033594,,,
1128.27,0.033629,,,
1129.56,0.033664,,,
1131.14,0.033721,,,
1132.39,0.033762,,,
1133.21,0.033789,,,
1134.48,0.033828,,,
1135.08,0.033848,,,
1135.81,0.033868,,,
1136.4,0.033888,,,
1137.03,0.033904,,,
1138.12,0.033937,,,
1139.08,0.03396,,,
1140.1,0.033987,,,
1140.72,0.03401,,,
1141.52,0.03403,,,
1142.22,0.034049,,,
1143.89,0.034091,,,
1145.51,0.03414,,,
1146.13,0.03415,,,
1147.11,0.034172,,,
1148.08,0.034206,,,
1148.98,0.034233,,,
1150.18,0.034266,,,
1150.78,0.034277,,,
1151.45,0.034302,,,
1152.3,0.03432,,,
1152.95,0.034351,,,
1153.63,0.034355,,,
1155.55,0.034431,,,
1156.17,0.034439,,,
1157.07,0.034469,,,
1158.36,0.034505,,,
1159.09,0.034539,,,
1159.69,0.034549,,,
1160.98,0.034591,,,
1161.76,0.034608,,,
1162.71,0.034636,,,
1164.3,0.034696,,,
1165.05,0.034713,,,
1165.91,0.034747,,,
1167.12,0.034784,,,
1168.7,0.03483,,,
1169.99,0.03486,,,
