x,y,type,temp,stress
57.53,0.007874,,,
58.33,0.007978,,,
58.58,0.008013,,,
58.88,0.00805,,,
59.38,0.0081,,,
59.56,0.008138,,,
59.81,0.00816,,,
60.08,0.008194,,,
60.63,0.008251,,,
60.93,0.008285,,,
61.45,0.008343,,,
61.78,0.008397,,,
62.13,0.008435,,,
62.55,0.008492,,,
62.87,0.008532,,,
63.13,0.008535,,,
63.15,0.008562,,,
63.55,0.008612,,,
63.87,0.008657,,,
64.53,0.008736,,,
65.2,0.008821,,,
65.63,0.008881,,,
66.04,0.008928,,,
66.2,0.008957,,,
66.55,0.008989,,,
66.95,0.009041,,,
67.69,0.009128,,,
67.77,0.009154,,,
67.85,0.00914,,,
68.2,0.009207,,,
68.7,0.009263,,,
69.24,0.009331,,,
69.51,0.009359,,,
69.89,0.009422,,,
70.46,0.009473,,,
71.09,0.009549,,,
71.57,0.00962,,,
71.97,0.009666,,,
72.33,0.009709,,,
72.64,0.009749,,,
72.81,0.009788,,,
73.14,0.009826,,,
73.73,0.009899,,,
74.16,0.009953,,,
74.56,0.009996,,,
74.99,0.010069,,,
75.53,0.010122,,,
75.78,0.010157,,,
76.21,0.010216,,,
76.66,0.01028,,,
76.91,0.010285,,,
77.5,0.010374,,,
77.93,0.010439,,,
78.61,0.010524,,,
78.98,0.010564,,,
79.25,0.0106,,,
79.8,0.010675,,,
80.17,0.010711,,,
80.42,0.010755,,,
81.12,0.010837,,,
81.42,0.01088,,,
82.07,0.010961,,,
82.34,0.010965,,,
82.39,0.011008,,,
82.72,0.011026,,,
82.97,0.01104,,,
83.25,0.011102,,,
83.9,0.011173,,,
84.35,0.011226,,,
84.77,0.011266,,,
85.14,0.011296,,,
85.32,0.011337,,,
85.91,0.011402,,,
86.19,0.011409,,,
86.34,0.011443,,,
86.67,0.0115,,,
87.27,0.011567,,,
87.76,0.011623,,,
88.11,0.011658,,,
88.33,0.011694,,,
88.86,0.011751,,,
89.14,0.011776,,,
89.83,0.011853,,,
90.03,0.011892,,,
90.61,0.011942,,,
91.13,0.012013,,,
91.41,0.012044,,,
91.43,0.012026,,,
91.63,0.012074,,,
92.03,0.012114,,,
92.31,0.012138,,,
92.95,0.012211,,,
93.7,0.012296,,,
94.13,0.01235,,,
94.5,0.012398,,,
94.97,0.012442,,,
95.22,0.012468,,,
95.58,0.012516,,,
95.9,0.012552,,,
96.1,0.012589,,,
96.35,0.012607,,,
96.65,0.012637,,,
97.18,0.012702,,,
97.53,0.012744,,,
97.82,0.012776,,,
98.34,0.01283,,,
98.77,0.012884,,,
99.2,0.012938,,,
99.95,0.013026,,,
100.37,0.013082,,,
100.62,0.013107,,,
100.94,0.013141,,,
101.31,0.013182,,,
101.67,0.013222,,,
101.87,0.013256,,,
102.66,0.013336,,,
102.94,0.013385,,,
103.31,0.013413,,,
103.56,0.01342,,,
103.92,0.013492,,,
104.34,0.013535,,,
104.63,0.013575,,,
104.88,0.013597,,,
105.29,0.013648,,,
105.79,0.0137,,,
106.08,0.01373,,,
106.49,0.013781,,,
106.79,0.013808,,,
107.31,0.013873,,,
107.78,0.013925,,,
108.23,0.013971,,,
108.65,0.014024,,,
109,0.014061,,,
109.38,0.014104,,,
109.63,0.014131,,,
109.91,0.014143,,,
110.06,0.014177,,,
110.95,0.014269,,,
111.32,0.014312,,,
111.63,0.014341,,,
112.23,0.014403,,,
112.52,0.014444,,,
112.83,0.014476,,,
113.12,0.014518,,,
113.37,0.014537,,,
113.79,0.014588,,,
114.05,0.014606,,,
114.4,0.01465,,,
114.9,0.014705,,,
115.35,0.014754,,,
115.95,0.014818,,,
116.4,0.014879,,,
116.74,0.014878,,,
117.02,0.01494,,,
117.52,0.014996,,,
117.96,0.015034,,,
118.26,0.015069,,,
118.59,0.0151,,,
118.91,0.015144,,,
119.29,0.015184,,,
119.64,0.015208,,,
119.94,0.015251,,,
120.24,0.015267,,,
120.63,0.015325,,,
120.99,0.015364,,,
121.06,0.015351,,,
121.08,0.015372,,,
121.39,0.015415,,,
121.99,0.015475,,,
122.33,0.015508,,,
122.83,0.015571,,,
123.16,0.015615,,,
123.34,0.015583,,,
123.76,0.015669,,,
123.96,0.015701,,,
124.21,0.015718,,,
124.66,0.015773,,,
124.93,0.015807,,,
125.2,0.01584,,,
125.66,0.015879,,,
126.06,0.01594,,,
126.31,0.015935,,,
126.72,0.015998,,,
126.97,0.016017,,,
127.33,0.016066,,,
127.73,0.016104,,,
128.03,0.016143,,,
128.42,0.016172,,,
128.78,0.016218,,,
129.07,0.016224,,,
129.38,0.016279,,,
129.65,0.016312,,,
130,0.016352,,,
130.54,0.016406,,,
130.8,0.01643,,,
131.24,0.016481,,,
131.49,0.016501,,,
132.19,0.016582,,,
132.79,0.016641,,,
133.24,0.016687,,,
133.57,0.016729,,,
133.82,0.016727,,,
133.86,0.016751,,,
134.16,0.016789,,,
134.46,0.016814,,,
134.97,0.016873,,,
135.44,0.016896,,,
135.71,0.016925,,,
136.02,0.01698,,,
136.48,0.017027,,,
136.84,0.017062,,,
137.11,0.01709,,,
137.36,0.017117,,,
137.68,0.017158,,,
137.94,0.017174,,,
139.03,0.017295,,,
139.55,0.017317,,,
139.73,0.017366,,,
140.31,0.017416,,,
140.66,0.017458,,,
141.11,0.017497,,,
141.43,0.017529,,,
141.7,0.017565,,,
142.53,0.017642,,,
143.02,0.017692,,,
143.63,0.017766,,,
143.93,0.017798,,,
144.25,0.01782,,,
144.52,0.017854,,,
145.1,0.017918,,,
145.58,0.017947,,,
145.84,0.017995,,,
146.09,0.018011,,,
146.14,0.017988,,,
146.15,0.01802,,,
146.42,0.018049,,,
146.9,0.018097,,,
147.2,0.018108,,,
147.44,0.01815,,,
147.62,0.018178,,,
147.97,0.018208,,,
148.3,0.01825,,,
148.55,0.018265,,,
148.99,0.01831,,,
149.44,0.018346,,,
149.86,0.018401,,,
150.44,0.018458,,,
150.49,0.018437,,,
150.51,0.018458,,,
150.89,0.018481,,,
151.12,0.018527,,,
151.61,0.01857,,,
152.04,0.018616,,,
152.39,0.01865,,,
152.64,0.018672,,,
153.06,0.018712,,,
153.69,0.018777,,,
154.04,0.018812,,,
154.36,0.018848,,,
154.78,0.018875,,,
154.99,0.018904,,,
155.43,0.018962,,,
155.86,0.019005,,,
156.16,0.019033,,,
156.45,0.019063,,,
156.73,0.01909,,,
157.13,0.019118,,,
157.41,0.019146,,,
157.78,0.019152,,,
157.8,0.019182,,,
158.28,0.019238,,,
158.63,0.019276,,,
159.08,0.01932,,,
159.43,0.019364,,,
159.72,0.019391,,,
160.07,0.019424,,,
160.58,0.019475,,,
160.9,0.019503,,,
161.3,0.019538,,,
161.95,0.019605,,,
162.3,0.019637,,,
162.7,0.019683,,,
163.27,0.01973,,,
163.57,0.019777,,,
163.59,0.019748,,,
163.69,0.019793,,,
164.2,0.019823,,,
164.89,0.019898,,,
165.54,0.019966,,,
165.82,0.019996,,,
166.37,0.02004,,,
166.72,0.02008,,,
167.09,0.020124,,,
167.36,0.020112,,,
167.49,0.020157,,,
167.77,0.020182,,,
168.21,0.020215,,,
168.51,0.020256,,,
168.84,0.020281,,,
169.09,0.020306,,,
169.71,0.020372,,,
169.98,0.020404,,,
169.99,0.020383,,,
170.13,0.020426,,,
170.43,0.020455,,,
171.06,0.02052,,,
171.48,0.020552,,,
171.85,0.020588,,,
171.88,0.020565,,,
171.91,0.020599,,,
172.18,0.020619,,,
172.26,0.020595,,,
172.46,0.020642,,,
172.78,0.020674,,,
173.23,0.020728,,,
173.26,0.020713,,,
173.45,0.020746,,,
173.88,0.020791,,,
174.23,0.020819,,,
174.62,0.020864,,,
174.9,0.020884,,,
175.53,0.020946,,,
175.88,0.020988,,,
176.13,0.021019,,,
176.67,0.021062,,,
177.38,0.021129,,,
177.63,0.021162,,,
178.3,0.021225,,,
178.55,0.02125,,,
178.84,0.021273,,,
179.15,0.021306,,,
179.4,0.021337,,,
179.75,0.021361,,,
180.17,0.021413,,,
180.24,0.021375,,,
180.3,0.021417,,,
180.57,0.021438,,,
181.01,0.021484,,,
181.26,0.021477,,,
181.71,0.021551,,,
181.96,0.021552,,,
182.26,0.021584,,,
182.49,0.021631,,,
182.82,0.021662,,,
183.16,0.021692,,,
183.61,0.021726,,,
183.97,0.021763,,,
184.33,0.021793,,,
184.61,0.02178,,,
184.63,0.021827,,,
184.93,0.021856,,,
185.41,0.021887,,,
185.69,0.021922,,,
185.99,0.02195,,,
186.16,0.021925,,,
186.18,0.02196,,,
186.58,0.022007,,,
187.03,0.022044,,,
187.5,0.022085,,,
188.1,0.022146,,,
188.61,0.022197,,,
188.95,0.02218,,,
188.96,0.022222,,,
189.3,0.022252,,,
189.75,0.022304,,,
190.13,0.02229,,,
190.3,0.022344,,,
190.95,0.02241,,,
191.33,0.022442,,,
191.65,0.022483,,,
191.95,0.022504,,,
192.28,0.022541,,,
192.53,0.022553,,,
193.17,0.02263,,,
193.6,0.022655,,,
194.19,0.022709,,,
194.44,0.022725,,,
194.49,0.022744,,,
194.94,0.022787,,,
195.39,0.022824,,,
195.99,0.022861,,,
196.37,0.022927,,,
196.64,0.022955,,,
196.99,0.022963,,,
197.02,0.022994,,,
197.31,0.023007,,,
197.57,0.023046,,,
198.11,0.023091,,,
198.36,0.023108,,,
198.56,0.02314,,,
199.21,0.023183,,,
199.69,0.023239,,,
200.03,0.023269,,,
200.38,0.023298,,,
200.66,0.023307,,,
200.69,0.023329,,,
201.13,0.023364,,,
201.53,0.023411,,,
202.04,0.023446,,,
202.41,0.023467,,,
202.93,0.023535,,,
203.25,0.023567,,,
203.71,0.023608,,,
204.18,0.023646,,,
204.55,0.023682,,,
204.86,0.023715,,,
205.28,0.023751,,,
205.66,0.023787,,,
206.18,0.023825,,,
206.38,0.02386,,,
206.65,0.023881,,,
207.1,0.023916,,,
207.5,0.023949,,,
207.97,0.023993,,,
208.42,0.024035,,,
208.68,0.024054,,,
209.12,0.024104,,,
209.42,0.024119,,,
210.19,0.024184,,,
210.47,0.024219,,,
211.37,0.024291,,,
211.8,0.024293,,,
212.42,0.024354,,,
212.67,0.024404,,,
213.19,0.02445,,,
213.77,0.024507,,,
214.26,0.024519,,,
214.39,0.024565,,,
214.72,0.024583,,,
215.01,0.024623,,,
215.46,0.024656,,,
215.94,0.024695,,,
216.38,0.024715,,,
216.71,0.024772,,,
216.96,0.024791,,,
217.43,0.024824,,,
217.68,0.024859,,,
218.08,0.024887,,,
218.51,0.02493,,,
218.93,0.024966,,,
219.6,0.02503,,,
220.05,0.025073,,,
220.38,0.025104,,,
220.7,0.025132,,,
221.2,0.025181,,,
221.51,0.025212,,,
221.76,0.025226,,,
222.25,0.025245,,,
222.68,0.025318,,,
223.02,0.025334,,,
223.3,0.025361,,,
223.7,0.025403,,,
224.1,0.025442,,,
224.48,0.025474,,,
224.85,0.025511,,,
225.17,0.025535,,,
225.45,0.02556,,,
225.89,0.025597,,,
226.14,0.025594,,,
226.47,0.025651,,,
227.17,0.025704,,,
227.45,0.025736,,,
227.82,0.025761,,,
228.12,0.025797,,,
228.39,0.025815,,,
228.64,0.025838,,,
228.97,0.025867,,,
229.37,0.025872,,,
229.62,0.025927,,,
229.96,0.025926,,,
230.02,0.025964,,,
230.27,0.025974,,,
230.61,0.025976,,,
230.77,0.026024,,,
231.27,0.026055,,,
231.84,0.026105,,,
232.14,0.026142,,,
232.54,0.026174,,,
233.09,0.026232,,,
233.34,0.026222,,,
233.51,0.026268,,,
233.84,0.026293,,,
234.29,0.026321,,,
234.78,0.026364,,,
235.1,0.026416,,,
235.36,0.026423,,,
235.81,0.02646,,,
236.06,0.026463,,,
236.2,0.026498,,,
236.46,0.026519,,,
236.83,0.026522,,,
236.85,0.02655,,,
237.3,0.02658,,,
237.68,0.026638,,,
238.08,0.026669,,,
238.4,0.026695,,,
238.87,0.026735,,,
239.22,0.026752,,,
239.65,0.026803,,,
240.35,0.026864,,,
240.63,0.026882,,,
241.27,0.026936,,,
241.75,0.026989,,,
242.02,0.027006,,,
242.4,0.027045,,,
242.89,0.027075,,,
243.17,0.027072,,,
243.49,0.027134,,,
243.97,0.027154,,,
244.29,0.027201,,,
244.61,0.027232,,,
244.92,0.027248,,,
245.36,0.027289,,,
245.84,0.027337,,,
246.54,0.027396,,,
246.81,0.027414,,,
247.57,0.027475,,,
248.13,0.027501,,,
248.76,0.027568,,,
249.19,0.027606,,,
249.73,0.027668,,,
250.29,0.027716,,,
250.79,0.027724,,,
250.91,0.027758,,,
251.16,0.02779,,,
251.43,0.027779,,,
251.46,0.027809,,,
251.96,0.027844,,,
252.26,0.027869,,,
252.71,0.027913,,,
253.1,0.027933,,,
253.3,0.027968,,,
253.71,0.027994,,,
254.1,0.028027,,,
254.5,0.028059,,,
254.97,0.028073,,,
255.37,0.028131,,,
255.83,0.028167,,,
256.35,0.028217,,,
256.37,0.028186,,,
256.75,0.028246,,,
257.64,0.028316,,,
258.1,0.02836,,,
258.54,0.028395,,,
258.89,0.028422,,,
259.22,0.028432,,,
259.34,0.028464,,,
259.6,0.028492,,,
260.39,0.028554,,,
260.94,0.028594,,,
261.41,0.028638,,,
261.77,0.028672,,,
262.21,0.028698,,,
262.59,0.028731,,,
262.87,0.028767,,,
263.12,0.028785,,,
263.71,0.028824,,,
263.99,0.028823,,,
264.21,0.028877,,,
264.84,0.028889,,,
264.88,0.02893,,,
265.23,0.028951,,,
265.68,0.028966,,,
266.14,0.029027,,,
266.43,0.029051,,,
266.91,0.029084,,,
267.21,0.029104,,,
267.66,0.029138,,,
267.95,0.029166,,,
268.25,0.029199,,,
268.53,0.029212,,,
268.95,0.029224,,,
269.46,0.029286,,,
269.76,0.029324,,,
270.32,0.029369,,,
270.57,0.029364,,,
270.87,0.029417,,,
271.17,0.029451,,,
271.52,0.029443,,,
271.53,0.029471,,,
271.8,0.029497,,,
272.2,0.02953,,,
272.6,0.029561,,,
272.95,0.029585,,,
273.3,0.029612,,,
273.95,0.029671,,,
274.22,0.02969,,,
274.57,0.029731,,,
275.12,0.029739,,,
275.75,0.029819,,,
276.04,0.029845,,,
276.77,0.029897,,,
277.31,0.029942,,,
277.57,0.029979,,,
277.84,0.029965,,,
277.86,0.02999,,,
278.57,0.030042,,,
278.96,0.030092,,,
279.69,0.030139,,,
280.01,0.030172,,,
280.38,0.030189,,,
280.84,0.030235,,,
281.19,0.030272,,,
281.58,0.030306,,,
282.06,0.03034,,,
282.39,0.030368,,,
282.76,0.030405,,,
283.25,0.030442,,,
283.65,0.03047,,,
284.05,0.030504,,,
284.3,0.030531,,,
284.83,0.030581,,,
285.3,0.030599,,,
285.66,0.030643,,,
286.18,0.030684,,,
286.5,0.030709,,,
286.77,0.030703,,,
287,0.03075,,,
287.3,0.030773,,,
287.78,0.030823,,,
288.22,0.030844,,,
288.62,0.030889,,,
289.2,0.030921,,,
289.47,0.030951,,,
289.74,0.030951,,,
290.25,0.03102,,,
290.52,0.031029,,,
290.8,0.03104,,,
291.12,0.031092,,,
291.52,0.031119,,,
291.85,0.031149,,,
292.2,0.031173,,,
292.59,0.031204,,,
293.19,0.031252,,,
293.49,0.031278,,,
293.84,0.031308,,,
294.26,0.03134,,,
295.21,0.031409,,,
296.01,0.031476,,,
296.48,0.031509,,,
296.73,0.03153,,,
297.03,0.031565,,,
297.33,0.031581,,,
297.63,0.031606,,,
298.03,0.031632,,,
298.39,0.031662,,,
298.68,0.031684,,,
299.23,0.031719,,,
299.63,0.031726,,,
300,0.031793,,,
300.38,0.031809,,,
300.76,0.031844,,,
301.11,0.031866,,,
301.4,0.031891,,,
301.88,0.031916,,,
302.3,0.031944,,,
302.47,0.031974,,,
302.72,0.032,,,
302.78,0.031969,,,
303.28,0.03203,,,
303.75,0.032078,,,
304.08,0.032096,,,
304.67,0.032145,,,
304.95,0.032165,,,
305.52,0.032213,,,
305.79,0.032239,,,
306.27,0.032261,,,
306.67,0.032299,,,
306.94,0.032297,,,
307.45,0.032357,,,
307.72,0.032355,,,
307.92,0.032396,,,
308.17,0.032409,,,
308.47,0.032395,,,
308.59,0.032447,,,
309.07,0.03248,,,
309.52,0.032505,,,
309.81,0.032536,,,
310.21,0.032568,,,
310.57,0.032603,,,
310.89,0.032618,,,
311.29,0.032643,,,
311.66,0.03269,,,
312.08,0.032715,,,
312.33,0.03274,,,
312.84,0.032776,,,
313.31,0.032824,,,
313.83,0.032858,,,
314.21,0.032894,,,
314.66,0.032925,,,
314.93,0.032945,,,
315.21,0.032939,,,
315.56,0.032971,,,
316.11,0.033029,,,
316.6,0.033077,,,
316.93,0.033102,,,
317.35,0.033131,,,
317.71,0.033158,,,
318.1,0.03319,,,
318.45,0.033227,,,
318.88,0.033257,,,
319.5,0.033283,,,
319.57,0.033313,,,
319.93,0.033343,,,
320.53,0.033393,,,
320.85,0.033423,,,
321.17,0.033433,,,
321.44,0.033454,,,
321.69,0.033482,,,
322.17,0.033494,,,
322.67,0.03355,,,
323.49,0.03359,,,
323.55,0.033631,,,
324.04,0.033661,,,
324.46,0.033673,,,
324.67,0.033708,,,
325.11,0.033732,,,
325.99,0.03378,,,
326.02,0.033815,,,
326.52,0.033843,,,
326.94,0.033879,,,
327.36,0.033906,,,
327.84,0.033949,,,
328.26,0.033961,,,
328.43,0.033984,,,
329.01,0.034001,,,
329.03,0.03404,,,
329.33,0.034064,,,
329.58,0.034088,,,
329.66,0.03406,,,
329.89,0.034122,,,
330.31,0.034105,,,
330.33,0.034141,,,
330.93,0.034178,,,
331.31,0.03422,,,
331.76,0.034251,,,
332.46,0.03431,,,
332.71,0.034323,,,
333.05,0.034348,,,
333.36,0.034372,,,
333.66,0.034387,,,
333.92,0.034381,,,
333.93,0.034418,,,
334.18,0.034434,,,
335,0.034491,,,
335.47,0.034533,,,
335.93,0.03456,,,
336.38,0.034597,,,
336.99,0.034645,,,
337.52,0.034695,,,
338.17,0.034743,,,
338.42,0.034748,,,
338.7,0.034778,,,
339,0.034812,,,
339.29,0.034817,,,
339.64,0.034835,,,
339.77,0.034868,,,
340.29,0.034917,,,
340.82,0.034955,,,
341.47,0.035022,,,
341.91,0.035048,,,
342.32,0.035084,,,
342.59,0.0351,,,
342.91,0.035135,,,
343.26,0.03514,,,
343.81,0.035215,,,
344.16,0.035234,,,
344.43,0.035253,,,
344.88,0.035275,,,
345.41,0.035342,,,
345.71,0.035322,,,
345.78,0.03535,,,
346.41,0.035416,,,
346.75,0.03543,,,
347.23,0.035448,,,
347.46,0.035482,,,
347.73,0.035488,,,
348.06,0.03553,,,
348.31,0.035551,,,
348.56,0.035561,,,
349.03,0.035581,,,
349.36,0.035638,,,
349.77,0.035632,,,
349.78,0.035666,,,
350.22,0.035699,,,
350.48,0.035707,,,
350.73,0.035737,,,
351.18,0.03577,,,
351.67,0.035773,,,
352.07,0.035833,,,
352.53,0.035834,,,
352.85,0.035882,,,
353.22,0.035921,,,
353.89,0.035964,,,
354.19,0.035979,,,
354.69,0.036006,,,
354.8,0.036036,,,
355.15,0.036056,,,
355.44,0.036063,,,
355.59,0.036106,,,
355.95,0.036119,,,
356.31,0.036149,,,
356.61,0.03617,,,
356.87,0.036181,,,
357.32,0.036209,,,
357.76,0.036254,,,
358.27,0.036275,,,
358.54,0.036314,,,
358.96,0.036329,,,
359.51,0.036389,,,
359.89,0.036418,,,
360.16,0.036411,,,
360.18,0.036439,,,
360.56,0.036463,,,
361.06,0.036501,,,
361.61,0.036543,,,
361.86,0.036565,,,
362.39,0.036587,,,
362.86,0.036648,,,
363.38,0.036662,,,
363.68,0.036703,,,
364.16,0.036734,,,
364.41,0.036762,,,
364.91,0.036786,,,
365.31,0.036804,,,
365.67,0.036831,,,
365.78,0.036861,,,
366.28,0.036898,,,
366.55,0.036927,,,
366.8,0.036939,,,
367.07,0.036952,,,
367.35,0.036953,,,
367.6,0.037003,,,
368.1,0.037041,,,
368.37,0.037047,,,
368.85,0.037073,,,
369.14,0.037104,,,
369.47,0.037141,,,
369.94,0.037145,,,
370.3,0.037196,,,
370.57,0.037223,,,
371,0.03725,,,
371.45,0.037252,,,
371.69,0.037307,,,
372.19,0.037304,,,
372.72,0.037367,,,
373.79,0.037322,,,
374.12,0.03735,,,
374.39,0.037356,,,
374.79,0.037403,,,
375.23,0.03743,,,
375.48,0.037449,,,
375.91,0.037484,,,
376.31,0.037515,,,
376.68,0.037537,,,
376.96,0.037567,,,
377.34,0.037593,,,
377.88,0.037637,,,
378.26,0.037618,,,
378.63,0.037651,,,
378.86,0.037704,,,
379.45,0.037736,,,
379.5,0.037711,,,
379.53,0.037747,,,
379.95,0.037791,,,
380.7,0.037822,,,
381.06,0.037862,,,
381.35,0.03788,,,
381.85,0.037907,,,
382.45,0.037953,,,
382.92,0.037971,,,
383.37,0.038016,,,
383.75,0.038049,,,
384.13,0.038071,,,
384.23,0.03805,,,
384.25,0.038092,,,
384.68,0.03812,,,
385.29,0.038175,,,
385.85,0.038212,,,
386.22,0.038229,,,
386.7,0.038281,,,
387.02,0.038272,,,
387.32,0.038327,,,
387.62,0.038337,,,
387.94,0.038361,,,
388.27,0.038408,,,
388.57,0.038379,,,
388.77,0.038427,,,
389.36,0.038471,,,
389.72,0.038499,,,
390.49,0.038562,,,
390.97,0.038567,,,
391.51,0.038636,,,
391.83,0.038654,,,
392.28,0.038695,,,
392.58,0.038708,,,
393.04,0.03875,,,
393.38,0.03877,,,
393.98,0.038817,,,
394.36,0.038806,,,
394.5,0.038854,,,
395.23,0.038897,,,
395.48,0.03891,,,
395.76,0.038939,,,
396.03,0.038938,,,
396.3,0.038961,,,
396.66,0.039,,,
397.03,0.039017,,,
397.45,0.039053,,,
397.73,0.039063,,,
398.12,0.039102,,,
398.55,0.039125,,,
399.07,0.039161,,,
399.37,0.039182,,,
399.62,0.039218,,,
400.15,0.039249,,,
400.47,0.039273,,,
400.92,0.039284,,,
401.39,0.039339,,,
401.42,0.039304,,,
401.62,0.039338,,,
401.9,0.039371,,,
402.19,0.039364,,,
402.32,0.039397,,,
402.7,0.039416,,,
403.02,0.039445,,,
403.39,0.039469,,,
403.72,0.039491,,,
404.09,0.03952,,,
404.49,0.039541,,,
405.04,0.039563,,,
405.41,0.039608,,,
405.67,0.039626,,,
406.07,0.039652,,,
406.47,0.03968,,,
406.72,0.039711,,,
407.19,0.039723,,,
407.54,0.039773,,,
407.79,0.039771,,,
408.29,0.039814,,,
408.61,0.039856,,,
408.98,0.03987,,,
409.36,0.039913,,,
409.86,0.039928,,,
410.28,0.039967,,,
410.58,0.03999,,,
411.26,0.040035,,,
412.08,0.040088,,,
412.43,0.040123,,,
412.81,0.040139,,,
413.33,0.040188,,,
413.58,0.040176,,,
413.7,0.040234,,,
413.98,0.040246,,,
414.45,0.040259,,,
414.53,0.040285,,,
414.9,0.040305,,,
415.47,0.040351,,,
415.8,0.04035,,,
416.17,0.040389,,,
416.85,0.040441,,,
417.32,0.040477,,,
417.57,0.040488,,,
418.05,0.040516,,,
418.67,0.040565,,,
418.99,0.040586,,,
419.25,0.040606,,,
419.6,0.040626,,,
420.37,0.040663,,,
420.96,0.040723,,,
421.41,0.040761,,,
421.79,0.040781,,,
422.26,0.040812,,,
422.72,0.040847,,,
423.38,0.040884,,,
423.76,0.040929,,,
424.03,0.040942,,,
424.78,0.040997,,,
425.31,0.041002,,,
425.79,0.041059,,,
426.26,0.041082,,,
426.75,0.041099,,,
427.3,0.041166,,,
427.55,0.041174,,,
428.01,0.04121,,,
