x,y,type,temp,stress
189.55,0.03025,,,
189.83,0.0303,,,
190.15,0.03035,,,
190.55,0.0304,,,
190.97,0.03045,,,
191.32,0.03049,,,
191.68,0.03054,,,
192.08,0.03059,,,
192.48,0.03064,,,
192.72,0.03069,,,
193.14,0.03073,,,
193.49,0.03078,,,
193.92,0.03083,,,
194.19,0.03087,,,
194.62,0.03092,,,
194.89,0.03096,,,
195.34,0.03101,,,
195.6,0.03105,,,
195.82,0.0311,,,
196.24,0.03115,,,
196.49,0.03119,,,
196.79,0.03124,,,
196.94,0.03128,,,
197.21,0.03133,,,
197.51,0.03138,,,
197.76,0.03142,,,
198.14,0.03147,,,
198.64,0.03152,,,
199.01,0.03156,,,
199.61,0.03161,,,
199.96,0.03166,,,
200.21,0.03171,,,
200.66,0.03176,,,
200.91,0.0318,,,
201.21,0.03185,,,
201.74,0.0319,,,
202.03,0.03195,,,
202.61,0.032,,,
202.86,0.03205,,,
203.11,0.0321,,,
203.48,0.03215,,,
203.95,0.0322,,,
204.31,0.03225,,,
204.8,0.0323,,,
205.48,0.03235,,,
205.77,0.0324,,,
206.12,0.03245,,,
206.53,0.0325,,,
206.8,0.03256,,,
207.13,0.03261,,,
207.65,0.03266,,,
208.07,0.03271,,,
208.53,0.03276,,,
208.79,0.03281,,,
209.19,0.03286,,,
209.52,0.03291,,,
210.07,0.03296,,,
210.29,0.03302,,,
210.74,0.03307,,,
211.15,0.03312,,,
211.55,0.03316,,,
211.94,0.03321,,,
212.22,0.03326,,,
212.69,0.03331,,,
213.01,0.03335,,,
213.34,0.0334,,,
213.64,0.03344,,,
214.12,0.03349,,,
214.37,0.03353,,,
214.71,0.03358,,,
215.06,0.03362,,,
215.21,0.03367,,,
215.56,0.03371,,,
215.81,0.03376,,,
216.43,0.0338,,,
216.81,0.03385,,,
216.96,0.03389,,,
217.29,0.03394,,,
217.71,0.03398,,,
217.96,0.03403,,,
218.43,0.03407,,,
218.96,0.03412,,,
219.21,0.03416,,,
219.51,0.03421,,,
219.83,0.03425,,,
220.38,0.0343,,,
220.66,0.03434,,,
220.93,0.03439,,,
221.18,0.03444,,,
221.67,0.03448,,,
221.95,0.03453,,,
222.23,0.03458,,,
222.65,0.03463,,,
222.95,0.03468,,,
223.23,0.03473,,,
223.88,0.03478,,,
224.3,0.03483,,,
224.92,0.03488,,,
225.12,0.03493,,,
225.54,0.03498,,,
225.75,0.03503,,,
226.12,0.03508,,,
226.69,0.03513,,,
226.97,0.03519,,,
227.67,0.03524,,,
228.07,0.03529,,,
228.42,0.03534,,,
229.31,0.03539,,,
229.52,0.03545,,,
229.96,0.0355,,,
230.21,0.03555,,,
230.72,0.0356,,,
230.99,0.03565,,,
231.23,0.0357,,,
231.63,0.03575,,,
231.89,0.0358,,,
232.33,0.03586,,,
232.71,0.03591,,,
232.99,0.03596,,,
233.33,0.03601,,,
233.81,0.03606,,,
234.33,0.03611,,,
234.9,0.03616,,,
235.25,0.03621,,,
235.85,0.03626,,,
236.23,0.03631,,,
236.61,0.03635,,,
236.86,0.0364,,,
237.11,0.03645,,,
237.6,0.0365,,,
237.97,0.03655,,,
238.18,0.03659,,,
238.57,0.03664,,,
238.87,0.03669,,,
239.22,0.03673,,,
239.42,0.03678,,,
239.73,0.03682,,,
240.2,0.03687,,,
240.74,0.03691,,,
241.17,0.03696,,,
241.52,0.037,,,
241.74,0.03705,,,
241.95,0.0371,,,
242.42,0.03714,,,
242.79,0.03719,,,
243.19,0.03724,,,
243.59,0.03728,,,
243.96,0.03733,,,
244.34,0.03738,,,
244.77,0.03742,,,
245.06,0.03747,,,
245.62,0.03752,,,
246.16,0.03757,,,
246.47,0.03762,,,
246.81,0.03767,,,
247.33,0.03772,,,
247.66,0.03777,,,
247.93,0.03782,,,
248.14,0.03786,,,
248.48,0.03791,,,
248.84,0.03796,,,
249.24,0.03801,,,
249.68,0.03806,,,
250.08,0.03811,,,
250.46,0.03816,,,
250.76,0.03821,,,
251.33,0.03826,,,
251.73,0.03831,,,
252.2,0.03836,,,
252.7,0.03841,,,
253.03,0.03846,,,
253.48,0.03851,,,
253.93,0.03856,,,
254.42,0.03861,,,
255.08,0.03866,,,
255.38,0.03871,,,
255.67,0.03876,,,
255.95,0.0388,,,
256.45,0.03885,,,
256.9,0.0389,,,
257.27,0.03895,,,
257.52,0.03899,,,
258,0.03904,,,
258.49,0.03908,,,
258.87,0.03913,,,
259.14,0.03918,,,
259.39,0.03922,,,
259.64,0.03927,,,
259.94,0.03931,,,
260.29,0.03936,,,
260.66,0.0394,,,
260.97,0.03945,,,
261.39,0.03949,,,
261.81,0.03954,,,
262.24,0.03958,,,
262.64,0.03963,,,
262.91,0.03967,,,
263.29,0.03972,,,
263.68,0.03976,,,
263.96,0.03981,,,
264.28,0.03985,,,
264.56,0.0399,,,
265.21,0.03994,,,
265.61,0.03998,,,
265.98,0.04003,,,
266.35,0.04007,,,
266.63,0.04012,,,
266.85,0.04016,,,
267.25,0.04021,,,
267.75,0.04025,,,
268,0.0403,,,
268.35,0.04034,,,
268.76,0.04039,,,
269,0.04043,,,
269.35,0.04048,,,
269.65,0.04053,,,
270.12,0.04058,,,
270.57,0.04062,,,
271.03,0.04067,,,
271.35,0.04072,,,
271.77,0.04077,,,
272.55,0.04081,,,
273.02,0.04086,,,
273.27,0.04091,,,
273.74,0.04096,,,
273.99,0.041,,,
274.29,0.04105,,,
274.67,0.0411,,,
275.35,0.04114,,,
275.64,0.04119,,,
276.14,0.04124,,,
276.46,0.04129,,,
276.82,0.04133,,,
277.19,0.04138,,,
277.57,0.04143,,,
277.99,0.04148,,,
278.42,0.04152,,,
278.71,0.04157,,,
279.11,0.04162,,,
279.36,0.04167,,,
279.81,0.04171,,,
279.99,0.04176,,,
280.73,0.04181,,,
281.03,0.04186,,,
281.36,0.0419,,,
281.84,0.04195,,,
282.21,0.042,,,
282.56,0.04204,,,
282.9,0.04209,,,
283.16,0.04213,,,
283.51,0.04218,,,
284.26,0.04223,,,
284.66,0.04227,,,
284.83,0.04232,,,
285.25,0.04236,,,
285.53,0.04241,,,
285.82,0.04245,,,
286.25,0.0425,,,
286.55,0.04254,,,
286.95,0.04259,,,
287.3,0.04263,,,
287.67,0.04268,,,
288.1,0.04272,,,
288.67,0.04277,,,
289.27,0.04281,,,
289.72,0.04285,,,
290.09,0.0429,,,
290.67,0.04294,,,
290.97,0.04299,,,
291.32,0.04304,,,
291.67,0.04308,,,
291.99,0.04313,,,
292.29,0.04317,,,
292.49,0.04322,,,
292.82,0.04327,,,
293.11,0.04331,,,
293.37,0.04336,,,
293.77,0.0434,,,
294.09,0.04345,,,
294.47,0.04349,,,
294.94,0.04354,,,
295.43,0.04359,,,
295.91,0.04363,,,
296.21,0.04368,,,
296.71,0.04372,,,
297.01,0.04377,,,
297.28,0.04381,,,
297.73,0.04386,,,
298.18,0.0439,,,
298.5,0.04395,,,
298.78,0.04399,,,
299.21,0.04404,,,
299.61,0.04408,,,
300.26,0.04413,,,
300.78,0.04417,,,
301.12,0.04421,,,
301.47,0.04426,,,
301.67,0.0443,,,
301.92,0.04434,,,
302.43,0.04439,,,
302.72,0.04443,,,
303.13,0.04447,,,
303.4,0.04452,,,
303.85,0.04456,,,
304.25,0.0446,,,
304.89,0.04465,,,
305.19,0.04469,,,
305.59,0.04473,,,
305.99,0.04477,,,
306.44,0.04482,,,
306.5,0.04486,,,
306.77,0.0449,,,
307.12,0.04495,,,
307.41,0.04499,,,
307.67,0.04503,,,
307.99,0.04508,,,
308.39,0.04512,,,
308.74,0.04516,,,
309.02,0.0452,,,
309.32,0.04525,,,
309.77,0.04529,,,
310.36,0.04533,,,
310.86,0.04537,,,
311.06,0.04541,,,
311.36,0.04545,,,
311.66,0.04549,,,
311.99,0.04554,,,
312.36,0.04558,,,
312.74,0.04562,,,
312.94,0.04566,,,
313.36,0.04571,,,
313.85,0.04575,,,
314.1,0.04579,,,
314.56,0.04583,,,
315.26,0.04587,,,
315.66,0.04591,,,
315.95,0.04595,,,
316.35,0.04599,,,
316.61,0.04603,,,
316.96,0.04607,,,
317.43,0.04612,,,
317.73,0.04616,,,
318.02,0.0462,,,
318.3,0.04624,,,
318.62,0.04628,,,
318.9,0.04632,,,
319.22,0.04636,,,
319.7,0.0464,,,
319.95,0.04644,,,
320.42,0.04649,,,
320.82,0.04653,,,
321.07,0.04657,,,
321.32,0.04661,,,
321.7,0.04666,,,
322.07,0.0467,,,
322.6,0.04674,,,
323.1,0.04678,,,
323.36,0.04683,,,
323.64,0.04687,,,
323.87,0.04691,,,
324.31,0.04695,,,
324.57,0.04699,,,
324.81,0.04704,,,
325.31,0.04708,,,
325.56,0.04712,,,
325.94,0.04716,,,
326.24,0.04721,,,
326.78,0.04725,,,
327.11,0.04729,,,
327.54,0.04734,,,
327.89,0.04738,,,
328.24,0.04742,,,
328.53,0.04747,,,
328.79,0.04751,,,
329.49,0.04755,,,
329.88,0.04759,,,
330.3,0.04764,,,
330.93,0.04768,,,
331.33,0.04772,,,
331.81,0.04777,,,
332.26,0.04781,,,
332.75,0.04785,,,
332.97,0.0479,,,
333.32,0.04794,,,
333.58,0.04799,,,
333.95,0.04803,,,
334.02,0.04807,,,
334.5,0.04812,,,
334.92,0.04816,,,
335.35,0.0482,,,
335.75,0.04824,,,
336,0.04829,,,
336.42,0.04833,,,
336.6,0.04837,,,
336.89,0.04841,,,
337.37,0.04845,,,
337.64,0.04849,,,
338.09,0.04854,,,
338.42,0.04858,,,
338.94,0.04862,,,
339.19,0.04866,,,
339.52,0.0487,,,
340.21,0.04874,,,
340.36,0.04879,,,
340.66,0.04883,,,
341.01,0.04887,,,
341.21,0.04891,,,
341.57,0.04895,,,
341.87,0.04899,,,
342.51,0.04903,,,
342.96,0.04908,,,
343.23,0.04912,,,
343.51,0.04916,,,
343.94,0.0492,,,
344.34,0.04924,,,
344.81,0.04929,,,
345.19,0.04933,,,
345.75,0.04937,,,
346.16,0.04942,,,
346.35,0.04946,,,
346.66,0.04951,,,
347.28,0.04955,,,
