x,y,type,temp,stress
0,20.58,tensile,800,0
1.48E-06,20.83003083,,,
2.21E-06,21.02004645,,,
2.21E-06,21.26004698,,,
3.69999E-06,21.51007959,,,
4.42999E-06,21.70009613,,,
5.18999E-06,21.99011413,,,
6.64998E-06,22.2401479,,,
8.13997E-06,22.46018282,,,
8.89996E-06,22.72020221,,,
9.61995E-06,22.92022049,,,
1.03499E-05,23.16023971,,,
1.18399E-05,23.40027706,,,
1.25999E-05,23.62029761,,,
1.40599E-05,23.89033589,,,
1.77698E-05,24.78044034,,,
1.85198E-05,25.02046337,,,
2.07398E-05,25.32052514,,,
2.14698E-05,25.57054899,,,
2.29597E-05,25.83059306,,,
2.44497E-05,26.06063717,,,
2.51797E-05,26.33066299,,,
2.66696E-05,26.57070862,,,
2.81496E-05,26.84075555,,,
2.96396E-05,27.10080324,,,
3.03695E-05,27.35083062,,,
3.25895E-05,27.60089948,,,
3.40794E-05,27.87094981,,,
3.48394E-05,28.11097935,,,
3.55594E-05,28.38100919,,,
3.70493E-05,28.65106148,,,
3.92692E-05,28.94113647,,,
4.14881E-05,29.19121106,,,
4.29761E-05,29.44126524,,,
4.5193E-05,29.73134362,,,
4.66809E-05,30.03140186,,,
4.81698E-05,30.27145814,,,
5.03867E-05,30.55153935,,,
5.18747E-05,30.84159986,,,
5.40925E-05,31.11168286,,,
5.48215E-05,31.39172089,,,
5.70684E-05,31.70180912,,,
5.92862E-05,31.95189425,,,
6.07742E-05,32.25196003,,,
6.22331E-05,32.52202388,,,
6.3721E-05,32.81209075,,,
6.44799E-05,33.09213371,,,
6.59678E-05,33.39220274,,,
6.74267E-05,33.66226966,,,
6.96736E-05,33.9623662,,,
7.18904E-05,34.28246449,,,
7.33783E-05,34.57253678,,,
7.48372E-05,34.85260817,,,
7.7084E-05,35.15270961,,,
7.85429E-05,35.46278524,,,
8.00308E-05,35.73285961,,,
8.22486E-05,36.03296354,,,
8.37365E-05,36.34304311,,,
8.59543E-05,36.66315122,,,
8.74422E-05,36.98323375,,,
8.9689E-05,37.28334376,,,
9.04179E-05,37.55339535,,,
9.19058E-05,37.87348063,,,
9.33936E-05,38.2035678,,,
9.48815E-05,38.50365311,,,
9.63404E-05,38.80373819,,,
9.78292E-05,39.12382727,,,
9.93171E-05,39.42391527,,,
0.000100046,39.71397303,,,
0.000102293,40.09410113,,,
0.000103022,40.39416126,,,
0.000104511,40.72425589,,,
0.000106727,41.04438032,,,
0.000107457,41.39444789,,,
0.000109703,41.69457377,,,
0.000111162,42.0446735,,,
0.000112651,42.3447699,,,
0.000114138,42.66486943,,,
0.000116355,43.04500822,,,
0.000117844,43.3751112,,,
0.000118573,43.69518076,,,
0.000120032,44.02528412,,,
0.00012152,44.36539094,,,
0.000123007,44.72550123,,,
0.000125225,45.07564425,,,
0.000126713,45.42575567,,,
0.000128931,45.74589767,,,
0.000130418,46.1360166,,,
0.000132635,46.50616795,,,
0.000134124,46.85628413,,,
0.000136341,47.20643572,,,
0.000138558,47.53658614,,,
0.000139316,47.86666814,,,
0.000142264,48.21685903,,,
0.000143022,48.58694849,,,
0.000145239,48.92710563,,,
0.000145968,49.27719239,,,
0.000148215,49.65735942,,,
0.000150433,49.9975207,,,
0.000152649,50.35768648,,,
0.000154896,50.73785848,,,
0.000156355,51.07798566,,,
0.000158601,51.41815435,,,
0.000160818,51.78832783,,,
0.000163766,52.19854763,,,
0.000166011,52.54872295,,,
0.000168958,52.91894031,,,
0.000171934,53.27915972,,,
0.000173422,53.6593049,,,
0.000176368,54.02952826,,,
0.000178615,54.38971395,,,
0.000180832,54.78990685,,,
0.000183049,55.20010341,,,
0.000185267,55.60029994,,,
0.000188242,55.95053126,,,
0.00019046,56.34072963,,,
0.000192676,56.72092773,,,
0.000194894,57.14113538,,,
0.000197869,57.50137664,,,
0.000200845,57.90162807,,,
0.000203062,58.29183568,,,
0.000206009,58.72209602,,,
0.000208255,59.10230709,,,
0.000211202,59.50256572,,,
0.000212689,59.88273507,,,
0.000217123,60.25308094,,,
0.000219366,60.64330162,,,
0.000222315,61.04356941,,,
0.000224535,61.42379023,,,
0.000227514,61.8040597,,,
0.000230483,62.21433772,,,
0.000233433,62.62461693,,,
0.000235652,63.0248502,,,
0.000238622,63.43513518,,,
0.000241601,63.81541599,,,
0.00024455,64.23570693,,,
0.000248249,64.6660513,,,
0.000250469,65.04629002,,,
0.000251958,65.48649779,,,
0.000255657,65.8868423,,,
0.000258637,66.29714465,,,
0.000260856,66.70739875,,,
0.000265285,67.11780297,,,
0.000268264,67.56812367,,,
0.000271233,67.97843551,,,
0.000273453,68.40870398,,,
0.000275672,68.81896885,,,
0.000279381,69.21933586,,,
0.00028235,69.70967976,,,
0.00028457,70.10994831,,,
0.000286789,70.52022152,,,
0.000291248,70.92065246,,,
0.000293467,71.360939,,,
0.000295686,71.77121863,,,
0.000298655,72.20156017,,,
0.000302364,72.63195799,,,
0.000305313,73.06230349,,,
0.000306793,73.5025466,,,
0.000310502,73.96296207,,,
0.000314211,74.39337152,,,
0.00031642,74.82367196,,,
0.000320129,75.23408074,,,
0.000322348,75.66438634,,,
0.000325317,76.10475415,,,
0.000329026,76.53517791,,,
0.000332725,76.96560409,,,
0.000336433,77.44605106,,,
0.000340142,77.88648797,,,
0.000343111,78.32687021,,,
0.00034606,78.77725695,,,
0.000349039,79.21764523,,,
0.000351978,79.67803999,,,
0.000354957,80.10843,,,
0.000357936,80.55882974,,,
0.000361635,81.01929408,,,
0.000364584,81.50971168,,,
0.000367552,81.94011175,,,
0.000371261,82.38057903,,,
0.00037497,82.82104956,,,
0.000377909,83.28146684,,,
0.000380887,83.74189016,,,
0.000384596,84.20237767,,,
0.000386805,84.57270684,,,
0.000390514,85.09322359,,,
0.000394212,85.54371574,,,
0.000397191,86.0041533,,,
0.0004009,86.42464066,,,
0.000403868,86.88508306,,,
0.000407577,87.33558872,,,
