x,y,type,temp,stress
139.56,0.01215,,,
140.3,0.0122,,,
140.98,0.01226,,,
142.1,0.01231,,,
142.82,0.01236,,,
143.25,0.01242,,,
143.83,0.01247,,,
144.68,0.01253,,,
145.8,0.01258,,,
146.95,0.01263,,,
147.72,0.01269,,,
148.15,0.01274,,,
148.62,0.01279,,,
149.27,0.01285,,,
150.07,0.0129,,,
150.99,0.01295,,,
151.78,0.013,,,
152.49,0.01305,,,
153.53,0.01311,,,
154.14,0.01316,,,
154.61,0.01321,,,
155.15,0.01325,,,
155.83,0.0133,,,
156.55,0.01335,,,
157.03,0.0134,,,
157.5,0.01345,,,
159,0.0135,,,
159.78,0.01355,,,
160.55,0.0136,,,
161.6,0.01365,,,
162.52,0.0137,,,
163.09,0.01374,,,
163.74,0.01379,,,
164.39,0.01384,,,
164.99,0.01389,,,
165.67,0.01394,,,
166.29,0.01399,,,
167.32,0.01403,,,
168.03,0.01408,,,
168.69,0.01413,,,
169.44,0.01418,,,
170.44,0.01423,,,
171,0.01427,,,
171.65,0.01432,,,
172.08,0.01437,,,
172.78,0.01442,,,
173.2,0.01446,,,
173.73,0.01451,,,
174.17,0.01456,,,
174.95,0.01461,,,
175.95,0.01465,,,
176.67,0.0147,,,
177.72,0.01474,,,
179.07,0.01479,,,
179.6,0.01484,,,
180.44,0.01489,,,
180.92,0.01493,,,
181.61,0.01498,,,
182.17,0.01503,,,
182.62,0.01508,,,
183.07,0.01513,,,
184.29,0.01517,,,
184.86,0.01522,,,
186.06,0.01527,,,
186.53,0.01532,,,
187.06,0.01537,,,
187.88,0.01542,,,
188.98,0.01547,,,
189.97,0.01551,,,
190.52,0.01556,,,
191.07,0.01561,,,
191.58,0.01566,,,
192,0.01571,,,
193.17,0.01576,,,
194.14,0.01581,,,
195.02,0.01586,,,
195.44,0.0159,,,
196.21,0.01595,,,
196.69,0.016,,,
197.89,0.01605,,,
198.39,0.01609,,,
198.81,0.01614,,,
199.41,0.01618,,,
199.93,0.01623,,,
200.99,0.01628,,,
201.84,0.01632,,,
202.54,0.01637,,,
203.4,0.01641,,,
204.06,0.01646,,,
204.51,0.0165,,,
205.26,0.01655,,,
205.8,0.01659,,,
206.63,0.01664,,,
207.57,0.01668,,,
208.5,0.01672,,,
210.15,0.01677,,,
210.8,0.01681,,,
211.22,0.01686,,,
211.74,0.0169,,,
212.15,0.01695,,,
212.79,0.01699,,,
213.21,0.01704,,,
213.67,0.01709,,,
214.39,0.01713,,,
214.96,0.01717,,,
215.44,0.01722,,,
216.21,0.01726,,,
217.09,0.01731,,,
217.54,0.01735,,,
218.28,0.01739,,,
219.51,0.01744,,,
219.93,0.01748,,,
220.35,0.01752,,,
221.1,0.01757,,,
221.83,0.01761,,,
222.6,0.01765,,,
223.15,0.0177,,,
224.08,0.01774,,,
224.63,0.01778,,,
225.6,0.01782,,,
226.69,0.01787,,,
227.29,0.01791,,,
228.02,0.01795,,,
229.16,0.018,,,
230.36,0.01804,,,
230.87,0.01809,,,
231.51,0.01813,,,
232.08,0.01818,,,
232.61,0.01822,,,
233.19,0.01827,,,
233.88,0.01831,,,
234.51,0.01836,,,
235.08,0.01841,,,
235.68,0.01845,,,
236.2,0.0185,,,
237.05,0.01855,,,
237.68,0.01859,,,
238.67,0.01864,,,
239.1,0.01869,,,
239.57,0.01873,,,
240.52,0.01878,,,
241.42,0.01883,,,
242.15,0.01888,,,
242.87,0.01892,,,
243.35,0.01897,,,
244.14,0.01902,,,
245.51,0.01907,,,
246.04,0.01911,,,
246.52,0.01916,,,
247.38,0.01921,,,
248.21,0.01925,,,
249.24,0.0193,,,
250.13,0.01934,,,
251.21,0.01939,,,
252.3,0.01943,,,
252.78,0.01948,,,
254.03,0.01953,,,
254.47,0.01957,,,
255.1,0.01962,,,
256.35,0.01967,,,
257.12,0.01971,,,
258.1,0.01976,,,
258.77,0.0198,,,
259.69,0.01985,,,
260.21,0.01989,,,
260.71,0.01994,,,
261.51,0.01998,,,
261.99,0.02003,,,
262.56,0.02008,,,
263.16,0.02013,,,
263.71,0.02017,,,
264.24,0.02022,,,
264.76,0.02027,,,
265.44,0.02032,,,
266.03,0.02037,,,
267.06,0.02042,,,
268.16,0.02046,,,
268.9,0.02051,,,
269.57,0.02055,,,
270.52,0.0206,,,
271.3,0.02065,,,
272.5,0.02069,,,
273.24,0.02074,,,
273.94,0.02078,,,
274.45,0.02082,,,
275.19,0.02087,,,
275.97,0.02091,,,
276.64,0.02096,,,
277.26,0.021,,,
278.24,0.02105,,,
278.91,0.02109,,,
280.36,0.02114,,,
280.86,0.02118,,,
281.29,0.02123,,,
282.24,0.02127,,,
283.58,0.02132,,,
284.18,0.02136,,,
285.11,0.02141,,,
285.97,0.02146,,,
286.75,0.0215,,,
287.48,0.02155,,,
288.25,0.0216,,,
288.95,0.02165,,,
289.74,0.02169,,,
290.64,0.02174,,,
291.89,0.02179,,,
292.81,0.02183,,,
293.32,0.02188,,,
293.91,0.02193,,,
294.46,0.02197,,,
294.91,0.02202,,,
295.38,0.02207,,,
295.79,0.02211,,,
296.26,0.02216,,,
296.73,0.02221,,,
297.14,0.02225,,,
298.18,0.0223,,,
299.03,0.02234,,,
299.83,0.02239,,,
300.48,0.02243,,,
301.48,0.02248,,,
303.03,0.02252,,,
304.48,0.02256,,,
305.42,0.02261,,,
306.05,0.02265,,,
306.94,0.0227,,,
308.04,0.02274,,,
308.56,0.02279,,,
309.69,0.02283,,,
310.37,0.02288,,,
310.92,0.02292,,,
311.81,0.02297,,,
312.94,0.02302,,,
313.53,0.02306,,,
314.13,0.02311,,,
314.75,0.02315,,,
315.31,0.0232,,,
315.75,0.02324,,,
316.26,0.02329,,,
317,0.02334,,,
317.7,0.02338,,,
318.83,0.02343,,,
319.75,0.02347,,,
320.3,0.02352,,,
320.89,0.02357,,,
321.39,0.02361,,,
322.12,0.02366,,,
323.05,0.02371,,,
324.06,0.02375,,,
324.97,0.0238,,,
326.76,0.02384,,,
327.26,0.02389,,,
327.69,0.02393,,,
328.44,0.02398,,,
329.26,0.02403,,,
329.71,0.02407,,,
330.53,0.02411,,,
331.1,0.02415,,,
332.16,0.0242,,,
333.13,0.02424,,,
334.28,0.02428,,,
334.95,0.02432,,,
335.55,0.02436,,,
336.25,0.0244,,,
337.12,0.02444,,,
337.62,0.02448,,,
339.94,0.02452,,,
340.36,0.02456,,,
340.86,0.0246,,,
341.37,0.02465,,,
342.01,0.02469,,,
342.42,0.02473,,,
343.23,0.02477,,,
343.78,0.02482,,,
344.59,0.02486,,,
345.03,0.0249,,,
345.74,0.02494,,,
346.3,0.02498,,,
347.03,0.02502,,,
347.93,0.02506,,,
348.85,0.0251,,,
349.33,0.02514,,,
350.1,0.02518,,,
350.67,0.02522,,,
351.32,0.02526,,,
352.1,0.0253,,,
353.27,0.02534,,,
353.84,0.02538,,,
354.29,0.02541,,,
354.79,0.02545,,,
355.25,0.02549,,,
355.81,0.02553,,,
356.91,0.02557,,,
357.64,0.02561,,,
358.06,0.02565,,,
358.88,0.02569,,,
360.21,0.02573,,,
361.08,0.02577,,,
361.63,0.02581,,,
362.13,0.02585,,,
362.86,0.02589,,,
363.45,0.02593,,,
364.58,0.02596,,,
365.88,0.026,,,
366.98,0.02604,,,
367.42,0.02608,,,
367.92,0.02612,,,
368.64,0.02616,,,
369.09,0.0262,,,
370.07,0.02624,,,
370.67,0.02628,,,
371.22,0.02632,,,
371.89,0.02636,,,
372.32,0.0264,,,
372.92,0.02644,,,
373.64,0.02648,,,
374.06,0.02651,,,
374.69,0.02655,,,
375.39,0.02659,,,
375.99,0.02663,,,
376.48,0.02666,,,
377.81,0.0267,,,
378.3,0.02674,,,
378.85,0.02678,,,
379.78,0.02681,,,
380.41,0.02685,,,
381,0.02689,,,
381.58,0.02692,,,
382.08,0.02696,,,
382.57,0.027,,,
383.48,0.02703,,,
384.22,0.02706,,,
384.87,0.0271,,,
385.7,0.02714,,,
386.27,0.02717,,,
387.42,0.02721,,,
388.42,0.02724,,,
389.39,0.02728,,,
389.94,0.02731,,,
390.36,0.02735,,,
390.78,0.02739,,,
391.26,0.02742,,,
391.89,0.02746,,,
392.84,0.02749,,,
393.38,0.02753,,,
394.01,0.02757,,,
394.5,0.02761,,,
395.18,0.02764,,,
395.9,0.02768,,,
396.48,0.02772,,,
397.35,0.02776,,,
398.13,0.0278,,,
398.63,0.02784,,,
399.37,0.02788,,,
399.97,0.02792,,,
400.47,0.02796,,,
401.57,0.028,,,
402.09,0.02805,,,
402.69,0.02809,,,
403.15,0.02813,,,
403.77,0.02817,,,
405.27,0.02821,,,
405.96,0.02826,,,
406.56,0.0283,,,
407.78,0.02834,,,
408.73,0.02839,,,
409.74,0.02843,,,
410.2,0.02848,,,
410.73,0.02853,,,
411.83,0.02857,,,
412.31,0.02862,,,
413.82,0.02867,,,
414.38,0.02871,,,
415.58,0.02876,,,
416.52,0.02881,,,
417.8,0.02886,,,
418.95,0.0289,,,
419.47,0.02895,,,
419.92,0.029,,,
420.79,0.02905,,,
421.61,0.0291,,,
422.02,0.02915,,,
423.71,0.0292,,,
424.61,0.02925,,,
425.61,0.0293,,,
426.61,0.02934,,,
428.1,0.02939,,,
429.62,0.02944,,,
430.45,0.02949,,,
431,0.02953,,,
432.08,0.02958,,,
432.79,0.02963,,,
433.74,0.02967,,,
434.35,0.02972,,,
435.54,0.02976,,,
436.14,0.02981,,,
437.22,0.02985,,,
438.46,0.0299,,,
439.18,0.02994,,,
439.91,0.02998,,,
440.66,0.03002,,,
441.38,0.03007,,,
441.86,0.03011,,,
442.81,0.03015,,,
444.4,0.03019,,,
444.96,0.03024,,,
445.95,0.03028,,,
446.6,0.03032,,,
447.3,0.03036,,,
447.87,0.0304,,,
448.59,0.03044,,,
449.14,0.03049,,,
449.97,0.03053,,,
450.69,0.03057,,,
451.49,0.03061,,,
452.49,0.03065,,,
453.59,0.03069,,,
454.21,0.03073,,,
454.74,0.03077,,,
455.19,0.03082,,,
455.74,0.03086,,,
456.63,0.0309,,,
458.03,0.03094,,,
458.96,0.03098,,,
459.5,0.03102,,,
460.33,0.03106,,,
461.57,0.0311,,,
462.15,0.03114,,,
463.07,0.03118,,,
464.1,0.03122,,,
464.54,0.03127,,,
465.25,0.03131,,,
467.17,0.03135,,,
468.07,0.03139,,,
468.84,0.03143,,,
469.39,0.03147,,,
469.87,0.03151,,,
470.56,0.03155,,,
471.21,0.03159,,,
471.76,0.03163,,,
473.03,0.03168,,,
474.05,0.03172,,,
474.98,0.03176,,,
475.61,0.0318,,,
476.05,0.03184,,,
476.58,0.03188,,,
477.23,0.03193,,,
478.57,0.03197,,,
479.18,0.03201,,,
479.67,0.03205,,,
480.52,0.0321,,,
481.35,0.03214,,,
482.17,0.03218,,,
482.82,0.03222,,,
483.94,0.03227,,,
484.66,0.03231,,,
485.21,0.03235,,,
486.14,0.0324,,,
487.44,0.03244,,,
488.49,0.03248,,,
489.04,0.03252,,,
489.98,0.03257,,,
491.06,0.03261,,,
491.76,0.03265,,,
492.87,0.0327,,,
493.83,0.03274,,,
494.55,0.03279,,,
495.48,0.03283,,,
496.57,0.03287,,,
497.1,0.03292,,,
497.87,0.03296,,,
500.16,0.03301,,,
501.02,0.03305,,,
501.52,0.0331,,,
502.09,0.03314,,,
502.79,0.03318,,,
503.41,0.03323,,,
504.78,0.03327,,,
505.31,0.03331,,,
506.56,0.03336,,,
507.28,0.0334,,,
508.63,0.03344,,,
509.42,0.03349,,,
510.2,0.03353,,,
510.72,0.03357,,,
511.28,0.03361,,,
511.87,0.03366,,,
512.8,0.0337,,,
513.4,0.03374,,,
514.15,0.03378,,,
515.49,0.03383,,,
516.52,0.03387,,,
517.66,0.03391,,,
518.31,0.03395,,,
518.91,0.034,,,
519.48,0.03404,,,
520.09,0.03408,,,
521.31,0.03412,,,
522.31,0.03416,,,
522.83,0.0342,,,
524.16,0.03424,,,
524.6,0.03428,,,
525.18,0.03432,,,
525.97,0.03436,,,
526.4,0.0344,,,
526.9,0.03444,,,
527.63,0.03448,,,
529.14,0.03452,,,
530.12,0.03457,,,
530.69,0.03461,,,
531.22,0.03465,,,
531.79,0.03469,,,
532.79,0.03473,,,
533.84,0.03478,,,
535.51,0.03482,,,
536.43,0.03486,,,
537.08,0.0349,,,
537.75,0.03494,,,
538.98,0.03499,,,
539.58,0.03503,,,
540.43,0.03507,,,
541.75,0.03511,,,
542.62,0.03515,,,
543.45,0.03519,,,
544.32,0.03524,,,
545.19,0.03528,,,
545.74,0.03532,,,
546.47,0.03536,,,
547.19,0.0354,,,
547.66,0.03544,,,
548.56,0.03548,,,
549.39,0.03552,,,
550.14,0.03556,,,
551.14,0.0356,,,
551.74,0.03564,,,
552.36,0.03568,,,
553.44,0.03571,,,
554.2,0.03575,,,
555.15,0.03579,,,
556.08,0.03583,,,
557.02,0.03587,,,
558.17,0.03591,,,
559.35,0.03595,,,
559.87,0.03598,,,
560.85,0.03602,,,
561.79,0.03606,,,
562.29,0.0361,,,
563.14,0.03614,,,
563.64,0.03617,,,
564.14,0.03621,,,
564.91,0.03625,,,
565.57,0.03629,,,
566.66,0.03633,,,
567.09,0.03636,,,
567.71,0.0364,,,
568.31,0.03644,,,
569.18,0.03648,,,
570.21,0.03651,,,
571.3,0.03655,,,
572.18,0.03659,,,
573.35,0.03663,,,
574.03,0.03667,,,
575,0.03671,,,
575.6,0.03674,,,
576.07,0.03678,,,
576.85,0.03682,,,
577.75,0.03686,,,
578.65,0.03689,,,
579.32,0.03693,,,
580.07,0.03697,,,
580.86,0.037,,,
582.24,0.03704,,,
582.81,0.03708,,,
583.71,0.03711,,,
584.48,0.03715,,,
585.16,0.03718,,,
586.35,0.03721,,,
587.01,0.03725,,,
587.7,0.03728,,,
588.25,0.03731,,,
589.07,0.03735,,,
589.62,0.03738,,,
590.6,0.03741,,,
591.28,0.03745,,,
592.12,0.03748,,,
592.75,0.03751,,,
593.45,0.03755,,,
594.7,0.03758,,,
595.34,0.03761,,,
595.84,0.03765,,,
596.37,0.03768,,,
597.54,0.03772,,,
598.31,0.03775,,,
599.26,0.03778,,,
599.81,0.03781,,,
600.38,0.03785,,,
601.5,0.03788,,,
602.03,0.03791,,,
602.86,0.03794,,,
603.4,0.03797,,,
604,0.038,,,
604.82,0.03803,,,
605.25,0.03807,,,
605.72,0.0381,,,
606.65,0.03813,,,
607.13,0.03816,,,
607.74,0.03819,,,
608.82,0.03822,,,
609.49,0.03825,,,
610.52,0.03829,,,
611.47,0.03832,,,
611.99,0.03835,,,
612.79,0.03838,,,
613.67,0.03842,,,
614.14,0.03845,,,
614.73,0.03848,,,
615.68,0.03852,,,
616.46,0.03855,,,
617.35,0.03858,,,
618.4,0.03862,,,
619.36,0.03865,,,
620,0.03869,,,
620.82,0.03872,,,
621.82,0.03876,,,
622.23,0.03879,,,
622.8,0.03883,,,
623.43,0.03886,,,
624.32,0.0389,,,
624.89,0.03893,,,
625.39,0.03897,,,
625.84,0.039,,,
626.32,0.03904,,,
627.36,0.03907,,,
627.89,0.03911,,,
628.54,0.03914,,,
629.26,0.03918,,,
630.13,0.03921,,,
630.74,0.03925,,,
631.78,0.03928,,,
632.39,0.03931,,,
632.89,0.03935,,,
634.11,0.03938,,,
635.1,0.03942,,,
635.56,0.03945,,,
636.78,0.03949,,,
637.52,0.03952,,,
638.2,0.03956,,,
638.88,0.03959,,,
639.82,0.03963,,,
640.3,0.03966,,,
640.84,0.0397,,,
641.44,0.03973,,,
642.49,0.03977,,,
643.09,0.0398,,,
643.57,0.03984,,,
644.37,0.03987,,,
644.96,0.03991,,,
645.89,0.03995,,,
646.39,0.03999,,,
646.98,0.04002,,,
648.24,0.04006,,,
648.74,0.0401,,,
649.81,0.04014,,,
650.33,0.04018,,,
650.85,0.04021,,,
651.86,0.04025,,,
652.62,0.04029,,,
653.1,0.04033,,,
653.55,0.04037,,,
654.47,0.04041,,,
655.17,0.04045,,,
657.44,0.04048,,,
657.9,0.04052,,,
659.21,0.04056,,,
659.79,0.0406,,,
660.44,0.04064,,,
661.49,0.04068,,,
662.64,0.04072,,,
663.84,0.04076,,,
664.29,0.0408,,,
665.15,0.04084,,,
666.28,0.04088,,,
666.95,0.04092,,,
667.63,0.04096,,,
669.07,0.041,,,
670.12,0.04104,,,
671.1,0.04108,,,
672.14,0.04112,,,
672.92,0.04116,,,
673.7,0.0412,,,
674.5,0.04124,,,
675.16,0.04128,,,
675.87,0.04132,,,
676.89,0.04136,,,
678.04,0.0414,,,
679.14,0.04144,,,
679.91,0.04148,,,
680.54,0.04152,,,
681.46,0.04156,,,
681.93,0.0416,,,
682.91,0.04163,,,
683.46,0.04167,,,
684.62,0.04171,,,
685.42,0.04174,,,
686.05,0.04178,,,
687,0.04182,,,
688.27,0.04185,,,
688.77,0.04189,,,
689.57,0.04192,,,
690.39,0.04196,,,
691.11,0.04199,,,
691.87,0.04203,,,
692.89,0.04206,,,
693.69,0.0421,,,
694.46,0.04213,,,
695.23,0.04216,,,
696.49,0.0422,,,
697.1,0.04223,,,
697.93,0.04226,,,
698.8,0.0423,,,
699.61,0.04233,,,
700.2,0.04237,,,
700.7,0.0424,,,
701.38,0.04243,,,
702.12,0.04247,,,
702.75,0.0425,,,
703.72,0.04253,,,
704.24,0.04257,,,
704.82,0.0426,,,
705.92,0.04264,,,
706.51,0.04267,,,
707.51,0.0427,,,
708.02,0.04274,,,
708.66,0.04277,,,
709.17,0.0428,,,
710.06,0.04284,,,
710.84,0.04287,,,
711.74,0.04291,,,
713.25,0.04294,,,
714.7,0.04297,,,
715.56,0.04301,,,
716.05,0.04304,,,
716.68,0.04308,,,
717.57,0.04311,,,
717.98,0.04315,,,
718.82,0.04319,,,
720.17,0.04322,,,
720.89,0.04326,,,
721.4,0.0433,,,
722.15,0.04333,,,
722.76,0.04337,,,
724.42,0.04341,,,
724.94,0.04344,,,
725.59,0.04348,,,
726.53,0.04352,,,
727.51,0.04355,,,
728.51,0.04359,,,
729.68,0.04363,,,
730.33,0.04367,,,
730.95,0.04371,,,
732.18,0.04375,,,
732.68,0.04378,,,
734.03,0.04382,,,
734.68,0.04386,,,
735.45,0.0439,,,
736.57,0.04394,,,
736.99,0.04397,,,
737.52,0.04401,,,
738.74,0.04405,,,
740.11,0.04408,,,
740.59,0.04412,,,
741.53,0.04416,,,
742.98,0.0442,,,
744.04,0.04423,,,
744.7,0.04427,,,
745.2,0.0443,,,
745.98,0.04434,,,
746.96,0.04437,,,
747.65,0.04441,,,
748.48,0.04444,,,
749.05,0.04448,,,
749.47,0.04451,,,
750.32,0.04454,,,
750.95,0.04458,,,
751.59,0.04461,,,
752.2,0.04464,,,
753.44,0.04467,,,
754.26,0.04471,,,
754.86,0.04474,,,
755.66,0.04477,,,
756.22,0.04481,,,
756.72,0.04484,,,
757.22,0.04487,,,
757.89,0.04491,,,
759.06,0.04494,,,
759.61,0.04498,,,
760.7,0.04501,,,
761.65,0.04505,,,
762.46,0.04508,,,
763.03,0.04511,,,
763.83,0.04515,,,
764.38,0.04518,,,
765.22,0.04522,,,
765.78,0.04525,,,
766.7,0.04528,,,
767.52,0.04532,,,
768.34,0.04535,,,
769.59,0.04538,,,
770.67,0.04542,,,
771.49,0.04545,,,
772.11,0.04548,,,
773.04,0.04552,,,
773.64,0.04555,,,
774.98,0.04558,,,
775.79,0.04562,,,
776.45,0.04565,,,
777.26,0.04569,,,
777.83,0.04572,,,
778.51,0.04576,,,
779.51,0.04579,,,
780.37,0.04583,,,
781.35,0.04587,,,
782.77,0.0459,,,
784.3,0.04594,,,
785.1,0.04597,,,
785.62,0.04601,,,
786.41,0.04604,,,
787.26,0.04608,,,
787.81,0.04612,,,
788.71,0.04615,,,
789.16,0.04619,,,
789.69,0.04623,,,
790.53,0.04626,,,
791.06,0.0463,,,
791.78,0.04633,,,
792.21,0.04637,,,
792.86,0.04641,,,
793.68,0.04644,,,
794.28,0.04648,,,
795.18,0.04652,,,
796.25,0.04655,,,
796.68,0.04659,,,
797.88,0.04662,,,
799.37,0.04666,,,
800.67,0.04669,,,
801.67,0.04673,,,
802.32,0.04676,,,
803.01,0.0468,,,
803.64,0.04683,,,
804.81,0.04686,,,
805.49,0.0469,,,
806.83,0.04693,,,
807.34,0.04696,,,
808.16,0.047,,,
808.9,0.04703,,,
809.8,0.04706,,,
810.45,0.0471,,,
810.91,0.04713,,,
811.53,0.04716,,,
812.32,0.0472,,,
813.37,0.04723,,,
814.2,0.04726,,,
815.47,0.0473,,,
816.22,0.04733,,,
816.79,0.04736,,,
818.36,0.0474,,,
819.21,0.04743,,,
820.09,0.04747,,,
820.74,0.0475,,,
821.26,0.04753,,,
821.69,0.04757,,,
822.24,0.0476,,,
822.74,0.04764,,,
823.18,0.04767,,,
823.78,0.0477,,,
824.45,0.04774,,,
825.5,0.04777,,,
826.68,0.0478,,,
827.43,0.04784,,,
828.33,0.04787,,,
828.95,0.04791,,,
829.83,0.04794,,,
830.67,0.04797,,,
831.24,0.04801,,,
832.15,0.04804,,,
832.79,0.04807,,,
833.86,0.04811,,,
834.36,0.04814,,,
835.22,0.04818,,,
836.16,0.04821,,,
837.08,0.04825,,,
837.96,0.04828,,,
839.29,0.04832,,,
840.3,0.04835,,,
841.2,0.04839,,,
842.73,0.04843,,,
843.62,0.04846,,,
844.37,0.0485,,,
845.25,0.04853,,,
846.72,0.04857,,,
847.29,0.0486,,,
847.82,0.04864,,,
848.37,0.04867,,,
849.25,0.04871,,,
849.67,0.04874,,,
850.91,0.04878,,,
852.16,0.04881,,,
853.14,0.04884,,,
853.93,0.04888,,,
854.38,0.04891,,,
855.09,0.04895,,,
855.61,0.04898,,,
856.26,0.04901,,,
856.75,0.04905,,,
857.21,0.04908,,,
857.86,0.04911,,,
859.68,0.04914,,,
860.68,0.04918,,,
861.5,0.04921,,,
861.97,0.04924,,,
862.47,0.04927,,,
863.3,0.0493,,,
864.17,0.04933,,,
865.04,0.04937,,,
865.82,0.0494,,,
866.89,0.04943,,,
867.51,0.04946,,,
868.09,0.04949,,,
869.56,0.04952,,,
870.18,0.04955,,,
870.66,0.04958,,,
871.73,0.04961,,,
872.23,0.04964,,,
872.78,0.04967,,,
873.7,0.0497,,,
874.23,0.04973,,,
875.35,0.04976,,,
875.9,0.04979,,,
876.55,0.04982,,,
877.53,0.04986,,,
878.34,0.04989,,,
879.1,0.04992,,,
879.74,0.04995,,,
880.57,0.04998,,,
881.37,0.05001,,,
882.01,0.05004,,,
882.67,0.05008,,,
883.09,0.05011,,,
883.69,0.05014,,,
884.44,0.05017,,,
885.28,0.0502,,,
886.31,0.05023,,,
886.81,0.05026,,,
887.96,0.05029,,,
888.43,0.05033,,,
889.13,0.05036,,,
890.2,0.05039,,,
890.7,0.05042,,,
891.23,0.05045,,,
892.3,0.05048,,,
892.87,0.05051,,,
893.37,0.05055,,,
894.62,0.05058,,,
895.15,0.05061,,,
895.69,0.05064,,,
896.4,0.05067,,,
897.31,0.0507,,,
898.62,0.05073,,,
900.07,0.05076,,,
900.51,0.05079,,,
901.08,0.05082,,,
901.73,0.05085,,,
902.29,0.05089,,,
903.08,0.05092,,,
903.8,0.05095,,,
